rank,name,followers,er,audience_country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status,id,topic_of_influence_en
90,Alex Alvarez @alexalvarezab,438000.0,0.31,رومانيا,فن موسيقى,131400.0,instagram,romania,False,2024,Music,MAPPED,,Art music
91,Florin Ristei @fristei,427400.0,0.25,رومانيا,الترفيه والموسيقى مضحك موسيقى,128200.0,instagram,romania,False,2024,Music,MAPPED,,Entertainment music funny music
92,Roxana Vancea @roxanavancea,410600.0,0.54,رومانيا,الأسرة تدريب تدريب,123200.0,instagram,romania,False,2024,Lifestyle,MAPPED,,Family training training
93,Andreea Berecleanu @andreeaberecleanu,407800.0,0.4,رومانيا,أخبار,122300.0,instagram,romania,False,2024,Knowledge&Info,MAPPED,,news
94,Roxana Buzoiu @buzoiuroxanaofficial,404600.0,0.98,رومانيا,الترفيه والموسيقى الأزياء والإكسسوارات,121400.0,instagram,romania,False,2024,Beauty&Fashion,MAPPED,,"Entertainment, music, fashion and accessories"
95,Ana Maria Barnoschi @ambarnoschi,402300.0,0.65,رومانيا,الترفيه والموسيقى التمثيل والدراما الأزياء والإكسسوارات مشهور,120700.0,instagram,romania,False,2024,Beauty&Fashion,MAPPED,,"Entertainment, Music, Acting, Drama, Fashion and Accessories Famous"
96,JOY 🌻 @jo.ioanaa,399200.0,2.62,رومانيا,فن الترفيه والموسيقى موسيقى تمثيل,119800.0,instagram,romania,False,2024,Music,MAPPED,,"Entertainment art, music, music, acting"
97,Maria Pălăria @mariapalaria,387500.0,8.12,رومانيا,الأزياء والإكسسوارات الفنون والحرف اليدوية عرض المنتج,116300.0,instagram,romania,False,2024,Beauty&Fashion,MAPPED,,Fashion accessories arts and crafts product display
98,Codin Maticiuc @maticiuc_codin,378500.0,1.03,رومانيا,الترفيه والموسيقى,113600.0,instagram,romania,False,2024,Music,MAPPED,,Entertainment and music
99,Raluca Badulescu @raluca.badulescu,373900.0,0.6,رومانيا,تمثيل,112200.0,instagram,romania,False,2024,Entertainment,MAPPED,,acting
100,MaxINFINITE @maxinfiniteofficial,372400.0,0.9,رومانيا,الترفيه والموسيقى الألعاب ألعاب فيديو,111700.0,instagram,romania,False,2024,Tech&Gaming,MAPPED,,"Entertainment, music, gaming, video games"
1,Хабиб Нурмагомедов @khabib_nurmagomedov,36600000.0,0.94,Russia,Mixed martial arts Sports,11000000.0,instagram,russia,False,2024,Sports,MAPPED,,
2,ГУСЕЙН ГАСАНОВ @gusein.gasanov,28100000.0,1.91,Russia,Music Video Blogger,8400000.0,instagram,russia,False,2024,Music,MAPPED,,
3,Olga Buzova @buzova86,24100000.0,0.31,Russia,Entertainment and Music Music Celebrity TV Host,7200000.0,instagram,russia,False,2024,Music,MAPPED,,
4,irina shayk @irinashayk,23400000.0,1.31,Russia,Fashion and Accessories Modeling Public Figure,7000000.0,instagram,russia,False,2024,Beauty&Fashion,MAPPED,,
5,Ксения Бородина @borodylia,21100000.0,0.45,Russia,Celebrity TV Host,6300000.0,instagram,russia,False,2024,Entertainment,MAPPED,,
6,Anton Tregubov @caviarmagnat,18400000.0,3.41,Russia,Finance Product Education,5500000.0,instagram,russia,False,2024,Knowledge&Info,MAPPED,,
7,НАСТЯ ИВЛЕЕВА @_agentgirl_,18100000.0,1.23,Russia,Entertainment and Music Fashion and Accessories Home and Garden TV Host,5400000.0,instagram,russia,False,2024,Beauty&Fashion,MAPPED,,
8,Андрей Золотов 🚀 SMM | PR | Блогер Москва Дубай @zolotov.producer,18000000.0,0.36,Russia,Celebrity Entertainment and Music,5400000.0,instagram,russia,False,2024,Music,MAPPED,,
9,Samoylova Oxana @samoylovaoxana,15800000.0,3.96,Russia,Beauty and Self Care Lifestyle Moms,4700000.0,instagram,russia,False,2024,Beauty&Fashion,MAPPED,,
10,Павел Воля | Pavel Volya @pavelvolyaofficial,15300000.0,0.17,Russia,Entertainment and Music Fashion and Accessories Celebrity Comedy,4600000.0,instagram,russia,False,2024,Beauty&Fashion,MAPPED,,
11,Михаил Литвин @mikhail_litvin,14800000.0,4.74,Russia,Video Blogger,4400000.0,instagram,russia,False,2024,UNMAPPED,UNMAPPED,,
12,Егор Крид @egorkreed,14600000.0,0.98,Russia,Entertainment and Music Music Singer,4400000.0,instagram,russia,False,2024,Music,MAPPED,,
13,Михаил Галустян Galustyan @m_galustyan,14600000.0,0.12,Russia,Entertainment and Music Celebrity Humor,4400000.0,instagram,russia,False,2024,Music,MAPPED,,
14,Настасья СамбурскАя @samburskaya,12300000.0,0.4,Russia,Entertainment and Music Acting and Drama Celebrity Actors,3700000.0,instagram,russia,False,2024,Music,MAPPED,,
15,Goar Avetisyan @goar_avetisyan,12000000.0,2.57,Russia,Beauty Art,3600000.0,instagram,russia,False,2024,Beauty&Fashion,MAPPED,,
16,Иван Ургант @urgantcom,11900000.0,1.08,Russia,Entertainment and Music TV Host Actors,3600000.0,instagram,russia,False,2024,Music,MAPPED,,
17,Александр Ревва @arthurpirozhkov,11200000.0,0.57,Russia,Acting and Drama Entertainment and Music Celebrity Music,3400000.0,instagram,russia,False,2024,Music,MAPPED,,
18,VICTORIA BONYA @victoriabonya,10900000.0,0.09,Russia,Beauty and Self Care Fashion and Accessories Celebrities,3300000.0,instagram,russia,False,2024,Beauty&Fashion,MAPPED,,
19,Карина Лазарьянц @karinakross,10600000.0,1.83,Russia,Entertainment and Music Music TV Host Fashion Design,3200000.0,instagram,russia,False,2024,Beauty&Fashion,MAPPED,,
20,Валерия Чекалина @ler_chek,10400000.0,2.89,Russia,Beauty and Self Care family Lifestyle Celebrities,3100000.0,instagram,russia,False,2024,Beauty&Fashion,MAPPED,,
21,Елена Сажина @helen_yes1,10300000.0,0.67,Russia,family Romance and Wedding Automotive Moms,3100000.0,instagram,russia,False,2024,Beauty&Fashion,MAPPED,,
22,Kate Clapp / Катя Клэп @kateclapp,10200000.0,0.8,Russia,Entertainment and Music Funny Video Blogger,3100000.0,instagram,russia,False,2024,Music,MAPPED,,
23,Анна Хилькевич @annakhilkevich,10000000.0,0.4,Russia,Acting and Drama Actors,3000000.0,instagram,russia,False,2024,Entertainment,MAPPED,,
24,Ксения Собчак @xenia_sobchak,9600000.0,0.17,Russia,Art Politics Celebrities,2900000.0,instagram,russia,False,2024,Knowledge&Info,MAPPED,,
25,Дмитрий Нагиев @nagiev.universal,9500000.0,3.29,Russia,Actors,2800000.0,instagram,russia,False,2024,Entertainment,MAPPED,,
26,Гарик Харламов @garikkharlamov,9300000.0,0.11,Russia,Entertainment and Music Humor,2800000.0,instagram,russia,False,2024,Music,MAPPED,,
27,Максим Галкин @maxgalkinru,9200000.0,0.97,Russia,Entertainment and Music TV Host,2800000.0,instagram,russia,False,2024,Music,MAPPED,,
28,Polina Gagarina 🇷🇺 @gagara1987,9000000.0,0.2,Russia,Singer Music,2700000.0,instagram,russia,False,2024,Music,MAPPED,,
29,КЛАВА КОКА | Black Star @klavacoca,8199999.999999999,1.22,Russia,Entertainment and Music Music,2500000.0,instagram,russia,False,2024,Music,MAPPED,,
30,Vladimir Morozov @websecure,8100000.0,1.68,Russia,Business and Finance Finance Luxury Business,2400000.0,instagram,russia,False,2024,Beauty&Fashion,MAPPED,,
31,НАСТЯ ИВЛЕЕВА @nastyaivleeva,7800000.0,0.85,Russia,Entertainment and Music Funny,2300000.0,instagram,russia,False,2024,Music,MAPPED,,
32,КАТЯ ВАРНАВА @kativarnava,7600000.0,0.1,Russia,Fitness and Health Celebrity Actors Celebrities,2300000.0,instagram,russia,False,2024,Sports,MAPPED,,
33,POKROV🥑 @pokrov90,7300000.0,0.86,Russia,Food Modeling,2200000.0,instagram,russia,False,2024,Beauty&Fashion,MAPPED,,
34,Влад Бумага @a4omg,7200000.0,1.22,Russia,Entertainment and Music Styling Modeling,2200000.0,instagram,russia,False,2024,Beauty&Fashion,MAPPED,,
35,Смешные видео @golos,6800000.0,,Russia,,2000000.0,instagram,russia,False,2024,,,,
36,Islam_Makhachev @islam_makhachev,6600000.0,3.82,Russia,Mixed martial arts,2000000.0,instagram,russia,False,2024,Lifestyle,MAPPED,,
37,Ekaterina Gorodnicheva @katyagorod,6200000.0,0.16,Russia,Travel Education Computers,1900000.0,instagram,russia,False,2024,Knowledge&Info,MAPPED,,
38,Katrin Klimova @katrinka_family,6200000.0,0.61,Russia,Home and Garden DIY and Life Hacks Lifestyle,1900000.0,instagram,russia,False,2024,Lifestyle,MAPPED,,
39,Yana Rudkovskaya @rudkovskayaofficial,6100000.0,0.12,Russia,,1800000.0,instagram,russia,False,2024,,,,
40,Зуев - Грейсман Владимир Психолог @zuevmotivator,6100000.0,0.08,Russia,Fitness and Health Finance,1800000.0,instagram,russia,False,2024,Sports,MAPPED,,
41,Николай Басков @nikolaibaskov,6000000.0,0.53,Russia,Entertainment and Music Actors Singer Music,1800000.0,instagram,russia,False,2024,Music,MAPPED,,
42,Брайн Мапс (Макс Тарасенко) @brianmaps,5900000.0,5.69,Russia,Music Entertainment Singer Humor,1800000.0,instagram,russia,False,2024,Music,MAPPED,,
43,Alena Shishkova @missalena.92,5800000.0,0.38,Russia,Modeling,1800000.0,instagram,russia,False,2024,Beauty&Fashion,MAPPED,,
44,АНАСТАСИЯ АНИСИМОВА✨ ДЕНЕЖНАЯ ФЕЯ 🧚🏻Крипто инвестор @formagiclife,5700000.0,0.68,Russia,Arts and Crafts,1700000.0,instagram,russia,False,2024,Lifestyle,MAPPED,,
45,"Бабич, БабиТч или Бубич?😂 @ba.bitch_",5700000.0,3.49,Russia,Music,1700000.0,instagram,russia,False,2024,Music,MAPPED,,
46,ANASTASIIA SOZONIK @nastyasozonik,5500000.0,0.32,Russia,Arts and Crafts Entertainment and Music Automotive Blogger,1700000.0,instagram,russia,False,2024,Tech&Gaming,MAPPED,,
47,Lera Kudryavtseva @leratv,5500000.0,0.18,Russia,Entertainment and Music Acting and Drama Celebrity Celebrities,1700000.0,instagram,russia,False,2024,Music,MAPPED,,
48,Маша Вэй | Maria Way @maria__way,5500000.0,0.25,Russia,Fashion Pets Modeling Celebrities,1700000.0,instagram,russia,False,2024,Beauty&Fashion,MAPPED,,
49,ANNA SEDOKOVA @annasedokova,5500000.0,0.4,Russia,Entertainment and Music Music Singer Celebrities,1600000.0,instagram,russia,False,2024,Music,MAPPED,,
50,◽️ERSHOV🤘🏻🎸 @ershovich,5400000.0,0.33,Russia,Fitness and Health,1600000.0,instagram,russia,False,2024,Sports,MAPPED,,
51,Филипп Киркоров @fkirkorov,5400000.0,1.26,Russia,Entertainment and Music Music Producers Singer,1600000.0,instagram,russia,False,2024,Music,MAPPED,,
52,Omarov Kurban @zimamoscow,5400000.0,0.3,Russia,Product Showcase Automotive Entrepreneur,1600000.0,instagram,russia,False,2024,Beauty&Fashion,MAPPED,,
53,Ляйсан Утяшева @liasanutiasheva,5400000.0,0.26,Russia,Entertainment and Music,1600000.0,instagram,russia,False,2024,Music,MAPPED,,
54,SASHA SPILBERG @sashaspilberg,5300000.0,0.34,Russia,Entertainment and Music Fashion and Accessories Beauty and Self Care Video Blogger,1600000.0,instagram,russia,False,2024,Beauty&Fashion,MAPPED,,
55,Джиган Денис @iamgeegun,5200000.0,1.25,Russia,Entertainment and Music Singer Music,1600000.0,instagram,russia,False,2024,Music,MAPPED,,
56,Тамаев Асхаб @tamaaev,5100000.0,6.35,Russia,Fitness,1500000.0,instagram,russia,False,2024,Sports,MAPPED,,
57,VIKI ODINTCOVA @viki_odintcova,5100000.0,0.6,Russia,Beauty and Self Care Modeling,1500000.0,instagram,russia,False,2024,Beauty&Fashion,MAPPED,,
58,Elena Temnikova ・ Темникова @lenatemnikovaofficial,5000000.0,0.33,Russia,Entertainment and Music Singer Celebrities,1500000.0,instagram,russia,False,2024,Music,MAPPED,,
59,Anastasiia Tarasova @nastya_docs,5000000.0,0.86,Russia,Finance Product,1500000.0,instagram,russia,False,2024,Knowledge&Info,MAPPED,,
60,NYUSHA @nyusha_nyusha,5000000.0,0.31,Russia,Entertainment and Music Music Songwriting,1500000.0,instagram,russia,False,2024,Music,MAPPED,,
61,@shnurovs,5000000.0,1.8,Russia,Entertainment and Music Celebrity Singer,1500000.0,instagram,russia,False,2024,Music,MAPPED,,
62,Екатерина Бибишева @katya_vagimagia,5000000.0,0.2,Russia,Education,1500000.0,instagram,russia,False,2024,Knowledge&Info,MAPPED,,
63,МОТ @mmott23,4900000.0,0.42,Russia,Entertainment and Music Music Singer,1500000.0,instagram,russia,False,2024,Music,MAPPED,,
64,Юрий Дудь @yurydud,4800000.0,1.79,Russia,Entertainment and Music Funny Video Blogger Journalists,1500000.0,instagram,russia,False,2024,Knowledge&Info,MAPPED,,
65,Sergey Lazarev @lazarevsergey,4800000.0,0.86,Russia,Fashion Singer,1400000.0,instagram,russia,False,2024,Beauty&Fashion,MAPPED,,
66,DREAM TEAM HOUSE @dream_team_house,4800000.0,0.32,Russia,Entertainment and Music Music,1400000.0,instagram,russia,False,2024,Music,MAPPED,,
67,Рифмы и Панчи 🖤 @rhymehit,4700000.0,0.12,Russia,,1400000.0,instagram,russia,False,2024,,,,
68,Maria Sharapova @mariasharapova,4700000.0,1.08,Russia,Sports Tennis,1400000.0,instagram,russia,False,2024,Sports,MAPPED,,
69,Эрик Давидович @eric_davidich,4500000.0,0.99,Russia,Entertainment and Music Funny Automotive Modeling,1400000.0,instagram,russia,False,2024,Beauty&Fashion,MAPPED,,
70,Наташа Рудова @rudovanata,4500000.0,0.53,Russia,Acting and Drama Celebrity Actors,1300000.0,instagram,russia,False,2024,Entertainment,MAPPED,,
71,Ирина Дружинина @mrs.druzhinina,4500000.0,2.4,Russia,family Education Moms,1300000.0,instagram,russia,False,2024,Knowledge&Info,MAPPED,,
72,Musicas Eternas @musicas.eternas,4400000.0,0.46,Russia,,1300000.0,instagram,russia,False,2024,,,,
73,ARTEM KALAIDZHIAN (SERGO) @sergo_artemka,4400000.0,3.36,Russia,Arts and Crafts Actors,1300000.0,instagram,russia,False,2024,Entertainment,MAPPED,,
74,Натали Лялина Москва @lyalinanatalie,4300000.0,1.48,Russia,family Lifestyle,1300000.0,instagram,russia,False,2024,Lifestyle,MAPPED,,
75,Елена Беркова @berkova,4300000.0,1.54,Russia,Entertainment and Music Romance and Wedding TV Host,1300000.0,instagram,russia,False,2024,Beauty&Fashion,MAPPED,,
76,ЭЛДЖЕЙ @sayonaraboy,4200000.0,1.66,Russia,Entertainment and Music Music,1300000.0,instagram,russia,False,2024,Music,MAPPED,,
77,Reshetova A 🌙 @volkonskaya.reshetova,4200000.0,1.08,Russia,Fashion and Accessories Product Showcase Business and Finance Modeling,1300000.0,instagram,russia,False,2024,Beauty&Fashion,MAPPED,,
78,Михаил Лабковский | психолог с 40-летним стажем @labkovskiyofficial,4200000.0,0.51,Russia,Fashion,1200000.0,instagram,russia,False,2024,Beauty&Fashion,MAPPED,,
79,Саша Митрошина. Она же Матерь Бложья @alexandramitroshina,4100000.0,0.91,Russia,Fashion and Accessories Automotive Video Blogger,1200000.0,instagram,russia,False,2024,Beauty&Fashion,MAPPED,,
80,Yelena Kryukova @hristafarida,4100000.0,0.01,Russia,Education Finance Gym Modeling,1200000.0,instagram,russia,False,2024,Sports,MAPPED,,
81,Natalia Vodianova @natasupernova,4000000.0,1.06,Russia,Fashion and Accessories Entertainment and Music Modeling,1200000.0,instagram,russia,False,2024,Beauty&Fashion,MAPPED,,
82,Helga Lovekaty @helga_model,4000000.0,1.84,Russia,Fitness and Health Fashion and Accessories Celebrity Modeling,1200000.0,instagram,russia,False,2024,Sports,MAPPED,,
83,@anivar77,4000000.0,1.5,Russia,Entertainment and Music Singer Music Songwriting,1200000.0,instagram,russia,False,2024,Music,MAPPED,,
84,Алена Венум @alana_venum,4000000.0,1.28,Russia,Beauty and Self Care Fashion and Accessories Lifestyle,1200000.0,instagram,russia,False,2024,Beauty&Fashion,MAPPED,,
85,IRINA BAEVA @irinabaeva,3900000.0,0.24,Russia,Beauty and Self Care Celebrity Actors,1200000.0,instagram,russia,False,2024,Beauty&Fashion,MAPPED,,
86,Zubaira Tukhugov @zubairatukhugov,3900000.0,0.7,Russia,Sports Mixed martial arts,1200000.0,instagram,russia,False,2024,Sports,MAPPED,,
87,Лолита Милявская @lolitamilyavskaya,3900000.0,0.53,Russia,Animation and Cosplay Music Singer,1200000.0,instagram,russia,False,2024,Tech&Gaming,MAPPED,,
88,Алина Акилова @alina_akilova,3800000.0,1.32,Russia,News Modeling Celebrities,1200000.0,instagram,russia,False,2024,Beauty&Fashion,MAPPED,,
89,Вечерний Ургант @vecherniy_urgant,3800000.0,0.4,Russia,TV Shows,1100000.0,instagram,russia,False,2024,Entertainment,MAPPED,,
90,Куки @slivki_kuki,3800000.0,0.3,Russia,DIY and Life Hacks Modeling,1100000.0,instagram,russia,False,2024,Beauty&Fashion,MAPPED,,
91,Dima Bilan @bilanofficial,3700000.0,0.45,Russia,Entertainment and Music Music Actors,1100000.0,instagram,russia,False,2024,Music,MAPPED,,
92,Mari Melnikova @maryme.23,3700000.0,1.54,Russia,Fashion and Accessories Modeling,1100000.0,instagram,russia,False,2024,Beauty&Fashion,MAPPED,,
93,Дима Гордей @dimagordey,3700000.0,0.9,Russia,Entertainment and Music Careers TV Host,1100000.0,instagram,russia,False,2024,Music,MAPPED,,
94,VALERIYA @valeriya,3700000.0,0.21,Russia,Entertainment and Music Music Singer Bands Musicians,1100000.0,instagram,russia,False,2024,Music,MAPPED,,
95,Ольга Серябкина @seryabkina,3600000.0,0.43,Russia,Entertainment and Music Band Music Singer,1100000.0,instagram,russia,False,2024,Music,MAPPED,,
96,Дмитрий Солдатов @dmitry_soldatov_ru,3600000.0,,Russia,Fashion Gym Modeling,1100000.0,instagram,russia,False,2024,Sports,MAPPED,,
97,SLAVA @nastya_slava,3500000.0,0.73,Russia,Entertainment and Music Music Singer,1100000.0,instagram,russia,False,2024,Music,MAPPED,,
98,T-killah @t_killah,3500000.0,0.41,Russia,Entertainment and Music Celebrity Music Modeling,1000000.0,instagram,russia,False,2024,Beauty&Fashion,MAPPED,,
99,Сергей Безруков @s_bezrukov,3500000.0,0.47,Russia,Acting and Drama Arts and Crafts Modeling,1000000.0,instagram,russia,False,2024,Beauty&Fashion,MAPPED,,
100,Anita Tsoy - Анита Цой @anitatsoy,3500000.0,1.13,Russia,Entertainment and Music Singer Celebrities,1000000.0,instagram,russia,False,2024,Music,MAPPED,,
1,نادي النصر السعودي @alnassr,24300000.0,0.55,Saudi Arabia,,7300000.0,instagram,saudi-arabia,False,2024,,,,
2,TURKI ALALSHIKH تركي آل الشيخ @turkialalshik,17900000.0,3.08,Saudi Arabia,Celebrity Gym Modeling,5400000.0,instagram,saudi-arabia,False,2024,Sports,MAPPED,,
3,أحمد الشقيري @ahmadalshugairi,17600000.0,0.41,Saudi Arabia,Education TV Host,5300000.0,instagram,saudi-arabia,False,2024,Knowledge&Info,MAPPED,,
4,أخبار السعودية @saudinews50,13900000.0,0.1,Saudi Arabia,Education Life and Society News News & Politics,4200000.0,instagram,saudi-arabia,False,2024,Knowledge&Info,MAPPED,,
5,ميتو الشامسي | Mohammed Shamsi @imeeto,8700000.0,1.88,Saudi Arabia,Entertainment and Music Funny Celebrity Game,2600000.0,instagram,saudi-arabia,False,2024,Music,MAPPED,,
6,Fifi Abdou @fifiabdouofficial,8500000.0,0.21,Saudi Arabia,Art Modeling,2600000.0,instagram,saudi-arabia,False,2024,Beauty&Fashion,MAPPED,,
7,thoriq halilintar @thariqhalilintar,7900000.0,1.18,Saudi Arabia,Entertainment and Music Celebrity Video Blogger,2400000.0,instagram,saudi-arabia,False,2024,Music,MAPPED,,
8,شيمي 🎼. @sheme._.a,6900000.0,0.44,Saudi Arabia,"Music Lifestyle Humor Film, Music & Books",2100000.0,instagram,saudi-arabia,False,2024,Knowledge&Info,MAPPED,,
9,Aseel | أسيل 🇸🇦 @aseel,6700000.0,0.26,Saudi Arabia,Acting and Drama Beauty and Self Care Celebrity Singer,2000000.0,instagram,saudi-arabia,False,2024,Beauty&Fashion,MAPPED,,
10,Ola Al Fares ⚖️ عُلا الفارس @olaalfares,6700000.0,0.47,Saudi Arabia,Education,2000000.0,instagram,saudi-arabia,False,2024,Knowledge&Info,MAPPED,,
11,Top Saudia @mi.2v,6200000.0,0.41,Saudi Arabia,Business and Finance Funny,1900000.0,instagram,saudi-arabia,False,2024,Knowledge&Info,MAPPED,,
12,سيرج 🔎 @search2news,6000000.0,0.03,Saudi Arabia,,1800000.0,instagram,saudi-arabia,False,2024,,,,
13,Shraddha Arya @sarya12,5800000.0,2.53,Saudi Arabia,Upskilling Celebrity Actors Modeling,1800000.0,instagram,saudi-arabia,False,2024,Beauty&Fashion,MAPPED,,
14,عُمر آل عوضه | Omar Al Odah @bin_odahx,5800000.0,1.34,Saudi Arabia,Life and Society Writers,1700000.0,instagram,saudi-arabia,False,2024,Knowledge&Info,MAPPED,,
15,ابو ملك @r.mjrm,5700000.0,0.46,Saudi Arabia,Modeling,1700000.0,instagram,saudi-arabia,False,2024,Beauty&Fashion,MAPPED,,
16,@dj4,5500000.0,0.03,Saudi Arabia,Celebrity Celebrities Game Cars & Motorcycles,1700000.0,instagram,saudi-arabia,False,2024,Tech&Gaming,MAPPED,,
17,Abdulaziz @bin_baz,5200000.0,0.1,Saudi Arabia,Fitness Fashion Soccer Architecture,1600000.0,instagram,saudi-arabia,False,2024,Sports,MAPPED,,
18,@elfiraloy,5100000.0,0.3,Saudi Arabia,Fashion and Accessories Business and Finance Public Figure,1500000.0,instagram,saudi-arabia,False,2024,Beauty&Fashion,MAPPED,,
19,د. ملاك الحسيني @malak_alhusaini,4600000.0,0.15,Saudi Arabia,Education Marketing and Advertising Hair & Beauty Celebrities,1400000.0,instagram,saudi-arabia,False,2024,Beauty&Fashion,MAPPED,,
20,Hisham Baeshen - هشام باعشن @misho_baeshen,4600000.0,0.14,Saudi Arabia,Food,1400000.0,instagram,saudi-arabia,False,2024,Lifestyle,MAPPED,,
21,رغد دايز @raghad_days,4400000.0,0.19,Saudi Arabia,,1300000.0,instagram,saudi-arabia,False,2024,,,,
22,Darin Al Bayed • دارين البايض @darin00013,4100000.0,0.04,Saudi Arabia,Beauty Fashion and Accessories Beauty and Self Care Celebrity,1200000.0,instagram,saudi-arabia,False,2024,Beauty&Fashion,MAPPED,,
23,أحمد الزامل Ahmad AlZamel @ahmadalzamel,4100000.0,0.17,Saudi Arabia,Food Food and Drink Chef,1200000.0,instagram,saudi-arabia,False,2024,Lifestyle,MAPPED,,
24,فايز المالكي @fayezalmal,4100000.0,0.1,Saudi Arabia,Acting and Drama Celebrity Modeling,1200000.0,instagram,saudi-arabia,False,2024,Beauty&Fashion,MAPPED,,
25,احمد شعيب ahmad Shoaib @ahmed_shoaib_,4100000.0,0.13,Saudi Arabia,Celebrity Modeling,1200000.0,instagram,saudi-arabia,False,2024,Beauty&Fashion,MAPPED,,
26,نوف فاشن | نوف الشعلان @nouf__fashion,4000000.0,0.08,Saudi Arabia,Fashion and Accessories Beauty and Self Care,1200000.0,instagram,saudi-arabia,False,2024,Beauty&Fashion,MAPPED,,
27,Rajeh Alharthi | راجح الحارثي @rajeh_90,4000000.0,0.01,Saudi Arabia,Entertainment and Music Lifestyle,1200000.0,instagram,saudi-arabia,False,2024,Music,MAPPED,,
28,Dyler 🥖 @dyl3r,3800000.0,6.23,Saudi Arabia,Art,1100000.0,instagram,saudi-arabia,False,2024,Lifestyle,MAPPED,,
29,الشيخ الدكتور عثمان الخميس @othmanalkamees,3800000.0,0.35,Saudi Arabia,Education Medical Health Politics,1100000.0,instagram,saudi-arabia,False,2024,Knowledge&Info,MAPPED,,
30,مقاطع ناصر 😂😂 @nasser_videos,3800000.0,0.07,Saudi Arabia,Entertainment and Music Music Singer Modeling,1100000.0,instagram,saudi-arabia,False,2024,Beauty&Fashion,MAPPED,,
31,Nora Bo Awadh NB @nora1352,3700000.0,0.35,Saudi Arabia,Fashion and Accessories Business,1100000.0,instagram,saudi-arabia,False,2024,Beauty&Fashion,MAPPED,,
32,مشعل الاسباني @m000966,3700000.0,0.07,Saudi Arabia,Fashion,1100000.0,instagram,saudi-arabia,False,2024,Beauty&Fashion,MAPPED,,
33,دكتور نشمي ضحك @of77,3600000.0,0.57,Saudi Arabia,Funny,1100000.0,instagram,saudi-arabia,False,2024,Entertainment,MAPPED,,
34,Nandi_Madida 🇿🇦 @nandi_madida,3500000.0,0.64,Saudi Arabia,Entertainment and Music Fashion and Accessories Celebrity Entertainment,1000000.0,instagram,saudi-arabia,False,2024,Beauty&Fashion,MAPPED,,
35,الربع ... صديق الكل @rbaa33,3500000.0,2.26,Saudi Arabia,DIY and Life Hacks Education Upskilling Lifestyle,1000000.0,instagram,saudi-arabia,False,2024,Knowledge&Info,MAPPED,,
36,S7S 👌🏼 سحس @hussain.sallam,3300000.0,0.19,Saudi Arabia,Entertainment and Music Business and Finance Food Restaurants,992700.0,instagram,saudi-arabia,False,2024,Knowledge&Info,MAPPED,,
37,الفنان عبدالعزيز المسلَّمْ @azizalmesallam,3300000.0,0.47,Saudi Arabia,Acting and Drama,990500.0,instagram,saudi-arabia,False,2024,Entertainment,MAPPED,,
38,رياض الخالد 🍴 @rodr_1997,3300000.0,0.12,Saudi Arabia,Food Lifestyle,979700.0,instagram,saudi-arabia,False,2024,Lifestyle,MAPPED,,
39,Majid Almohandis ماجد المهندس. @majidalmohandis,3300000.0,1.0,Saudi Arabia,Entertainment and Music Singer,978900.0,instagram,saudi-arabia,False,2024,Music,MAPPED,,
40,Abdullah Bakr | عبدالله بكر @boodyzozo,3200000.0,0.38,Saudi Arabia,"Beauty and Self Care Fashion and Accessories Film, Music & Books Humor",962700.0,instagram,saudi-arabia,False,2024,Beauty&Fashion,MAPPED,,
41,ابراهيم الحجاج @barmz_alhajjaj,3100000.0,3.44,Saudi Arabia,Celebrity Acting and Drama,941400.0,instagram,saudi-arabia,False,2024,Entertainment,MAPPED,,
42,ام ساره👩🏻‍🍳 @_om__sarah_,3100000.0,0.47,Saudi Arabia,,919300.0,instagram,saudi-arabia,False,2024,,,,
43,لغة الجسد @b.d.f,3000000.0,0.03,Saudi Arabia,Education Upskilling Life and Society,904000.0,instagram,saudi-arabia,False,2024,Knowledge&Info,MAPPED,,
44,FAREED HAMZAH @22l2_,3000000.0,0.01,Saudi Arabia,,900400.0,instagram,saudi-arabia,False,2024,,,,
45,مطبخ مرايم // طبخات سهله @mraaaim444,3000000.0,0.03,Saudi Arabia,Food,899800.0,instagram,saudi-arabia,False,2024,Lifestyle,MAPPED,,
46,فؤاد عبدالواحد @fouadabdulwahed,3000000.0,0.22,Saudi Arabia,Entertainment and Music Music Singer,897800.0,instagram,saudi-arabia,False,2024,Music,MAPPED,,
47,ريناد @h6.yr,3000000.0,3.66,Saudi Arabia,Auto and Vehicles Celebrity Chickens,889600.0,instagram,saudi-arabia,False,2024,Tech&Gaming,MAPPED,,
48,Andre Carrillo 🇵🇪 @18andrecarrillo,3000000.0,1.5,Saudi Arabia,Actors Virtualization,887400.0,instagram,saudi-arabia,False,2024,Tech&Gaming,MAPPED,,
49,د. نبيل علي العوضي @nabilalawadhy,2900000.0,0.38,Saudi Arabia,Education Speaker,858100.0,instagram,saudi-arabia,False,2024,Knowledge&Info,MAPPED,,
50,اطيب طبخة - atyabtabkha @atyabtabkha,2800000.0,0.03,Saudi Arabia,Food Home and Garden Recipes,846100.0,instagram,saudi-arabia,False,2024,Lifestyle,MAPPED,,
51,هيفاء حسين haifa hussain @haifaahussain1,2800000.0,0.19,Saudi Arabia,Celebrity Acting and Drama Actors,825600.0,instagram,saudi-arabia,False,2024,Entertainment,MAPPED,,
