rank,name,followers,er,audience_country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status,id,topic_of_influence_en
46,Fatma Sari Zar @fatmasariz,1200000.0,0.4,Turkey,Beauty and Self Care,360000.0,tiktok,turkey,False,2024,Beauty&Fashion,MAPPED,,
47,muratsungurtekin01 @muratsungurtekin0,1100000.0,0.1,Turkey,Entertainment and Music,330000.0,tiktok,turkey,False,2024,Music,MAPPED,,
48,Istanbuly @istanbuly,1100000.0,,Turkey,,330000.0,tiktok,turkey,False,2024,,,,
49,K I R Λ F I N @kirafin_,1100000.0,,Turkey,,330000.0,tiktok,turkey,False,2024,,,,
50,Serkan @serkanhk,1100000.0,,Turkey,Entertainment and Music,330000.0,tiktok,turkey,False,2024,Music,MAPPED,,
51,AZAT KIZILTEPE @azatkzltp,1100000.0,0.1,Turkey,,330000.0,tiktok,turkey,False,2024,,,,
52,Ayna Jumayeva @aynasofficial,1100000.0,,Turkey,Beauty and Self Care,330000.0,tiktok,turkey,False,2024,Beauty&Fashion,MAPPED,,
53,Eda Göçmen @edagocmennn1,1100000.0,,Turkey,Education Upskilling,330000.0,tiktok,turkey,False,2024,Knowledge&Info,MAPPED,,
54,YT: ARUUU @deputyaruuu,1100000.0,,Turkey,Auto and Vehicles,330000.0,tiktok,turkey,False,2024,Tech&Gaming,MAPPED,,
55,Bıyıklı Reis @biyiklireis_,1100000.0,,Turkey,,330000.0,tiktok,turkey,False,2024,,,,
56,sarem @saremuysal,1100000.0,,Turkey,,330000.0,tiktok,turkey,False,2024,,,,
57,İpekdorukoglu @ipekdorukoglu,1000000.0,,Turkey,,300000.0,tiktok,turkey,False,2024,,,,
58,Hasan Yalçuva @hasanyalcuva,999900.0,,Turkey,,300000.0,tiktok,turkey,False,2024,,,,
59,👑zühtü can dağlar👑 @esmeer.x,992200.0,,Turkey,,297700.0,tiktok,turkey,False,2024,,,,
60,نبأ شمسي @nabo98,986000.0,,Turkey,Beauty,295800.0,tiktok,turkey,False,2024,Beauty&Fashion,MAPPED,,
61,merveuyanik @merveuyanikonline,980500.0,,Turkey,,294200.0,tiktok,turkey,False,2024,,,,
62,🕊️𝐍𝐀𝐃İ𝐑 𝐇𝐀𝐒𝐀𝐍🕊️ @nadir_hasan,978600.0,,Turkey,,293600.0,tiktok,turkey,False,2024,,,,
63,Vuk&Aleksandra @vukaleksandra,976900.0,,Turkey,Fashion and Accessories,293100.0,tiktok,turkey,False,2024,Beauty&Fashion,MAPPED,,
64,muhnad kh @muhnad.kh,975500.0,,Turkey,,292700.0,tiktok,turkey,False,2024,,,,
65,Thatsmarwaa @thatsmarwaa,974300.0,,Turkey,,292300.0,tiktok,turkey,False,2024,,,,
66,ATESBEY @atesbeyresmi,973000.0,,Turkey,,291900.0,tiktok,turkey,False,2024,,,,
67,Ömer Karakeçi @omerkarakeci,972800.0,,Turkey,,291800.0,tiktok,turkey,False,2024,,,,
68,Ecenaz Üçer @ecenazucer,971300.0,,Turkey,,291400.0,tiktok,turkey,False,2024,,,,
69,🌸 @skinbyelik,970100.0,,Turkey,,291000.0,tiktok,turkey,False,2024,,,,
70,İrem Pekür @irempkrr,968400.0,,Turkey,,290500.0,tiktok,turkey,False,2024,,,,
71,ℍ𝕖𝕝𝕚𝕩𝕠 @toxic_helixo,968000.0,,Turkey,,290400.0,tiktok,turkey,False,2024,,,,
72,Taha ERDOĞAN @tahaerdogaan,965700.0,0.2,Turkey,,289700.0,tiktok,turkey,False,2024,,,,
73,leylaa_gunay @leylaa_gunay,965000.0,,Turkey,,289500.0,tiktok,turkey,False,2024,,,,
74,özge @piisicik,963100.0,,Turkey,,288900.0,tiktok,turkey,False,2024,,,,
75,Mahmoudkaya @kaysokayas,960100.0,,Turkey,,288000.0,tiktok,turkey,False,2024,,,,
76,🥀 @pupilla2,954800.0,,Turkey,,286400.0,tiktok,turkey,False,2024,,,,
77,🦄ELIF BAYRAK🦄 @eliifbayrak,953800.0,,Turkey,Acting and Drama,286100.0,tiktok,turkey,False,2024,Entertainment,MAPPED,,
78,Aziza @mynameisaziza,953800.0,,Turkey,,286100.0,tiktok,turkey,False,2024,,,,
79,Mini Atölyem @mini.atolyemm,949800.0,0.1,Turkey,,284900.0,tiktok,turkey,False,2024,,,,
80,ÇAPANOĞLU @turker_capanoglu,946700.0,,Turkey,,284000.0,tiktok,turkey,False,2024,,,,
81,ABDULKADIR_FETTAL @kikakiim_k2,942700.0,,Turkey,,282800.0,tiktok,turkey,False,2024,,,,
82,ASHLY🦋 @pubg.ashly,941900.0,0.1,Turkey,,282600.0,tiktok,turkey,False,2024,,,,
83,ALEYNA & EMİRHAN @alynemrhn,937400.0,0.3,Turkey,Entertainment and Music,281200.0,tiktok,turkey,False,2024,Music,MAPPED,,
84,Aydın Erol @erol_emlak_,934200.0,,Turkey,Home and Garden,280300.0,tiktok,turkey,False,2024,Lifestyle,MAPPED,,
85,Sefa Kındır @sefakindirtr,934200.0,0.1,Turkey,,280300.0,tiktok,turkey,False,2024,,,,
86,Petrocetin @petrocetin,931600.0,,Turkey,,279500.0,tiktok,turkey,False,2024,,,,
87,Onur Topuzlar @future_onur,930800.0,,Turkey,,279200.0,tiktok,turkey,False,2024,,,,
88,aslikaya @aslikaya,929600.0,,Turkey,,278900.0,tiktok,turkey,False,2024,,,,
89,DERYA KIYMAZ @deryakymz14,928900.0,,Turkey,Beauty,278700.0,tiktok,turkey,False,2024,Beauty&Fashion,MAPPED,,
90,Hüseyn İsmayılov 🇦🇿 @dt_ismayilov_,927000.0,,Turkey,,278100.0,tiktok,turkey,False,2024,,,,
91,ghofran riad @foofamarka,926600.0,0.1,Turkey,,278000.0,tiktok,turkey,False,2024,,,,
92,Sevilay algül @sevilayalgull,926500.0,,Turkey,,278000.0,tiktok,turkey,False,2024,,,,
93,عبدالله الأزهر👑✅ @abdullahalazhr,925900.0,,Turkey,,277800.0,tiktok,turkey,False,2024,,,,
94,Bora Cenk @boracenk01,923600.0,,Turkey,,277100.0,tiktok,turkey,False,2024,,,,
95,Berke Abraş @berkeabras,917600.0,,Turkey,Entertainment and Music,275300.0,tiktok,turkey,False,2024,Music,MAPPED,,
96,MinnieMouse_toota @shirin_bahman,914400.0,,Turkey,Fashion Beauty,274300.0,tiktok,turkey,False,2024,Beauty&Fashion,MAPPED,,
97,Baran Özbay @baranjre,913000.0,0.1,Turkey,,273900.0,tiktok,turkey,False,2024,,,,
98,SİLAA @silagnay,910200.0,,Turkey,Entertainment and Music,273100.0,tiktok,turkey,False,2024,Music,MAPPED,,
99,TalhaB @talhabatdal,909500.0,0.2,Turkey,,272900.0,tiktok,turkey,False,2024,,,,
100,Muhammed & Malika @muhammedmalika,903300.0,,Turkey,Entertainment and Music,271000.0,tiktok,turkey,False,2024,Music,MAPPED,,
1,❣️Sky & Tami❣️ @skyandtami,14800000.0,,Ukraine,,4400000.0,tiktok,ukraine,False,2024,,,,
2,nnotochka @nnotochka,6300000.0,,Ukraine,Beauty and Self Care,1900000.0,tiktok,ukraine,False,2024,Beauty&Fashion,MAPPED,,
3,Elis Stone @elis.stone,4600000.0,,Ukraine,Entertainment and Music,1400000.0,tiktok,ukraine,False,2024,Music,MAPPED,,
4,RepNickTV @repnicktv,4500000.0,,Ukraine,,1400000.0,tiktok,ukraine,False,2024,,,,
5,😇EGOR🧲 @malibash,4400000.0,,Ukraine,,1300000.0,tiktok,ukraine,False,2024,,,,
6,milomanheim @milomanheim,3900000.0,0.1,Ukraine,,1200000.0,tiktok,ukraine,False,2024,,,,
7,Миша Городецкий @mishayoung,3800000.0,0.3,Ukraine,,1100000.0,tiktok,ukraine,False,2024,,,,
8,Sasha @hava.off,3700000.0,,Ukraine,,1100000.0,tiktok,ukraine,False,2024,,,,
9,HUSMUT @husmut,3600000.0,,Ukraine,,1100000.0,tiktok,ukraine,False,2024,,,,
10,ДЮХА?!🧬 @dux.a_,3200000.0,,Ukraine,,960000.0,tiktok,ukraine,False,2024,,,,
11,Лера @le_peshka,2900000.0,,Ukraine,,870000.0,tiktok,ukraine,False,2024,,,,
12,ASMR💓 FUN 💓UKRAINE💓 @likapikka,2900000.0,,Ukraine,,870000.0,tiktok,ukraine,False,2024,,,,
13,Mv Ryhan @mvryhan,2900000.0,,Ukraine,,870000.0,tiktok,ukraine,False,2024,,,,
14,WINNI🇺🇦 @winnidesigns,2700000.0,,Ukraine,Romance and Wedding,810000.0,tiktok,ukraine,False,2024,Beauty&Fashion,MAPPED,,
15,Анна Тринчер @annatrincher,2400000.0,,Ukraine,Entertainment and Music,720000.0,tiktok,ukraine,False,2024,Music,MAPPED,,
16,BabyBunny @babybunny22,2300000.0,0.1,Ukraine,Pets,690000.0,tiktok,ukraine,False,2024,Lifestyle,MAPPED,,
17,Волошин Александр @voloshyn_97,2100000.0,,Ukraine,,630000.0,tiktok,ukraine,False,2024,,,,
18,Yan Luiko @llluiko,2000000.0,0.1,Ukraine,Games,600000.0,tiktok,ukraine,False,2024,Tech&Gaming,MAPPED,,
19,Ваня Дмитриенко @vanya_dmitrienkoo,1900000.0,,Ukraine,Entertainment and Music,570000.0,tiktok,ukraine,False,2024,Music,MAPPED,,
20,Demian Volkov 🇺🇦 @demianvolkov,1900000.0,,Ukraine,,570000.0,tiktok,ukraine,False,2024,,,,
21,ЛиЗкА ШуЛьГа🤪 @lizaa.meli,1600000.0,,Ukraine,,480000.0,tiktok,ukraine,False,2024,,,,
22,SLAVA UKRAINI @useyourfingerss,1500000.0,,Ukraine,,450000.0,tiktok,ukraine,False,2024,,,,
23,Игорь Моряк @rybakov_igor,1400000.0,,Ukraine,Finance,420000.0,tiktok,ukraine,False,2024,Knowledge&Info,MAPPED,,
24,Андрій Кулик @galin.andriy,1200000.0,,Ukraine,,360000.0,tiktok,ukraine,False,2024,,,,
25,Марина Дорн @marina.dorn,1100000.0,0.7,Ukraine,,330000.0,tiktok,ukraine,False,2024,,,,
26,Денис Turbik @turbik_,1100000.0,,Ukraine,,330000.0,tiktok,ukraine,False,2024,,,,
27,Снежана Винниченко @snegga_vinni,1100000.0,,Ukraine,,330000.0,tiktok,ukraine,False,2024,,,,
28,eva @evadubovitskayaa,1100000.0,,Ukraine,,330000.0,tiktok,ukraine,False,2024,,,,
29,YarikPaw @theyarikpaw,1100000.0,5.0,Ukraine,,330000.0,tiktok,ukraine,False,2024,,,,
30,a.samarcev @a.samarcev,1100000.0,0.1,Ukraine,,330000.0,tiktok,ukraine,False,2024,,,,
31,Кристина Рожкова 🇺🇦 @chrismee_ro,1100000.0,,Ukraine,,330000.0,tiktok,ukraine,False,2024,,,,
32,🦩IKSTINA🦩 @ikstina,1100000.0,,Ukraine,,330000.0,tiktok,ukraine,False,2024,,,,
33,olya_pobigailo @olya_pobigailo,1000000.0,,Ukraine,,300000.0,tiktok,ukraine,False,2024,,,,
34,Daria Mayorova @dashatm19_,1000000.0,,Ukraine,Fashion and Accessories,300000.0,tiktok,ukraine,False,2024,Beauty&Fashion,MAPPED,,
35,Даша @makogon.dasha,985800.0,,Ukraine,,295700.0,tiktok,ukraine,False,2024,,,,
36,Tary @taras_povoroznyk,985400.0,,Ukraine,Education,295600.0,tiktok,ukraine,False,2024,Knowledge&Info,MAPPED,,
37,NAZARKA_18➕ @nazivin00,977500.0,,Ukraine,,293300.0,tiktok,ukraine,False,2024,,,,
38,Просто Шурик @teran1t,968700.0,,Ukraine,,290600.0,tiktok,ukraine,False,2024,,,,
39,ОЛИНКА @alinoises,964100.0,,Ukraine,,289200.0,tiktok,ukraine,False,2024,,,,
40,Кристина @tinchik__,958600.0,,Ukraine,Art,287600.0,tiktok,ukraine,False,2024,Lifestyle,MAPPED,,
41,Presidentniki curve model @presidentniki,948700.0,,Ukraine,Fashion and Accessories,284600.0,tiktok,ukraine,False,2024,Beauty&Fashion,MAPPED,,
42,Anatoliy Dobrovolskiy @dobrovolskiy_hchef,946000.0,0.4,Ukraine,,283800.0,tiktok,ukraine,False,2024,,,,
43,J @nicolee.aep,940500.0,0.2,Ukraine,,282200.0,tiktok,ukraine,False,2024,,,,
44,Ivanna @yosoy_ivanna,939700.0,,Ukraine,,281900.0,tiktok,ukraine,False,2024,,,,
45,Abrekc @abreck_official,935700.0,,Ukraine,,280700.0,tiktok,ukraine,False,2024,,,,
46,МАРИК @marikbey,925200.0,,Ukraine,,277600.0,tiktok,ukraine,False,2024,,,,
47,Nikolas🎅🏻 @malchyn_27,898300.0,,Ukraine,,269500.0,tiktok,ukraine,False,2024,,,,
48,luna & glebbb @glebiluna,896500.0,,Ukraine,,269000.0,tiktok,ukraine,False,2024,,,,
49,Трафареты.Антон DFA.Stencils @anton_dfa_decor_for_all,895000.0,,Ukraine,Arts and Crafts,268500.0,tiktok,ukraine,False,2024,Lifestyle,MAPPED,,
50,Kakashi Hatake @shinobi_cosplay,887400.0,,Ukraine,,266200.0,tiktok,ukraine,False,2024,,,,
51,❤️ТОШЕЧКА❤️ @top4uuuk,881800.0,,Ukraine,,264500.0,tiktok,ukraine,False,2024,,,,
52,Candy Superstar @candy.superstar,879100.0,,Ukraine,,263700.0,tiktok,ukraine,False,2024,,,,
53,Нова Мрія🇺🇦 @karlos.tramble,876700.0,,Ukraine,Education Funny,263000.0,tiktok,ukraine,False,2024,Knowledge&Info,MAPPED,,
54,Tetiana Skalozub @tsminibears,868400.0,,Ukraine,,260500.0,tiktok,ukraine,False,2024,,,,
55,Anastasia-Maria 👼🏼 @anasteiji,867800.0,,Ukraine,,260300.0,tiktok,ukraine,False,2024,,,,
56,Netflixclips🔥 @ubiiinetflix,849800.0,,Ukraine,,254900.0,tiktok,ukraine,False,2024,,,,
57,Илюшка Ilushka @ilushkav2,845900.0,,Ukraine,,253800.0,tiktok,ukraine,False,2024,,,,
58,Zaitcev_Artem @zaitcev_artem,840300.0,,Ukraine,,252100.0,tiktok,ukraine,False,2024,,,,
59,kate musmova @kate.musmova,839700.0,,Ukraine,Beauty and Self Care,251900.0,tiktok,ukraine,False,2024,Beauty&Fashion,MAPPED,,
60,BUSYA😸 @igor_kvas1,834600.0,,Ukraine,Pets,250400.0,tiktok,ukraine,False,2024,Lifestyle,MAPPED,,
61,💗your wallpaper💘 @wallpaesthetic,829800.0,,Ukraine,,248900.0,tiktok,ukraine,False,2024,,,,
62,юля ёпт🗿🤍 @snowy_girll,829600.0,,Ukraine,,248900.0,tiktok,ukraine,False,2024,,,,
63,Адвокат Соловьёв @lawyersolo,826800.0,,Ukraine,,248000.0,tiktok,ukraine,False,2024,,,,
64,825.7k @lllove.smaile,826200.0,,Ukraine,,247900.0,tiktok,ukraine,False,2024,,,,
65,Пчела 🐝 @pchelaman,821600.0,,Ukraine,Entertainment and Music,246500.0,tiktok,ukraine,False,2024,Music,MAPPED,,
66,evanormous @evanormous,820800.0,,Ukraine,,246200.0,tiktok,ukraine,False,2024,,,,
67,💕ASMR💕 @asmr_kto,819500.0,,Ukraine,,245900.0,tiktok,ukraine,False,2024,,,,
68,KAREENA @kareenamusic,812200.0,,Ukraine,Entertainment and Music,243700.0,tiktok,ukraine,False,2024,Music,MAPPED,,
69,SASHA @barbara_streyzand,812000.0,,Ukraine,,243600.0,tiktok,ukraine,False,2024,,,,
70,SAFARI @safari_the_real_one,811300.0,,Ukraine,,243400.0,tiktok,ukraine,False,2024,,,,
71,BUTS @butsandrey,809200.0,,Ukraine,,242800.0,tiktok,ukraine,False,2024,,,,
72,👽ВоробушеК👾 @sditsa,804500.0,,Ukraine,,241400.0,tiktok,ukraine,False,2024,,,,
73,stella @aeqshvt,798200.0,0.2,Ukraine,,239500.0,tiktok,ukraine,False,2024,,,,
74,Sussy Baka @justhatsussybaka,789400.0,,Ukraine,,236800.0,tiktok,ukraine,False,2024,,,,
75,Dima Koah @dimakoah,789000.0,,Ukraine,,236700.0,tiktok,ukraine,False,2024,,,,
76,Vibing with 786k penguins @penguin.....vibes,786300.0,,Ukraine,,235900.0,tiktok,ukraine,False,2024,,,,
77,🅾🅻🅻🅸🅽🅸🅲🅷 @ollinich,785000.0,,Ukraine,,235500.0,tiktok,ukraine,False,2024,,,,
78,Elizabeth Anorue @llleasy,783100.0,,Ukraine,,234900.0,tiktok,ukraine,False,2024,,,,
79,FruFruASMR @frufruasmr,782200.0,,Ukraine,,234700.0,tiktok,ukraine,False,2024,,,,
80,💜🥰 Костичка 🥰💜 @kievskyyy,779800.0,,Ukraine,,233900.0,tiktok,ukraine,False,2024,,,,
81,Виктор @_lilvi__,776900.0,,Ukraine,Entertainment and Music,233100.0,tiktok,ukraine,False,2024,Music,MAPPED,,
82,Айли @aili7143,772900.0,,Ukraine,,231900.0,tiktok,ukraine,False,2024,,,,
83,Joey @joey.bailey,771800.0,0.1,Ukraine,Education,231500.0,tiktok,ukraine,False,2024,Knowledge&Info,MAPPED,,
84,Алло @allo.official,771200.0,,Ukraine,,231400.0,tiktok,ukraine,False,2024,,,,
85,🇺🇦 @sweetser,770400.0,,Ukraine,,231100.0,tiktok,ukraine,False,2024,,,,
86,МАША И ЕЁ МАМАША @zolotareva_tt,762200.0,,Ukraine,,228700.0,tiktok,ukraine,False,2024,,,,
87,RonnyRait @ronnyrait,758400.0,,Ukraine,,227500.0,tiktok,ukraine,False,2024,,,,
88,🍀 АНДРЮШЕЧКА 🍀 @ostapyuk_andriy,751600.0,,Ukraine,,225500.0,tiktok,ukraine,False,2024,,,,
89,Daniella✌️ @s.k.daniella,750800.0,,Ukraine,,225200.0,tiktok,ukraine,False,2024,,,,
90,Mik✅ @mik___kor,748200.0,,Ukraine,,224500.0,tiktok,ukraine,False,2024,,,,
91,mary.lvk_ @mary.lvk_,740700.0,,Ukraine,Entertainment and Music,222200.0,tiktok,ukraine,False,2024,Music,MAPPED,,
92,B🐝 @brooklynpaigeflamm,740600.0,,Ukraine,,222200.0,tiktok,ukraine,False,2024,,,,
93,Александр Дрёмов @dremow70,739100.0,,Ukraine,,221700.0,tiktok,ukraine,False,2024,,,,
94,Карманный Лев 🦁💣☝️ @serg0_kenny,730000.0,,Ukraine,,219000.0,tiktok,ukraine,False,2024,,,,
95,Юля Жежера @yulia_zhezhera,723200.0,,Ukraine,,217000.0,tiktok,ukraine,False,2024,,,,
96,SC @soniachrn,709900.0,,Ukraine,,213000.0,tiktok,ukraine,False,2024,,,,
97,Англійська 🇺🇸Катя Іммортал @immortal_kate,707400.0,,Ukraine,,212200.0,tiktok,ukraine,False,2024,,,,
98,GAVADZINHO @gavadzinho,704900.0,0.2,Ukraine,,211500.0,tiktok,ukraine,False,2024,,,,
99,Dr Radion @dr_radion,701500.0,0.5,Ukraine,,210500.0,tiktok,ukraine,False,2024,,,,
100,Ярик Кент @yarik_kent_yt,699700.0,0.1,Ukraine,,209900.0,tiktok,ukraine,False,2024,,,,
1,nourmar5 @nourmar5,14500000.0,0.2,United Arab Emirates,,4400000.0,tiktok,united-arab-emirates,False,2024,,,,
2,INSTASAMKA @samkamusic,13200000.0,,United Arab Emirates,Entertainment and Music,4000000.0,tiktok,united-arab-emirates,False,2024,Music,MAPPED,,
3,ميتو الشامسي @iimeeto,12600000.0,,United Arab Emirates,,3800000.0,tiktok,united-arab-emirates,False,2024,,,,
4,sunny kalra @sunny_kalra55,12300000.0,,United Arab Emirates,,3700000.0,tiktok,united-arab-emirates,False,2024,,,,
5,Faryal 🧚🏻♀️ @faryal_fairyyy,9800000.0,,United Arab Emirates,,2900000.0,tiktok,united-arab-emirates,False,2024,,,,
6,Milaadk @milaadkmagic,6100000.0,,United Arab Emirates,,1800000.0,tiktok,united-arab-emirates,False,2024,,,,
7,Amar&Rim @amar.rim,4500000.0,,United Arab Emirates,,1400000.0,tiktok,united-arab-emirates,False,2024,,,,
8,Elena elSabbagh @elenaelsabbagh,4500000.0,,United Arab Emirates,,1400000.0,tiktok,united-arab-emirates,False,2024,,,,
9,MBC1 @mbc1,3600000.0,,United Arab Emirates,Entertainment and Music,1100000.0,tiktok,united-arab-emirates,False,2024,Music,MAPPED,,
10,Elena Akbik @akbikelena,3600000.0,,United Arab Emirates,Fashion and Accessories Product Showcase,1100000.0,tiktok,united-arab-emirates,False,2024,Beauty&Fashion,MAPPED,,
11,كوتش بيان 💪🏼 @bayan.dxb,3400000.0,,United Arab Emirates,,1000000.0,tiktok,united-arab-emirates,False,2024,,,,
12,niginaa1__❤️ @niginn_,3100000.0,,United Arab Emirates,,930000.0,tiktok,united-arab-emirates,False,2024,,,,
13,MiMo مريم جورج @mimogeorge,3000000.0,,United Arab Emirates,,900000.0,tiktok,united-arab-emirates,False,2024,,,,
14,الأب الفرفوش @khaledelcapitano0,3000000.0,,United Arab Emirates,,900000.0,tiktok,united-arab-emirates,False,2024,,,,
15,OSHA SALAH @sherifeldahshoury,2700000.0,,United Arab Emirates,,810000.0,tiktok,united-arab-emirates,False,2024,,,,
16,محمد جواني @mohamad_gwani,2600000.0,,United Arab Emirates,,780000.0,tiktok,united-arab-emirates,False,2024,,,,
17,Rumi Munawar @rumiuae,2500000.0,,United Arab Emirates,Education,750000.0,tiktok,united-arab-emirates,False,2024,Knowledge&Info,MAPPED,,
18,Lana Rose @lana.rose786,2200000.0,,United Arab Emirates,Fashion and Accessories Entertainment and Music,660000.0,tiktok,united-arab-emirates,False,2024,Beauty&Fashion,MAPPED,,
19,Mustafa kamal @mustafa_kamal13,2100000.0,,United Arab Emirates,Photography,630000.0,tiktok,united-arab-emirates,False,2024,Lifestyle,MAPPED,,
20,Shemsou-bnb @shemsou_bnb,2000000.0,,United Arab Emirates,Travel Outdoor Activity,600000.0,tiktok,united-arab-emirates,False,2024,Sports,MAPPED,,
21,Hamza Aly @hamzaalyofficial,2000000.0,,United Arab Emirates,,600000.0,tiktok,united-arab-emirates,False,2024,,,,
22,Saima H Rajput @saima.uae,2000000.0,,United Arab Emirates,Funny,600000.0,tiktok,united-arab-emirates,False,2024,Entertainment,MAPPED,,
23,Hadia Ghaleb @hadiaghaleb,1800000.0,,United Arab Emirates,Fashion and Accessories Travel,540000.0,tiktok,united-arab-emirates,False,2024,Beauty&Fashion,MAPPED,,
24,Abdulla 🇦🇪 @hh_abdullah,1800000.0,,United Arab Emirates,,540000.0,tiktok,united-arab-emirates,False,2024,,,,
25,Mohamad_hayat @mohamad_hayat,1600000.0,,United Arab Emirates,,480000.0,tiktok,united-arab-emirates,False,2024,,,,
26,Alba Dubai✌️ @albadubai,1500000.0,,United Arab Emirates,Entertainment and Music Funny,450000.0,tiktok,united-arab-emirates,False,2024,Music,MAPPED,,
27,VIP Motors @vipmotorsuae,1500000.0,,United Arab Emirates,,450000.0,tiktok,united-arab-emirates,False,2024,,,,
28,Nidhi Kumar @nidhikumardance,1300000.0,,United Arab Emirates,Entertainment and Music,390000.0,tiktok,united-arab-emirates,False,2024,Music,MAPPED,,
29,remiesalloum @remiesalloum,1200000.0,,United Arab Emirates,Entertainment and Music,360000.0,tiktok,united-arab-emirates,False,2024,Music,MAPPED,,
30,MBC Drama @mbcdrama,1200000.0,,United Arab Emirates,Acting and Drama,360000.0,tiktok,united-arab-emirates,False,2024,Entertainment,MAPPED,,
31,خـــــــــــــ130ــــــــلدون @khaldoun130,1200000.0,,United Arab Emirates,,360000.0,tiktok,united-arab-emirates,False,2024,,,,
32,Andreas @mynameisandreas,1100000.0,,United Arab Emirates,Travel Entertainment and Music,330000.0,tiktok,united-arab-emirates,False,2024,Music,MAPPED,,
33,د.أشرف العسال | Ashraf Elassal @dr.ashrafelassal,1100000.0,,United Arab Emirates,,330000.0,tiktok,united-arab-emirates,False,2024,,,,
34,Zayn.shahh @zayn.shahh,1100000.0,,United Arab Emirates,Fashion and Accessories,330000.0,tiktok,united-arab-emirates,False,2024,Beauty&Fashion,MAPPED,,
35,Kareem_afghani @mr_kareem,1000000.0,,United Arab Emirates,Arts and Crafts,300000.0,tiktok,united-arab-emirates,False,2024,Lifestyle,MAPPED,,
36,توماس شيلبي @tooms7,1000000.0,,United Arab Emirates,,300000.0,tiktok,united-arab-emirates,False,2024,,,,
37,Czn Burak Dubai @cznburakdubai,983900.0,0.1,United Arab Emirates,,295200.0,tiktok,united-arab-emirates,False,2024,,,,
38,Beki’s world @beki_ksri,978900.0,,United Arab Emirates,,293700.0,tiktok,united-arab-emirates,False,2024,,,,
39,Dhanya S Rajesh💫 @helen_of_sparta,978200.0,,United Arab Emirates,,293500.0,tiktok,united-arab-emirates,False,2024,,,,
40,Shd.208 @shd.208,963500.0,,United Arab Emirates,,289100.0,tiktok,united-arab-emirates,False,2024,,,,
41,Bin.salayem alketbi @dubai.a,961600.0,,United Arab Emirates,,288500.0,tiktok,united-arab-emirates,False,2024,,,,
42,Saim Shah @cutiesaim,920300.0,,United Arab Emirates,,276100.0,tiktok,united-arab-emirates,False,2024,,,,
43,محمد حراجلي @mohammad.harajli,918700.0,0.2,United Arab Emirates,Health and Medical Services,275600.0,tiktok,united-arab-emirates,False,2024,Knowledge&Info,MAPPED,,
44,It's Oza @its_oza,917200.0,0.1,United Arab Emirates,,275200.0,tiktok,united-arab-emirates,False,2024,,,,
45,Maanu Malik @maanumalikofficial,897400.0,,United Arab Emirates,,269200.0,tiktok,united-arab-emirates,False,2024,,,,
46,THICK FIBER @thick.fiber,895900.0,,United Arab Emirates,Beauty and Self Care Product Education,268800.0,tiktok,united-arab-emirates,False,2024,Beauty&Fashion,MAPPED,,
47,Shaikh Annie @shaikh_annie,874100.0,,United Arab Emirates,,262200.0,tiktok,united-arab-emirates,False,2024,,,,
48,Naseem El Ramlawy @learnarabic_with_naseem,868200.0,,United Arab Emirates,Education,260500.0,tiktok,united-arab-emirates,False,2024,Knowledge&Info,MAPPED,,
49,Tokyo Phone @tokyo_phone,867300.0,,United Arab Emirates,,260200.0,tiktok,united-arab-emirates,False,2024,,,,
50,Khalid HussainAnfar @khalidanfar_,863600.0,,United Arab Emirates,Beauty and Self Care,259100.00000000003,tiktok,united-arab-emirates,False,2024,Beauty&Fashion,MAPPED,,
51,𝑵𝑼𝑺𝑨𝑺𝑨𝑵𝑼 @nusasanu,862700.0,0.2,United Arab Emirates,,258800.0,tiktok,united-arab-emirates,False,2024,,,,
52,🌚🇦🇪 @a_0_11,857600.0,0.3,United Arab Emirates,,257300.0,tiktok,united-arab-emirates,False,2024,,,,
53,Museum Of Illusions Dubai @museumofillusionsdubai,849400.0,,United Arab Emirates,,254800.0,tiktok,united-arab-emirates,False,2024,,,,
54,Guddu & Papa @guddu_and_papa,846900.0,0.1,United Arab Emirates,Entertainment and Music family,254100.0,tiktok,united-arab-emirates,False,2024,Music,MAPPED,,
55,وصفات لونا 💓 @luna.recipes,845800.0,,United Arab Emirates,,253700.0,tiktok,united-arab-emirates,False,2024,,,,
56,RaniaAli @raniaalitv,838300.0,,United Arab Emirates,Entertainment and Music Fashion and Accessories,251500.0,tiktok,united-arab-emirates,False,2024,Beauty&Fashion,MAPPED,,
57,Lusan Khan @lusankhan,833300.0,,United Arab Emirates,Fitness,250000.0,tiktok,united-arab-emirates,False,2024,Sports,MAPPED,,
58,اليوتيوبر بارمنه GAMING @56.h5,832400.0,,United Arab Emirates,,249700.0,tiktok,united-arab-emirates,False,2024,,,,
59,الزعيم 🇦🇪 @naif__63,830800.0,,United Arab Emirates,,249200.0,tiktok,united-arab-emirates,False,2024,,,,
60,BAZ @bazstation,829000.0,,United Arab Emirates,,248700.0,tiktok,united-arab-emirates,False,2024,,,,
61,Khaled @200zzz,828500.0,0.2,United Arab Emirates,,248600.0,tiktok,united-arab-emirates,False,2024,,,,
62,Mohamed Samir Dubaiمحمد سمير @mohamedsamirdubai,826900.0,,United Arab Emirates,Health and Medical Services,248100.0,tiktok,united-arab-emirates,False,2024,Knowledge&Info,MAPPED,,
