handle_instagram,name_instagram,category_1,category_2,followers,audience_country,engagement_auth,engagement_avg
tigerjackieshroff,Tiger Shroff,Cinema & Actors/actresses,,33800000.0,India,331600.0,405000.0
timatiofficial,13,Music,Fitness & Gym,18000000.0,Russia,151200.0,202400.0
tinistoessel,tini,Music,,17400000.0,Argentina,631400.0,844700.0
todayis_wendy,Wendy,,,6300000.0,Indonesia,1100000.0,1300000.0
tombrady,Tom Brady,Sports with a ball,,11800000.0,United States,458600.0,847900.0
tomcruise,Tom Cruise,Cinema & Actors/actresses,,6200000.0,India,465000.0,645700.0
tommyinnit,TommyInnit,Lifestyle,,3600000.0,France,724800.0,817400.0
toni.kr8s,Toni Kroos,Sports with a ball,,31900000.0,Germany,178800.0,244100.0
travisscott,flame,Music,,44800000.0,United States,1400000.0,2100000.0
trentarnold66,Trent Alexander-Arnold,Lifestyle,Sports with a ball,6600000.0,United Kingdom,298900.0,438300.0
trippieredd,555,Music,,12800000.0,United States,530700.0,1000000.0
troyesivan,troye sivan,Art/Artists,Fashion,12600000.0,United States,157200.0,225600.0
trueno,TR1 ⛈,Music,,6700000.0,Argentina,479200.0,745700.0
twicetagram,TWICE,Music,Modeling,24600000.0,Indonesia,1300000.0,1600000.0
txt_bighit,TOMORROW X TOGETHER OFFICIAL,,,11700000.0,Indonesia,637800.0,804900.0
tyga,T-Raww,Music,,32400000.0,United States,689200.0,1000000.0
tylerrjoseph,tyler jøseph,Music,Art/Artists,5500000.0,United States,628200.0,941300.0
uarmyhope,jhope,,,32200000.000000004,South Korea,8000000.0,8000000.0
urassayas,Urassaya Sperbund,Cinema & Actors/actresses,Modeling,11400000.0,Thailand,181600.0,220800.0
urstrulymahesh,Mahesh Babu,Cinema & Actors/actresses,,8100000.0,India,527500.0,580400.0
ursulolita,Úrsula Corberó ✨,Cinema & Actors/actresses,Modeling,24600000.0,Brazil,2000000.0,2900000.0
urvashirautela,URVASHI RAUTELA 🇮🇳,Cinema & Actors/actresses,,46400000.0,India,193400.0,229900.0
valentinazenere,Valentina Zenere,Modeling,Lifestyle,8500000.0,Brazil,259000.0,315400.0
valeyellow46,Valentino Rossi,Racing Sports,,13300000.0,Indonesia,310500.0,405300.0
vancityreynolds,Ryan Reynolds,Cinema & Actors/actresses,,42400000.0,United States,325200.0,422400.0
vanessahudgens,🔮Vanessa Hudgens🔮,Cinema & Actors/actresses,,44800000.0,United States,161100.0,262300.0
vanessalopesr_,Vanessa Lopes,Lifestyle,,10600000.0,Brazil,171900.0,559700.0
vanessamorgan,Vanessa Morgan,Music,Cinema & Actors/actresses,9400000.0,United States,422300.0,600500.0
varundvn,VarunDhawan,Cinema & Actors/actresses,,40900000.0,India,403400.0,492300.0
veradijkmans,DUTCH🇳🇱,Adult content,,5100000.0,United States,390300.0,548600.0
vickykaushal09,Vicky Kaushal,Cinema & Actors/actresses,,13200000.0,India,1300000.0,1500000.0
victoriajustice,Victoria Justice,Music,Cinema & Actors/actresses,21800000.0,United States,226200.0,309800.0
viihtube,Viih Tube,Cinema & Actors/actresses,,22900000.0,Brazil,148000.0,279900.0
vindiesel,Vin Diesel,Cinema & Actors/actresses,,79000000.0,Brazil,440500.0,568500.0
vinijr,Vinicius Jr. ⚡️🇧🇷,Sports with a ball,,15800000.0,Brazil,909400.0,1500000.0
vinniehacker,†,Lifestyle,,5600000.0,United States,687000.0,1400000.0
violets.tv,Violet Summers,Adult content,,13500000.0,Italy,221300.0,303500.0
virat.kohli,Virat Kohli,Sports with a ball,,188100000.0,India,3100000.0,3400000.0
virgilvandijk,Virgil van Dijk,Sports with a ball,,11500000.0,United Kingdom,235400.0,333600.0
virginia,Virginia Fonseca Costa,Shows,Lifestyle,35800000.0,Brazil,1400000.0,2100000.0
vivi,Vivi Wanderley,Beauty,Lifestyle,13100000.0,Brazil,200000.0,328400.0
vousmevoyez,KRYSTAL,Music,Cinema & Actors/actresses,10100000.0,Indonesia,366600.0,475800.0
warriors,Golden State Warriors,Lifestyle,Sports with a ball,22200000.0,United States,81700.0,112800.0
watanabenaomi703,渡辺直美　Naomi watanabe,Cinema & Actors/actresses,Humor & Fun & Happiness,9700000.0,Japan,339000.0,361000.0
waynerooney,Wayne Rooney,Sports with a ball,Lifestyle,15500000.0,United Kingdom,139800.0,201400.0
wdohwan,우도환,Cinema & Actors/actresses,,4400000.0,Indonesia,504800.0,669000.0
whinderssonnunes,Whindersson Nunes,Humor & Fun & Happiness,,57900000.0,Brazil,988300.0,1500000.0
wi__wi__wi,위하준 Wi Ha Jun,,,10200000.0,South Korea,1100000.0,1400000.0
wilbursoot,Wilbur Soot,Music,,3200000.0,United States,687500.0,883100.0
willevy,William  Levy / Actor Producer,Shows,Cinema & Actors/actresses,10200000.0,Brazil,382900.0,514400.0
willsmith,Will Smith,Cinema & Actors/actresses,Music,62400000.0,United States,1900000.0,2400000.0
willyrex,Willyrex,Shows,,8600000.0,Spain,324100.0,385100.0
winmetawin,Win Metawin O.,Lifestyle,,11700000.0,Philippines,1300000.0,1500000.0
wizkidayo,BIG WIZ🦅,Music,,14200000.0,Nigeria,243300.0,473400.0
wolfiecindy,Cindy Kimberly,Modeling,Lifestyle,6900000.0,United States,226500.0,376700.0
wos.ds3,Valentín Oliva,Music,,6300000.0,Argentina,371200.0,567400.0
wwiinn_7,WINWIN,,,7000000.0,Indonesia,1300000.0,1500000.0
xavi,Xavi Hernández,Sports with a ball,,8100000.0,Spain,419400.0,629100.0
xeesoxee,한소희,Lifestyle,,8900000.0,Indonesia,1300000.0,1700000.0
xsqueezie,,Music,Lifestyle,7600000.0,France,519400.0,607300.0
xuminghao_o,The8 디에잇,Music,,4300000.0,Indonesia,615900.0,776200.0
xxxibgdrgn,권지용(權志龍),Photography,Fashion,20600000.0,Indonesia,785300.0,999100.0
xxxtentacion,MAKE OUT HILL,Music,,20200000.0,United States,11800000.0,20800000.0
yailinlamasviralreal,Yailin la Mas Viral ♋️🧿,,,4300000.0,,0.0,859600.0
yangyang_x2,YangYang 양양,,,6100000.0,Indonesia,863400.0,1100000.0
yaocabrera,Yao Cabrera,,,12200000.0,Argentina,256000.0,556100.0
yasminabdelaziz_,Yasmin Abdelaziz,Cinema & Actors/actresses,,15400000.0,Egypt,185700.0,219900.0
yasmine_sabri,Yasmine Sabri,Cinema & Actors/actresses,Lifestyle,18400000.0,Egypt,158400.0,222800.0
yastunes,YAS,Music,,8000000.0,Iran,644000.0,894000.0
yawnzzn,YEONJUN,,,7400000.0,,0.0,4300000.0
yefersoncossio,Yef,Lifestyle,,8800000.0,Colombia,257000.0,376600.0
yejinhand,손예진,Cinema & Actors/actresses,,6000000.0,Indonesia,537100.0,699000.0
yellow_3to3,REN JUN,,,5200000.0,Indonesia,1600000.0,2000000.0
yerimiese,Yeri,Lifestyle,,10100000.0,Indonesia,620300.0,768100.0
yihyun_1208,조이현 cho yihyun,,,5400000.0,South Korea,1300000.0,1600000.0
ykaaar,Damiano David/Måneskin,,,5100000.0,Italy,968100.0,1300000.0
yoona__lim,,Cinema & Actors/actresses,,13200000.0,Indonesia,571600.0,683200.0
yooncy1,윤찬영 Yoon chanyoung,,,4900000.0,South Korea,1100000.0,1300000.0
youngdae0302,김영대,Music,,3800000.0,Indonesia,561400.0,741400.0
yugyeom,KYUM,Music,Art/Artists,10800000.0,Thailand,634200.0,821700.0
yungmiami305,Caresha ..💗💋,Lifestyle,,5300000.0,United States,184600.0,547800.0
yuu_taa_1026,YUTA 悠太,,,7900000.0,Indonesia,1000000.0,1300000.0
yuyacst,𝓨𝒖𝒚𝒂,Modeling,,17100000.0,Mexico,389800.0,598200.0
yuzi_chahal23,Yuzvendra Chahal,Lifestyle,Sports with a ball,7500000.0,India,311500.0,379500.0
zacefron,Zac Efron,Cinema & Actors/actresses,,52100000.0,United States,598700.0,869300.0
zachking,Zach King,Shows,Humor & Fun & Happiness,24500000.0,Indonesia,413900.0,637700.0
zayn,Zayn Malik,Music,,44900000.0,India,3700000.0,5800000.0
zefelipecantor,Zé,Music,,23100000.0,Brazil,278100.0,487800.0
zelenskiy_official,Володимир Зеленський,Cinema & Actors/actresses,Business & Careers,16399999.999999998,Ukraine,174000.0,208100.0
zendaya,Zendaya,Cinema & Actors/actresses,Fashion,136100000.0,United States,6400000.0,8600000.0
zidane,zidane,Sports with a ball,,31200000.0,Spain,546000.0,744100.0
zkdlin,KAI,Music,,13900000.0,Indonesia,1300000.0,1600000.0
zoeisabellakravitz,Zoë Kravitz,Cinema & Actors/actresses,,8199999.999999999,United States,583000.0,885500.0
zoesugg,Zoë Sugg,Lifestyle,Business & Careers,9400000.0,United Kingdom,208700.0,289300.0
