handle_instagram,name_instagram,category_1,category_2,followers,audience_country,engagement_auth,engagement_avg,unified_cat_1,unified_cat_2
simonettalein,Simonetta Lein,Shows,Fashion,11400000,India,212300,292200.0,Entertainment,Beauty/Fashion
sinavaliollah,Sina Valiollah,Shows,,7200000,Iran,300600,379200.0,Entertainment,
sincerooficial,Sincero Oficial,Humor & Fun & Happiness,,21500000,Brazil,77900,149900.0,Entertainment,
sivakarthikeyan,Sivakarthikeyan Doss,,,5000000,India,448800,528700.0,,
skaijackson,S K A I,Lifestyle,Beauty,8000000,United States,209200,369800.0,Lifestyle,Beauty/Fashion
skuukzky,숮이  💄💅👡👠🎀👙🌂👗🌂🎀💋💌,Clothing & Outfits,Music,17800000,Indonesia,608000,750400.0,Beauty/Fashion,Music
smriti_mandhana,Smriti Mandhana,Sports with a ball,,6100000,India,379200,439600.0,Sports,
snoopdogg,snoopdogg,Lifestyle,Music,74400000,United States,31600,42800.0,Lifestyle,Music
sofia9__official,SOFIA,Lifestyle,Modeling,9100000,India,179000,249300.0,Lifestyle,Beauty/Fashion
sofia9__official,SOFIA,Lifestyle,Modeling,9100000,India,179000,249300.0,Lifestyle,Beauty/Fashion
sofiaalcastro,♡sofia castro,Shows,Cinema & Actors/actresses,8700000,Colombia,425800,580300.0,Entertainment,Entertainment
sofiacarson,Sofia Carson,Music,Cinema & Actors/actresses,16700000,Brazil,114500,155400.0,Music,Entertainment
sommerray,Sommer Ray,Modeling,,26600000,United States,176400,278100.0,Beauty/Fashion,
somsomi0309,ENNIK,Music,,14900000,Indonesia,818000,1000000.0,Music,
sonamkapoor,Sonam Kapoor Ahuja,Fashion,Modeling,32900000,India,178300,210800.0,Beauty/Fashion,Beauty/Fashion
songkang_b,송강,,,14400000,Mexico,2200000,3100000.0,,
soohyun_k216,김수현 Kim Soo Hyun 金秀賢,,,13700000,Indonesia,742800,904900.0,,
sooyaaa__,JISOO🤍,Music,Beauty,61600000,Indonesia,4800000,5500000.0,Music,Beauty/Fashion
sooyoungchoi,Sooyoung Choi,Beauty,Lifestyle,7100000,Indonesia,280700,338900.0,Beauty/Fashion,Lifestyle
sophiedee,Sophie Dee,Adult content,,12200000,United States,164900,219600.0,Entertainment,
soueunavida,Sou Eu Na Vida,Humor & Fun & Happiness,,18100000,Brazil,148200,281500.0,Entertainment,
sound_of_coups,COUPS,,,3800000,Indonesia,905000,1200000.0,,
soycintiacossio,Cintia Cossio,,,5600000,Colombia,417300,521000.0,,
soydannyalfaro,Danny Alfaro,Beauty,,8100000,Mexico,336800,385400.0,Beauty/Fashion,
soyneiva,Neiva Mara,Adult content,,11900000,Brazil,187700,252500.0,Entertainment,
spacex,SpaceX,Science,Machinery & Technologies,14900000,United States,139800,170300.0,Tech/Gaming,Tech/Gaming
sportscenter,SportsCenter,Sports with a ball,Shows,31100000,United States,113000,204000.0,Sports,Entertainment
srinidhi_shetty,Srinidhi Shetty 🌸,,,4100000,India,995900,1300000.0,,
ssinz7,박신혜/Shin Hye Park,Music,Cinema & Actors/actresses,13700000,Indonesia,652000,800600.0,Music,Entertainment
staryuukiii,Star Yuuki,Lifestyle,,6700000,Mexico,329800,397000.0,Lifestyle,
staskaranikolaou,Anastasia Karanikolaou,Lifestyle,,11000000,United States,1900000,2800000.0,Lifestyle,
stephencurry30,Wardell Curry,Sports with a ball,Family,44100000,United States,442800,591300.0,Sports,Lifestyle
sthefanematos,STHE ⚓️,Lifestyle,,9900000,Brazil,153200,352900.0,Lifestyle,
strangerthingstv,Stranger Things Netflix,Cinema & Actors/actresses,Shows,18700000,Brazil,1200000,1500000.0,Entertainment,Entertainment
streetartglobe,StreetArtGlobe ™ 😱,Art/Artists,,17100000,United States,131200,178200.0,Entertainment,
subo_m,Subhan Mamedov,Shows,,9700000,Russia,214200,262200.0,Entertainment,
suga_bighitentertainment,SUGA (민윤기) Updates,Lifestyle,,7600000,Indonesia,557600,628900.0,Lifestyle,
sugaringcandy,Jungwoo Kim,,,2500000,,1400000,,,
sunnyleone,Sunny Leone,Beauty,Cinema & Actors/actresses,53000000,India,137600,188900.0,Beauty/Fashion,Entertainment
supercarblondie,Alex - that girl with the Cars,Cars & Motorbikes,,10300000,India,156700,248600.0,Lifestyle,
superstar_dewasi99,SUPERSTARDEWASI 99,,,12300000,India,253400,400100.0,,
supremo_dp,Daniel Ford,Music,,4900000,Philippines,374000,460900.0,Music,
sureshraina3,Suresh Raina,Modeling,,20300000,India,106500,119800.0,Beauty/Fashion,
sushitrash,JOJI,Music,,6100000,United States,489600,598300.0,Music,
sydney_sweeney,Sydney Sweeney,Lifestyle,Cinema & Actors/actresses,13500000,United States,1100000,2100000.0,Lifestyle,Entertainment
sza,SZA,Music,,12200000,United States,811300,1400000.0,Music,
t22felton,Tom Felton,Music,Cinema & Actors/actresses,12000000,United States,177600,230400.0,Music,Entertainment
taehyung.bighitentertainment,TAEHYUNG (김태형) Updates,Management & Marketing,Music,10000000,Indonesia,985400,1000000.0,Info/Business,Music
taeoxo_nct,TAEYONG 태용,Lifestyle,,9300000,Indonesia,1200000,1500000.0,Lifestyle,
taeyeon_ss,TaeYeon,Music,,18600000,South Korea,653900,795500.0,Music,
taina,Tainá Costa,Music,,15900000,Brazil,290900,607500.0,Music,
tamannaahspeaks,Tamannaah Bhatia,Music,Cinema & Actors/actresses,17100000,India,207200,242600.0,Music,Entertainment
tamerhosny,Tamer Hosny,Music,Cinema & Actors/actresses,22600000,Egypt,87600,106900.0,Music,Entertainment
tarasutaria,TARA💫,Cinema & Actors/actresses,,7700000,India,247200,310900.0,Entertainment,
tatawerneck,Tata Werneck,Cinema & Actors/actresses,Family,53400000,Brazil,55200,85600.0,Entertainment,Lifestyle
taylor_hill,Taylor Hill,Art/Artists,Fashion,19900000,United States,126900,189400.0,Entertainment,Beauty/Fashion
taylorswift,Taylor Swift,Music,,216100000,Brazil,2400000,3200000.0,Music,
teddysphotos,Ed Sheeran,Music,,39200000,United States,130000,177400.0,Music,
tejasswiprakash,Tejasswi Prakash,Beauty,,6000000,India,321400,397700.0,Beauty/Fashion,
tenlee_1001,TEN_+•10,Music,,9800000,Indonesia,883100,1100000.0,Music,
teyanataylor,Jimmy Neutch- Shumpert,Music,,15100000,United States,112800,192200.0,Music,
theamitbhadana,Amit Bhadana ( अमित भड़ाना ),Shows,,8400000,India,284500,350800.0,Entertainment,
thebursin,Kerem Bürsin,Cinema & Actors/actresses,,10700000,Russia,625600,816300.0,Entertainment,
theellenshow,Ellen DeGeneres,Shows,Cinema & Actors/actresses,122600000,United States,30700,41600.0,Entertainment,Entertainment
theestallion,Megan Thee Stallion,Music,,29100000,United States,511500,891700.0,Music,
thegirljt,JT😸,Music,,5500000,United States,155800,427100.0,Music,
thegoodquote,Positive & Motivational Quotes,Humor & Fun & Happiness,,24600000,United States,81400,116900.0,Entertainment,
thehughjackman,,Cinema & Actors/actresses,,30500000,United States,167200,190500.0,Entertainment,
thenameisyash,Yash,Cinema & Actors/actresses,,10800000,India,1200000,1500000.0,Entertainment,
thenewclassic,Iggy Azalea,Music,,16400000,United States,232300,375600.0,Music,
therealcalebmclaughlin,Caleb McLaughlin,Cinema & Actors/actresses,Lifestyle,12800000,United States,472400,693400.0,Entertainment,Lifestyle
therealjosephmorgan,Joseph Morgan,Cinema & Actors/actresses,Lifestyle,8000000,Brazil,218500,274100.0,Entertainment,Lifestyle
therock,therock,Cinema & Actors/actresses,Fitness & Gym,324200000,India,542300,711900.0,Entertainment,Sports
theslumpgod,Stokeley,Music,,5400000,United States,428300,745100.0,Music,
theweeknd,The Weeknd,Music,,39900000,United States,728400,989300.0,Music,
thiago6,Thiago Alcantara,Sports with a ball,,9500000,United Kingdom,234300,401900.0,Sports,
thiagosilva,Thiago Silva,Sports with a ball,,19500000,Brazil,67200,113300.0,Sports,
thiagosilva,Thiago Silva,Sports with a ball,,19500000,Brazil,67200,113300.0,Sports,
thv,V,Lifestyle,,44800000,United States,13200000,13200000.0,Lifestyle,
tiagopzk,GOTTI A,Music,,5000000,Argentina,274300,626500.0,Music,
tiffanyyoungofficial,tiffany young,Modeling,Fashion,12200000,Indonesia,258000,322900.0,Beauty/Fashion,Beauty/Fashion
tigerjackieshroff,Tiger Shroff,Cinema & Actors/actresses,,35300000,India,261600,318100.0,Entertainment,
tinistoessel,LaTripleT,Music,,18100000,Argentina,684500,915600.0,Music,
todayis_wendy,Wendy,,,6800000,Indonesia,889700,1100000.0,,
tohi,𝐓𝐎𝐇𝐈,Lifestyle,,12000000,Iran,148200,216900.0,Lifestyle,
tombrady,Tom Brady,Sports with a ball,,12400000,United States,188100,346900.0,Sports,
tomhardy,Tom Hardy,Lifestyle,Cinema & Actors/actresses,8700000,Iran,251900,312500.0,Lifestyle,Entertainment
tomholland2013,Tom Holland,Cinema & Actors/actresses,,67400000,United States,5200000,6400000.0,Entertainment,
tommyinnit,TommyInnit,Lifestyle,,3400000,France,605900,683900.0,Lifestyle,
toni.kr8s,Toni Kroos,Sports with a ball,,34100000,Germany,417100,565000.0,Sports,
tontawan,ตู / t u 🌻(•ө•)ෆ⃛,Lifestyle,,3700000,Thailand,569900,749400.0,Lifestyle,
travisbarker,travisbarker,Lifestyle,,7500000,United States,503400,712400.0,Lifestyle,
travisscott,flame,Music,,45700000,United States,1800000,2600000.0,Music,
trentarnold66,Trent Alexander-Arnold,Lifestyle,Sports with a ball,7500000,United Kingdom,429800,630000.0,Lifestyle,Sports
trippieredd,555,Music,,13000000,United States,450900,883500.0,Music,
trueno,TR1 ⛈,Music,,6800000,Argentina,227300,354100.0,Music,
twicetagram,TWICE,Music,Modeling,25900000,Indonesia,1200000,1500000.0,Music,Beauty/Fashion
tyga,T-Raww,Music,,35000000,United States,600000,895800.0,Music,
uarmyhope,jhope,Art/Artists,Cinema & Actors/actresses,36600000,South Korea,9400000,9400000.0,Entertainment,Entertainment
urstrulymahesh,Mahesh Babu,Cinema & Actors/actresses,,8600000,India,358600,395100.0,Entertainment,
ursulolita,Úrsula Corberó ✨,Cinema & Actors/actresses,Modeling,24100000,Brazil,1100000,1600000.0,Entertainment,Beauty/Fashion
urvashirautela,Urvashi Rautela,Cinema & Actors/actresses,,52700000,India,107700,128900.0,Entertainment,
valentinazenere,Valentina Zenere,Modeling,Lifestyle,9900000,Brazil,226400,275500.0,Beauty/Fashion,Lifestyle
valeyellow46,Valentino Rossi,Racing Sports,,13800000,Indonesia,136400,178100.0,Sports,
vancityreynolds,Ryan Reynolds,Cinema & Actors/actresses,,44300000,United States,309300,400600.0,Entertainment,
vanessahudgens,🔮Vanessa Hudgens🔮,Cinema & Actors/actresses,,46100000,United States,53400,86000.0,Entertainment,
vanessalopesr_,Vanessa Lopes,Lifestyle,,11700000,Brazil,76100,248500.0,Lifestyle,
vanessamorgan,Vanessa Morgan,Music,Cinema & Actors/actresses,9500000,United States,319000,454100.0,Music,Entertainment
varundvn,VarunDhawan,Cinema & Actors/actresses,,42900000,India,257600,312900.0,Entertainment,
veradijkmans,Vera Dijkmans,Adult content,,5400000,United States,400700,563300.0,Entertainment,
vernonline,Vernon 버논,,,4000000,,713100,,,
vicdeangelis,Victoria De Angelis/ Måneskin,,,3700000,Italy,420600,623900.0,,
vickykaushal09,Vicky Kaushal,Cinema & Actors/actresses,,14000000,India,909800,1100000.0,Entertainment,
victoriajustice,Victoria Justice,Music,Cinema & Actors/actresses,22500000,United States,142300,194700.0,Music,Entertainment
viking.barbie,Viking Barbie⚔,Adult content,,11600000,United States,164600,251400.0,Entertainment,
vikkialchester,Vikki Al Chester 🎶,Music,,10300000,Russia,266600,324700.0,Music,
vindiesel,Vin Diesel,Cinema & Actors/actresses,,81300000,Brazil,314800,408700.0,Entertainment,
vinijr,Vinicius Jr. ⚡️🇧🇷,Sports with a ball,,20700000,Brazil,931000,1600000.0,Sports,
vinniehacker,†,Lifestyle,,5800000,United States,615100,1300000.0,Lifestyle,
virat.kohli,Virat Kohli,Sports with a ball,,203700000,India,2000000,2300000.0,Sports,
virgilvandijk,Virgil van Dijk,Sports with a ball,,12200000,United Kingdom,281600,399700.0,Sports,
virginia,Virginia Fonseca Costa,Shows,Lifestyle,38100000,Brazil,465700,727200.0,Entertainment,Lifestyle
vivi,Vivi Wanderley,Beauty,Lifestyle,13500000,Brazil,176400,290200.0,Beauty/Fashion,Lifestyle
vousmevoyez,KRYSTAL,Music,Cinema & Actors/actresses,10300000,Indonesia,369500,479600.0,Music,Entertainment
wanda_nara,Wanda nara,Lifestyle,,12800000,Argentina,189800,268500.0,Lifestyle,
warriors,Golden State Warriors,Lifestyle,Sports with a ball,24500000,United States,127400,177300.0,Lifestyle,Sports
waynerooney,Wayne Rooney,Sports with a ball,Lifestyle,15600000,United Kingdom,93100,133900.0,Sports,Lifestyle
wdohwan,우도환,Cinema & Actors/actresses,,4500000,Indonesia,471400,624900.0,Entertainment,
weareone.exo,EXO Official,Music,,10000000,Indonesia,609200,765000.0,Music,
whinderssonnunes,Whindersson Nunes,Humor & Fun & Happiness,,58500000,Brazil,186900,288400.0,Entertainment,
wi__wi__wi,위하준 Wi Ha Jun,,,10100000,South Korea,680800,818700.0,,
wilbursoot,Wilbur Soot,Music,,3100000,United States,539100,691200.0,Music,
willevy,William  Levy / Actor Producer,Shows,Cinema & Actors/actresses,10600000,Brazil,218500,294100.0,Entertainment,Entertainment
willyrex,Willyrex,Shows,,8700000,Spain,366800,435100.0,Entertainment,
winmetawin,Win Metawin O.,Lifestyle,,13700000,Philippines,863300,975500.0,Lifestyle,
wizkhalifa,Wiz Khalifa,Music,Art/Artists,38300000,India,55000,75600.0,Music,Entertainment
wizkidayo,BIG WIZ🦅,Music,,14800000,Nigeria,186300,362700.0,Music,
wolfiecindy,Cindy Kimberly,Modeling,Lifestyle,7000000,United States,240600,399700.0,Beauty/Fashion,Lifestyle
woozi_universefactory,WOOZI,,,3500000,Indonesia,510900,624700.0,,
wos.ds3,Valentín Oliva,Music,,6600000,Argentina,335000,512400.0,Music,
wow_kimsohyun,김소현,Music,Cinema & Actors/actresses,12300000,Indonesia,735400,845200.0,Music,Entertainment
wwiinn_7,WINWIN,,,7300000,Indonesia,1200000,1400000.0,,
xavi,Xavi Hernández,Sports with a ball,,8900000,Spain,428100,642400.0,Sports,
xbox,Xbox,Computers & Gadgets,Machinery & Technologies,12800000,United States,138600,170300.0,Tech/Gaming,Tech/Gaming
xeesoxee,한소희,Lifestyle,,9300000,Indonesia,1100000,1400000.0,Lifestyle,
xsqueezie,,Music,Lifestyle,7900000,France,495600,579600.0,Music,Lifestyle
xuminghao_o,The8 디에잇,Music,,4700000,Indonesia,666100,840200.0,Music,
xxxibgdrgn,권지용(權志龍),Photography,Fashion,21100000,Indonesia,484400,615300.0,Lifestyle,Beauty/Fashion
yamigautam,Yami Gautam Dhar,Cinema & Actors/actresses,,15900000,India,189300,219500.0,Entertainment,
yangyang_x2,YangYang 양양,,,6300000,Indonesia,863200,1100000.0,,
yaocabrera,Yao Cabrera,Computers & Gadgets,Business & Careers,14200000,Argentina,346400,750100.0,Tech/Gaming,Info/Business
yasmine_sabri,Yasmine Sabri,Cinema & Actors/actresses,Lifestyle,19300000,Egypt,317800,445800.0,Entertainment,Lifestyle
yastunes,YAS,Music,,8400000,Iran,666800,927000.0,Music,
yawnzzn,YEONJUN,,,9400000,India,3200000,4100000.0,,
yefersoncossio,Yef,Lifestyle,,9400000,Colombia,174500,255800.0,Lifestyle,
yejinhand,손예진,Cinema & Actors/actresses,,6600000,Indonesia,589500,767000.0,Entertainment,
yellow_3to3,REN JUN,Lifestyle,Music,5900000,Indonesia,1400000,1700000.0,Lifestyle,Music
yerimiese,Yeri,Lifestyle,,10600000,Indonesia,667400,827300.0,Lifestyle,
yg_treasure_official,TREASURE (트레저),Music,,5400000,Indonesia,323500,412400.0,Music,
yg_treasure_official,TREASURE (트레저),Music,,5400000,Indonesia,323500,412400.0,Music,
yihyun_1208,조이현 cho yihyun,Lifestyle,,5300000,South Korea,644800,816400.0,Lifestyle,
yoona__lim,,Cinema & Actors/actresses,,13500000,Indonesia,456800,546500.0,Entertainment,
yooncy1,윤찬영 Yoon chanyoung,,,4900000,South Korea,1000000,1300000.0,,
youna_1997,박유나,Cinema & Actors/actresses,,3500000,South Korea,548600,635300.0,Entertainment,
youna_1997,박유나,Cinema & Actors/actresses,,3500000,South Korea,548600,635300.0,Entertainment,
youngdae0302,김영대,Music,,4400000,Indonesia,554000,731300.0,Music,
yugyeom,KYUM,Music,Art/Artists,11300000,Thailand,399300,516100.0,Music,Entertainment
yuu_taa_1026,YUTA 悠太,,,8300000,Indonesia,1000000,1400000.0,,
yuyacst,𝓨𝒖𝒚𝒂,Modeling,,17200000,Mexico,316800,487000.0,Beauty/Fashion,
yuzi_chahal23,Yuzvendra Chahal,Lifestyle,Sports with a ball,7900000,India,241100,293400.0,Lifestyle,Sports
zacefron,Zac Efron,Cinema & Actors/actresses,,53700000,United States,512500,742200.0,Entertainment,
zachking,Zach King,Shows,Humor & Fun & Happiness,24600000,Indonesia,429700,662100.0,Entertainment,Entertainment
zayn,Zayn Malik,Music,,46000000,India,2900000,4500000.0,Music,
zefelipecantor,Zé,Music,,24300000,Brazil,252500,445100.0,Music,
zendaya,Zendaya,Cinema & Actors/actresses,Fashion,146300000,United States,6300000,8500000.0,Entertainment,Beauty/Fashion
zidane,zidane,Sports with a ball,,33000000,Spain,412400,560800.0,Sports,
zidane,zidane,Sports with a ball,,33000000,Spain,412400,560800.0,Sports,
zkdlin,KAI,Music,,14100000,Indonesia,1400000,1700000.0,Music,
zo,Lonzo Ball,Sports with a ball,,14000000,United States,145800,262000.0,Sports,
zoeisabellakravitz,Zoë Kravitz,Cinema & Actors/actresses,,8500000,United States,342400,519300.0,Entertainment,
