rank,name,followers,er,country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status,id,topic_of_influence_en
54,Nahla نهلة ✨ @nahlatv,2.7M,5.23%,Saudi Arabia,Entertainment and Music Music,804K,instagram,saudi-arabia,False,2024,Music,MAPPED,,Entertainment and Music Music
55,زياد بن حجاب بن نحيت @abinneheet,2.6M,0.04%,Saudi Arabia,,792.8K,instagram,saudi-arabia,False,2024,NA,NA,,
56,✨ سعودي ريبورترز ✨ @saudireporters,2.6M,0.23%,Saudi Arabia,"Entertainment and Music TV Shows Modeling Film, Music & Books",771.4K,instagram,saudi-arabia,False,2024,Beauty&Fashion,MAPPED,,"Entertainment and Music TV Shows Modeling Film, Music & Books"
57,Mutlaq | مطلق @mutlaq_alsultan,2.6M,0.68%,Saudi Arabia,Marketing and Advertising Lifestyle,766.1K,instagram,saudi-arabia,False,2024,Knowledge&Info,MAPPED,,Marketing and Advertising Lifestyle
58,بلوقر افنانيتا afnaneta 🥣🥑 @afnaneta3,2.5M,0.17%,Saudi Arabia,Art Beauty,764.6K,instagram,saudi-arabia,False,2024,Beauty&Fashion,MAPPED,,Art Beauty
59,Alice @aliceabdelaziz,2.5M,2.17%,Saudi Arabia,Travel Modeling Lifestyle Hair & Beauty,760.7K,instagram,saudi-arabia,False,2024,Beauty&Fashion,MAPPED,,Travel Modeling Lifestyle Hair & Beauty
60,هتان الفيصل @iih66,2.5M,0.6%,Saudi Arabia,Music,748.2K,instagram,saudi-arabia,False,2024,Music,MAPPED,,Music
61,ثنيان خالد || Thunayyan Khalid @thunayyan16,2.5M,1.55%,Saudi Arabia,Finance,741.9K,instagram,saudi-arabia,False,2024,Knowledge&Info,MAPPED,,Finance
62,رهف العنزي @official.rahaf,2.5M,0.42%,Saudi Arabia,Art Actors,741.8K,instagram,saudi-arabia,False,2024,Entertainment,MAPPED,,Art Actors
63,غرام || الصفحة الرسميّة @gharam_official,2.5M,2.11%,Saudi Arabia,Life and Society Politics,738.9K,instagram,saudi-arabia,False,2024,Knowledge&Info,MAPPED,,Life and Society Politics
64,عبدالرحمن خالد |💻 @abdulrahman_khaalid,2.4M,0.16%,Saudi Arabia,,729K,instagram,saudi-arabia,False,2024,NA,NA,,
65,Mansour AlSalmy - منصور السالمي @m.alsalmy1,2.4M,0.73%,Saudi Arabia,Education,721.3K,instagram,saudi-arabia,False,2024,Knowledge&Info,MAPPED,,Education
66,حمود الخضر Humood @humoodalkhudher,2.4M,0.92%,Saudi Arabia,Entertainment and Music,717.9K,instagram,saudi-arabia,False,2024,Music,MAPPED,,Entertainment and Music
67,زياد العمري Ziyad Alamri @zyiaz,2.4M,0.13%,Saudi Arabia,"Entertainment and Music Humor Film, Music & Books Design",717.8K,instagram,saudi-arabia,False,2024,Knowledge&Info,MAPPED,,"Entertainment and Music Humor Film, Music & Books Design"
68,𝐑𝐚𝐠𝐡𝐚𝐝 𝐌𝐨𝐡𝐚𝐦𝐦𝐞𝐝 • رغد محمد @raghrd,2.4M,-,Saudi Arabia,Beauty Lifestyle,715.1K,instagram,saudi-arabia,False,2024,Beauty&Fashion,MAPPED,,Beauty Lifestyle
69,فوراس التركي | Foras Altruki @foras1,2.4M,0.09%,Saudi Arabia,Product Showcase Celebrity Entertainment,713.5K,instagram,saudi-arabia,False,2024,Beauty&Fashion,MAPPED,,Product Showcase Celebrity Entertainment
70,Omar Al Somah ⚽️ عمر السومة @somah,2.3M,3.31%,Saudi Arabia,Sports Soccer,703.1K,instagram,saudi-arabia,False,2024,Sports,MAPPED,,Sports Soccer
71,Rotana.net @rotananet,2.3M,-,Saudi Arabia,Entertainment and Music,695.4K,instagram,saudi-arabia,False,2024,Music,MAPPED,,Entertainment and Music
72,زينة عماد | zena emad @zenaemaad,2.3M,1.03%,Saudi Arabia,Music,689K,instagram,saudi-arabia,False,2024,Music,MAPPED,,Music
73,🇸🇦موسوعة المعجنات والمخبوزات @ftafeeta,2.3M,0.06%,Saudi Arabia,Food,679.6K,instagram,saudi-arabia,False,2024,Lifestyle,MAPPED,,Food
74,شيماء سبت Shaima Sabt @shaima4sabt,2.2M,0.07%,Saudi Arabia,Acting and Drama Celebrity,661.4K,instagram,saudi-arabia,False,2024,Entertainment,MAPPED,,Acting and Drama Celebrity
75,احمد البارقي @aax66,2.2M,0.37%,Saudi Arabia,Fashion Lifestyle,657.9K,instagram,saudi-arabia,False,2024,Beauty&Fashion,MAPPED,,Fashion Lifestyle
76,7𝐌𝐄𝐒𝐊7 ❤⃤⠀⠀⠀⠀⠀⠀⠀ @77mesk7,2.2M,-,Saudi Arabia,,657.6K,instagram,saudi-arabia,False,2024,NA,NA,,
77,Faten Mahmoud/فاتن محمود @fatenuser,2.2M,0.09%,Saudi Arabia,Food Celebrity,648.1K,instagram,saudi-arabia,False,2024,Entertainment,MAPPED,,Food Celebrity
78,رند الشهيلي Rand Alshehili @rand_hamad1,2.1M,0.31%,Saudi Arabia,Auto and Vehicles Celebrity Music Marketing and Advertising,643.9K,instagram,saudi-arabia,False,2024,Knowledge&Info,MAPPED,,Auto and Vehicles Celebrity Music Marketing and Advertising
79,RAKAN SULIMAN @rakan,2.1M,0.13%,Saudi Arabia,Entertainment and Music Video Blogger Humor Celebrities,637.1K,instagram,saudi-arabia,False,2024,Music,MAPPED,,Entertainment and Music Video Blogger Humor Celebrities
80,Mohammed Al Turki @moalturki,2.1M,2%,Saudi Arabia,Fashion,634.6K,instagram,saudi-arabia,False,2024,Beauty&Fashion,MAPPED,,Fashion
81,Hamdy | حمدي الفريدي @hamdy_s,2.1M,0.41%,Saudi Arabia,Education Upskilling Celebrity Lifestyle,628.4K,instagram,saudi-arabia,False,2024,Knowledge&Info,MAPPED,,Education Upskilling Celebrity Lifestyle
82,Joe Raad Raad @joeraad,2.1M,0.2%,Saudi Arabia,Music,626K,instagram,saudi-arabia,False,2024,Music,MAPPED,,Music
83,أخبار الوطن @alwatannews24,2.1M,0.03%,Saudi Arabia,,622.1K,instagram,saudi-arabia,False,2024,NA,NA,,
84,Dr.Talal Almuhaisin د.طلال المحيسن @dr_jeldeya,2.1M,0.27%,Saudi Arabia,Beauty and Self Care Doctor,618.2K,instagram,saudi-arabia,False,2024,Beauty&Fashion,MAPPED,,Beauty and Self Care Doctor
85,Salem Al Dawsari @29salem,2.1M,3.97%,Saudi Arabia,Sports Soccer,617.5K,instagram,saudi-arabia,False,2024,Sports,MAPPED,,Sports Soccer
86,مطبخ أفكار خلطات @kuwait_women,2M,-,Saudi Arabia,,612.8K,instagram,saudi-arabia,False,2024,NA,NA,,
87,اقوال ابراهيم الفقي رحمه الله @ibrahemelfiky,2M,0.14%,Saudi Arabia,Education Upskilling Parenting,612.6K,instagram,saudi-arabia,False,2024,Knowledge&Info,MAPPED,,Education Upskilling Parenting
88,وصفــــات @rree_mpp,2M,-,Saudi Arabia,Food Gym Modeling,607.8K,instagram,saudi-arabia,False,2024,Sports,MAPPED,,Food Gym Modeling
89,Hamad /Azazi عزازي /حمد @hazi088,2M,-,Saudi Arabia,,606.5K,instagram,saudi-arabia,False,2024,NA,NA,,
90,وعد محمد ⚜️ @dso,2M,0.26%,Saudi Arabia,Acting and Drama Entertainment and Music Celebrity Music,606K,instagram,saudi-arabia,False,2024,Music,MAPPED,,Acting and Drama Entertainment and Music Celebrity Music
91,Muslim @muslimprodofficial,2M,0.78%,Saudi Arabia,Entertainment and Music Music,605.4K,instagram,saudi-arabia,False,2024,Music,MAPPED,,Entertainment and Music Music
92,Mohammed Sal | محمد سال @moasalem,2M,0.15%,Saudi Arabia,"Food Entertainment and Music Film, Music & Books Humor",604.9K,instagram,saudi-arabia,False,2024,Knowledge&Info,MAPPED,,"Food Entertainment and Music Film, Music & Books Humor"
93,@6f6fr,2M,90.6%,Saudi Arabia,,602.3K,instagram,saudi-arabia,False,2024,NA,NA,,
94,Mohammed Almousa محمد الموسى @m_almousa399,2M,0.03%,Saudi Arabia,Beauty Modeling Entertainment,600.3K,instagram,saudi-arabia,False,2024,Beauty&Fashion,MAPPED,,Beauty Modeling Entertainment
95,وجدان محمد Wejdan Mohammad @wejdan_mohammad_1,2M,1.81%,Saudi Arabia,Food,600.3K,instagram,saudi-arabia,False,2024,Lifestyle,MAPPED,,Food
96,Eleen Suliman | الين سليمان 🇸🇦 @eleen_su,2M,0.28%,Saudi Arabia,Fashion and Accessories Beauty and Self Care,599.2K,instagram,saudi-arabia,False,2024,Beauty&Fashion,MAPPED,,Fashion and Accessories Beauty and Self Care
97,Syafiq Riza Basalamah @syafiqrizabasalamah_official,2M,0.39%,Saudi Arabia,Education,596.5K,instagram,saudi-arabia,False,2024,Knowledge&Info,MAPPED,,Education
98,The Moshaya Family @mmoshaya,2M,0.27%,Saudi Arabia,family Celebrity,592.5K,instagram,saudi-arabia,False,2024,Entertainment,MAPPED,,family Celebrity
99,م.عبدالعزيز العقلا @3zoqla,2M,0.14%,Saudi Arabia,Celebrity,589.9K,instagram,saudi-arabia,False,2024,Entertainment,MAPPED,,Celebrity
100,Aya Fawzy | ايه فوزى @ayafwzy,2M,0.95%,Saudi Arabia,Beauty and Self Care family Travel,589.6K,instagram,saudi-arabia,False,2024,Beauty&Fashion,MAPPED,,Beauty and Self Care family Travel
1,Herbert R. Sim @herbertrsim,2.1M,1.27%,Singapore,Arts and Crafts Food and Drink Marketing Founder,634.6K,instagram,singapore,False,2024,Knowledge&Info,MAPPED,,Arts and Crafts Food and Drink Marketing Founder
2,Isha Borah @ishaborah,1.8M,0.56%,Singapore,Pets Fashion and Accessories,546.4K,instagram,singapore,False,2024,Beauty&Fashion,MAPPED,,Pets Fashion and Accessories
3,Jamie Chua 蔡欣颖 @ec24m,1.5M,0.35%,Singapore,Beauty and Self Care Business and Finance Design Celebrities,445.5K,instagram,singapore,False,2024,Beauty&Fashion,MAPPED,,Beauty and Self Care Business and Finance Design Celebrities
4,CHUANDO TAN 陈传多 @chuando_chuandoandfrey,1.4M,0.75%,Singapore,Arts and Crafts Entertainment and Music Acting and Drama Celebrity,430.5K,instagram,singapore,False,2024,Music,MAPPED,,Arts and Crafts Entertainment and Music Acting and Drama Celebrity
5,Marissa Leufke Nasution @marissaln,1.4M,0.11%,Singapore,Education Careers Parenting Moms,414.6K,instagram,singapore,False,2024,Knowledge&Info,MAPPED,,Education Careers Parenting Moms
6,Jeryl 🇸🇬 @smilewithjeryl,1.2M,0.92%,Singapore,Arts and Crafts Architecture Nature & Outdoors,367.4K,instagram,singapore,False,2024,Lifestyle,MAPPED,,Arts and Crafts Architecture Nature & Outdoors
7,Dorothy Soh @dotzsoh,1.2M,1.43%,Singapore,Travel Adventure Nature & Outdoors Architecture,364.5K,instagram,singapore,False,2024,Sports,MAPPED,,Travel Adventure Nature & Outdoors Architecture
8,Yik Keat @yk,1.2M,0.97%,Singapore,Arts and Crafts Photography Architecture Nature & Outdoors,360.9K,instagram,singapore,False,2024,Lifestyle,MAPPED,,Arts and Crafts Photography Architecture Nature & Outdoors
9,Joseph Prince @josephprince,1.2M,0.9%,Singapore,Education,358.7K,instagram,singapore,False,2024,Knowledge&Info,MAPPED,,Education
10,athar maulana✨ @atharryann_,1.1M,0.3%,Singapore,Product Showcase,339.6K,instagram,singapore,False,2024,Beauty&Fashion,MAPPED,,Product Showcase
11,Nick Thng @nickthng,1.1M,0.57%,Singapore,Finance Business and Finance Entrepreneur Business,335.1K,instagram,singapore,False,2024,Knowledge&Info,MAPPED,,Finance Business and Finance Entrepreneur Business
12,yuuno_小琦 @y.uuno,1M,1.83%,Singapore,Fashion and Accessories Fitness and Health Video Gaming,305.9K,instagram,singapore,False,2024,Sports,MAPPED,,Fashion and Accessories Fitness and Health Video Gaming
13,Shi Qi @qiwiie,1M,7.3%,Singapore,Fashion and Accessories,305.2K,instagram,singapore,False,2024,Beauty&Fashion,MAPPED,,Fashion and Accessories
14,Weronika Heck @mamikoyoko,972.9K,0.77%,Singapore,Fashion and Accessories Celebrities,291.9K,instagram,singapore,False,2024,Beauty&Fashion,MAPPED,,Fashion and Accessories Celebrities
15,Aadhya Anand @aadhya_anand,954.6K,16.22%,Singapore,Celebrity,286.4K,instagram,singapore,False,2024,Entertainment,MAPPED,,Celebrity
16,Nadya Hutagalung @nadyahutagalung,908.2K,0.28%,Singapore,Nature Education Entertainment and Music Modeling,272.4K,instagram,singapore,False,2024,Beauty&Fashion,MAPPED,,Nature Education Entertainment and Music Modeling
17,Arian Teo 🇸🇬 @arianteo,759.8K,6.78%,Singapore,Animation and Cosplay Celebrity,227.9K,instagram,singapore,False,2024,Tech&Gaming,MAPPED,,Animation and Cosplay Celebrity
18,𝓡𝓮𝓫𝓮𝓬𝓬𝓪 𝓒𝓱𝓮𝓷 @rebeccachenxoxo,743.4K,1.56%,Singapore,Fashion Modeling Nature & Outdoors,223K,instagram,singapore,False,2024,Beauty&Fashion,MAPPED,,Fashion Modeling Nature & Outdoors
19,JIANHAO TAN @thejianhaotan,654.7K,2.98%,Singapore,Entertainment and Music Parenting Video Blogger Video Creator,196.4K,instagram,singapore,False,2024,Music,MAPPED,,Entertainment and Music Parenting Video Blogger Video Creator
20,TRAVEL SUNLIT @travelsunlit,593.6K,0.11%,Singapore,Travel,178.1K,instagram,singapore,False,2024,Lifestyle,MAPPED,,Travel
21,Wendy Cheng 👑 Xiaxue @xiaxue,575.6K,0.59%,Singapore,Beauty and Self Care Fashion and Accessories Business Public Figure,172.7K,instagram,singapore,False,2024,Beauty&Fashion,MAPPED,,Beauty and Self Care Fashion and Accessories Business Public Figure
22,KIM LIM @kimlimhl,532.3K,8.38%,Singapore,Beauty and Self Care Business and Finance Lifestyle Design,159.7K,instagram,singapore,False,2024,Beauty&Fashion,MAPPED,,Beauty and Self Care Business and Finance Lifestyle Design
23,胡佳琪 Jayley Woo @jiaqiwoo,521.7K,0.75%,Singapore,Fashion and Accessories Celebrity Styling Lifestyle,156.5K,instagram,singapore,False,2024,Beauty&Fashion,MAPPED,,Fashion and Accessories Celebrity Styling Lifestyle
24,小鱼FISHY @xiaoyukiko,516.4K,1.21%,Singapore,Animation and Cosplay Games Game Food & Drink,154.9K,instagram,singapore,False,2024,Tech&Gaming,MAPPED,,Animation and Cosplay Games Game Food & Drink
25,"katerina | travel, fashion & lifestyle @life_in_tokyo",502.8K,1.35%,Singapore,Travel Lifestyle,150.8K,instagram,singapore,False,2024,Lifestyle,MAPPED,,Travel Lifestyle
26,YOYO CAO @yoyokulala,486.7K,1.07%,Singapore,Beauty and Self Care Fashion Design Lifestyle Design,146K,instagram,singapore,False,2024,Beauty&Fashion,MAPPED,,Beauty and Self Care Fashion Design Lifestyle Design
27,PLANT LILY🇻🇳🇸🇬 @plant.lily,465.2K,5.33%,Singapore,Animation and Cosplay Video Gaming Geek Comics,139.6K,instagram,singapore,False,2024,Tech&Gaming,MAPPED,,Animation and Cosplay Video Gaming Geek Comics
28,stephanie ༺♡༻ @stephaniepriscilla,463.1K,2.25%,Singapore,Arts and Crafts Modeling Design DIY & Crafts,138.9K,instagram,singapore,False,2024,Beauty&Fashion,MAPPED,,Arts and Crafts Modeling Design DIY & Crafts
29,Miki Tew @miki_tew,460K,3.5%,Singapore,Fashion and Accessories Video Blogger,138K,instagram,singapore,False,2024,Beauty&Fashion,MAPPED,,Fashion and Accessories Video Blogger
30,✨🌟Fann Wong💋💋 @fannaiaiwong,458.5K,0.56%,Singapore,Celebrity Actors Modeling Food,137.5K,instagram,singapore,False,2024,Beauty&Fashion,MAPPED,,Celebrity Actors Modeling Food
31,Rebecca Lim 林慧玲 @limrebecca,456.9K,2.28%,Singapore,Food Celebrity Actors Modeling,137.1K,instagram,singapore,False,2024,Beauty&Fashion,MAPPED,,Food Celebrity Actors Modeling
32,Benjamin Kheng @benjaminkheng,442.3K,4.82%,Singapore,Entertainment and Music Music Actor,132.7K,instagram,singapore,False,2024,Music,MAPPED,,Entertainment and Music Music Actor
33,Jeanette Aw 欧萱 @jeanetteaw,437.5K,0.79%,Singapore,Acting and Drama Business and Finance Celebrity Food,131.3K,instagram,singapore,False,2024,Knowledge&Info,MAPPED,,Acting and Drama Business and Finance Celebrity Food
34,Sean Gelael @gelaelized,436.2K,2.55%,Singapore,Fitness Racing,130.9K,instagram,singapore,False,2024,Sports,MAPPED,,Fitness Racing
35,KING COCO 👑 @k1ngcoco_1,419.1K,0.44%,Singapore,Careers,125.7K,instagram,singapore,False,2024,Knowledge&Info,MAPPED,,Careers
36,HELLO SINGAPORE 🇸🇬 @hello_.singapore,406.5K,3.31%,Singapore,Travel,122K,instagram,singapore,False,2024,Lifestyle,MAPPED,,Travel
37,Loh Kean Yew OLY 骆建佑 @lohkeanyew,403.3K,8.46%,Singapore,Sports Athlete,121K,instagram,singapore,False,2024,Sports,MAPPED,,Sports Athlete
38,Carrie Wong 黄思恬 @carriewst,385.1K,1.15%,Singapore,Entertainment and Music Celebrity Modeling Lifestyle,115.5K,instagram,singapore,False,2024,Beauty&Fashion,MAPPED,,Entertainment and Music Celebrity Modeling Lifestyle
39,Lennard Yeong @lennardy,377.4K,3.51%,Singapore,Food and Drink Food Restaurants Cooking,113.2K,instagram,singapore,False,2024,Lifestyle,MAPPED,,Food and Drink Food Restaurants Cooking
40,Singapore Foodie @singapore.foodie,376.7K,0.41%,Singapore,Food Travel Food and Drink News,113K,instagram,singapore,False,2024,Knowledge&Info,MAPPED,,Food Travel Food and Drink News
41,黃靜 @cchs0909,370.6K,0.59%,Singapore,Education Finance Health and Medical Services,111.2K,instagram,singapore,False,2024,Knowledge&Info,MAPPED,,Education Finance Health and Medical Services
42,SOH PEI SHI 苏培诗 @speishi,363.3K,0.82%,Singapore,Beauty and Self Care Fashion and Accessories Lifestyle Public Figure,109K,instagram,singapore,False,2024,Beauty&Fashion,MAPPED,,Beauty and Self Care Fashion and Accessories Lifestyle Public Figure
43,Phillip Vu @phillipqvu,362.4K,1.57%,Singapore,Entertainment and Music Travel Health and Medical Services,108.7K,instagram,singapore,False,2024,Knowledge&Info,MAPPED,,Entertainment and Music Travel Health and Medical Services
44,刘子绚 Jesseca Liu @jesssseca,359.1K,1.12%,Singapore,Entertainment and Music Actors Actor,107.7K,instagram,singapore,False,2024,Music,MAPPED,,Entertainment and Music Actors Actor
45,Willabelle Ong @willamazing,358.2K,0.4%,Singapore,Fashion and Accessories Beauty and Self Care Entertainment and Music Arts and Crafts,107.5K,instagram,singapore,False,2024,Beauty&Fashion,MAPPED,,Fashion and Accessories Beauty and Self Care Entertainment and Music Arts and Crafts
46,💎Tung Sheng💎 @tungsheng.sg,338.5K,0.29%,Singapore,Fashion and Accessories Game Nature & Outdoors Humor,101.6K,instagram,singapore,False,2024,Beauty&Fashion,MAPPED,,Fashion and Accessories Game Nature & Outdoors Humor
47,Ok毛 / Madeleine Ang @okokokmou,332.7K,2.45%,Singapore,Arts and Crafts Photography Product Showcase Public Figure,99.8K,instagram,singapore,False,2024,Beauty&Fashion,MAPPED,,Arts and Crafts Photography Product Showcase Public Figure
48,Dharni @dharni,328K,7.95%,Singapore,"Entertainment and Music Modeling Film, Music & Books",98.4K,instagram,singapore,False,2024,Beauty&Fashion,MAPPED,,"Entertainment and Music Modeling Film, Music & Books"
49,James Wong @jameswong.kl,323.6K,6.49%,Singapore,Entertainment and Music Music Bands Musicians Musician Band,97.1K,instagram,singapore,False,2024,Music,MAPPED,,Entertainment and Music Music Bands Musicians Musician Band
50,🄶🄸🄰🄼🄿🄰🄾🄻🄾 🅂🄶🅄🅁🄰 @giampaolosgura,320.8K,0.48%,Singapore,Fashion Art Modeling,96.2K,instagram,singapore,False,2024,Beauty&Fashion,MAPPED,,Fashion Art Modeling
51,WonderBoy EmilianoCyrus|EC一平 @emilianocyrus_wonderboy,319.6K,2.6%,Singapore,,95.9K,instagram,singapore,False,2024,NA,NA,,
52,Fel💫 @feliciatissue,317.8K,2.45%,Singapore,family,95.3K,instagram,singapore,False,2024,Lifestyle,MAPPED,,family
53,ʟɪɴᴅᴀ ᴀ @lansva,317.8K,0.07%,Singapore,Food Travel Adventure,95.3K,instagram,singapore,False,2024,Sports,MAPPED,,Food Travel Adventure
54,مساعد الدوسري @msdossary7,313.1K,2.65%,Singapore,Video Gaming,93.9K,instagram,singapore,False,2024,Tech&Gaming,MAPPED,,Video Gaming
55,Annette @skannette,313K,4.75%,Singapore,Travel,93.9K,instagram,singapore,False,2024,Lifestyle,MAPPED,,Travel
56,Josh Niland @mrniland,311.2K,1.64%,Singapore,Product Education Food Food and Drink Chef,93.4K,instagram,singapore,False,2024,Knowledge&Info,MAPPED,,Product Education Food Food and Drink Chef
57,A mama cat 😻 @natashaelyzza,309.3K,0.45%,Singapore,Beauty and Self Care Fashion and Accessories Celebrity Music,92.8K,instagram,singapore,False,2024,Beauty&Fashion,MAPPED,,Beauty and Self Care Fashion and Accessories Celebrity Music
58,Mongchin Yeoh @mongabong,302.7K,0.38%,Singapore,Fashion and Accessories Food Pets Blogger,90.8K,instagram,singapore,False,2024,Beauty&Fashion,MAPPED,,Fashion and Accessories Food Pets Blogger
59,Sabrina Tan Langlois @thesabrinatan,301.6K,3.31%,Singapore,Home and Garden Styling Lifestyle Hair & Beauty,90.5K,instagram,singapore,False,2024,Beauty&Fashion,MAPPED,,Home and Garden Styling Lifestyle Hair & Beauty
60,Matt Liu @mattllh,299.3K,0.7%,Singapore,Travel Auto and Vehicles,89.8K,instagram,singapore,False,2024,Tech&Gaming,MAPPED,,Travel Auto and Vehicles
61,Haus by G @hausbyg,292K,5.01%,Singapore,,87.6K,instagram,singapore,False,2024,NA,NA,,
62,sahur saleim @sahursart,285.9K,2.07%,Singapore,Beauty and Self Care Business and Finance Celebrity Business,85.8K,instagram,singapore,False,2024,Beauty&Fashion,MAPPED,,Beauty and Self Care Business and Finance Celebrity Business
63,Melissa Celestine Koh @melissackoh,281.2K,2.3%,Singapore,family Parenting Lifestyle Architecture,84.4K,instagram,singapore,False,2024,Lifestyle,MAPPED,,family Parenting Lifestyle Architecture
64,QiuTing 洪萩庭 @bongqiuqiu,281K,0.4%,Singapore,Food family Parenting Lifestyle,84.3K,instagram,singapore,False,2024,Lifestyle,MAPPED,,Food family Parenting Lifestyle
65,Lena Kalinicheva @vinillna,275.1K,7.52%,Singapore,Art,82.5K,instagram,singapore,False,2024,Lifestyle,MAPPED,,Art
66,Riza @rizasalahudin,273.4K,2.12%,Singapore,Travel Outdoor Activity Photography,82K,instagram,singapore,False,2024,Sports,MAPPED,,Travel Outdoor Activity Photography
67,Bradley Tan @bradleytattoo,272.1K,2.88%,Singapore,Arts and Crafts News Health and Medical Services,81.6K,instagram,singapore,False,2024,Knowledge&Info,MAPPED,,Arts and Crafts News Health and Medical Services
68,💕🌈🔥Yvonne Lim 林湘萍🔥🌈💕 @yvonnelim928,271.6K,1.15%,Singapore,Entertainment and Music Celebrity,81.5K,instagram,singapore,False,2024,Music,MAPPED,,Entertainment and Music Celebrity
69,Vì Ăn Mà Đến @vietnamese.foody,271.3K,0.03%,Singapore,Food Travel Health and Medical Services,81.4K,instagram,singapore,False,2024,Knowledge&Info,MAPPED,,Food Travel Health and Medical Services
70,Dennis Lim Ming @dennislimming,266.9K,1.6%,Singapore,Games Careers Video Gaming Video Blogger,80.1K,instagram,singapore,False,2024,Knowledge&Info,MAPPED,,Games Careers Video Gaming Video Blogger
71,Akbar Ali Seth @thebuffessor,266.5K,7.89%,Singapore,,80K,instagram,singapore,False,2024,NA,NA,,
72,panpiano @panpianoatelier,265.2K,1.27%,Singapore,Animation and Cosplay Entertainment and Music Music,79.5K,instagram,singapore,False,2024,Tech&Gaming,MAPPED,,Animation and Cosplay Entertainment and Music Music
73,Jus /dʒʌs/ Yu Jiahao @jus.yu,258.6K,0.95%,Singapore,Fashion and Accessories Outdoor Activity Parenting,77.6K,instagram,singapore,False,2024,Sports,MAPPED,,Fashion and Accessories Outdoor Activity Parenting
74,Brian D. Evans @briandevans,258.1K,1.1%,Singapore,Finance Upskilling Entertainment and Music Business and Finance,77.4K,instagram,singapore,False,2024,Knowledge&Info,MAPPED,,Finance Upskilling Entertainment and Music Business and Finance
75,Nicole Evangeline Lee-Taylor @nicoleleekaiwen,258.1K,0.54%,Singapore,Fashion and Accessories Parenting Modeling Lifestyle,77.4K,instagram,singapore,False,2024,Beauty&Fashion,MAPPED,,Fashion and Accessories Parenting Modeling Lifestyle
76,Gavy Geffen (SINGH ) @geffen22,256K,-,Singapore,,76.8K,instagram,singapore,False,2024,NA,NA,,
77,DESMOND TAN 陈泂江 @thedesmondtan,253.5K,1.59%,Singapore,Entertainment and Music Fashion and Accessories Celebrity Modeling,76K,instagram,singapore,False,2024,Beauty&Fashion,MAPPED,,Entertainment and Music Fashion and Accessories Celebrity Modeling
78,𝙉𝘼𝙈𝙍𝘼𝙏𝘼 𝙎𝘼𝘿𝙃𝙍𝙀 @namrata_sadhre,251.6K,-,Singapore,Travel,75.5K,instagram,singapore,False,2024,Lifestyle,MAPPED,,Travel
79,Sonalini Sampangi @sonaaaa_sam,249.5K,1.25%,Singapore,Travel Hair & Beauty Health & Fitness Food & Drink,74.8K,instagram,singapore,False,2024,Sports,MAPPED,,Travel Hair & Beauty Health & Fitness Food & Drink
80,Nekoneko JX @nekoneko_jx,247.8K,2.4%,Singapore,Animation and Cosplay,74.3K,instagram,singapore,False,2024,Tech&Gaming,MAPPED,,Animation and Cosplay
81,𝗺𝗮𝘂𝘁𝘂𝗶𝘁𝗶 𝘅 𝘆𝘂𝗸𝗶𝗸𝗮𝘁𝗼 𝘅 𝗺𝗼𝘀𝗵𝗶 @tutiandyuki,247.6K,2.47%,Singapore,Funny,74.3K,instagram,singapore,False,2024,Entertainment,MAPPED,,Funny
82,AKAEI RAY ♡ アカエイ♡ 蕊蕊 @akaei_ray,243.9K,2.26%,Singapore,Animation and Cosplay Fashion and Accessories,73.2K,instagram,singapore,False,2024,Beauty&Fashion,MAPPED,,Animation and Cosplay Fashion and Accessories
83,R O M E O T A N @romeotan,241.5K,0.62%,Singapore,Celebrity Actors Actor Creators & Celebrities,72.5K,instagram,singapore,False,2024,Entertainment,MAPPED,,Celebrity Actors Actor Creators & Celebrities
84,TiffwithMi Tiffanie 티파니 🐯💎🎵 @iamtiffanie,237K,11.09%,Singapore,Education Product Showcase,71.1K,instagram,singapore,False,2024,Beauty&Fashion,MAPPED,,Education Product Showcase
85,𝒁.𝑪𝒂𝒎𝒂𝒓𝒂 @z.camara,234.4K,0.92%,Singapore,Entertainment and Music Basketball,70.3K,instagram,singapore,False,2024,Sports,MAPPED,,Entertainment and Music Basketball
86,Mrs Seraphina Genesis ✝️ Singapore KOL 🇸🇬 @seraphinagenesis,234.2K,0.22%,Singapore,Beauty and Self Care Travel Food Food and Drink,70.3K,instagram,singapore,False,2024,Beauty&Fashion,MAPPED,,Beauty and Self Care Travel Food Food and Drink
87,Chance 🐻‍❄️💕 @btsforarmy_ig,231.3K,6.2%,Singapore,,69.4K,instagram,singapore,False,2024,NA,NA,,
88,Tatiana Sheremetieva @liveyourdream_asia,230.5K,4.57%,Singapore,Life and Society Finance,69.2K,instagram,singapore,False,2024,Knowledge&Info,MAPPED,,Life and Society Finance
89,Dina Kumar (Singapore) 🇸🇬 @numerology.dina,228.2K,2.3%,Singapore,,68.5K,instagram,singapore,False,2024,NA,NA,,
90,NADEERA @nvdism,227.1K,0.47%,Singapore,Beauty and Self Care Product Showcase Health & Fitness Health/Beauty,68.1K,instagram,singapore,False,2024,Sports,MAPPED,,Beauty and Self Care Product Showcase Health & Fitness Health/Beauty
