rank,name,followers,er,country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status,id,topic_of_influence_en
74,xEnesR @UCHb6TlHa5XCMV7fUjtD47lQ,2.7M,0.4%,Turkey,,822K,youtube,turkey,False,2024,NA,NA,,
75,Murat Soner @UCTpnOrDAyEUsCCfC0AE6zDw,2.7M,4.8%,Turkey,Celebrity,822K,youtube,turkey,False,2024,Entertainment,MAPPED,,Celebrity
76,Super Toons TV Animasyon @UCm--Y_S6mPZZ5wLbUQ8eATA,2.7M,-,Turkey,,816K,youtube,turkey,False,2024,NA,NA,,
77,Noon Toon @UCx3IP089PFM5-6gyMuwPTjA,2.7M,-,Turkey,,816K,youtube,turkey,False,2024,NA,NA,,
78,Güldür Güldür @UCdlEXiVLTEvA280oyMvr8Kw,2.7M,-,Turkey,,813K,youtube,turkey,False,2024,NA,NA,,
79,Mini Anima @UCRqF8GOp6ydW_OAbxivRF5Q,2.7M,0.1%,Turkey,,804K,youtube,turkey,False,2024,NA,NA,,
80,Kuzey Yıldızı İlk Aşk @UCCzteqZRzsr87Lfh2wUKw5Q,2.7M,-,Turkey,,798K,youtube,turkey,False,2024,NA,NA,,
81,Abo Raad family @UCDGYGaURhUXglLN5_yWMxUw,2.7M,-,Turkey,,795K,youtube,turkey,False,2024,NA,NA,,
82,TRT Resurrection Ertugrul @UCSCHrDLjlO9sZk6iLEAuE0w,2.6M,-,Turkey,,780K,youtube,turkey,False,2024,NA,NA,,
83,Zeynep Bastık @UCJWZnZvzKKZAxzS3ENuqbsg,2.6M,0.3%,Turkey,,771K,youtube,turkey,False,2024,NA,NA,,
84,MuratAbiGF @UCnOUr8u5mpoaXSNXLa_iEeA,2.6M,1%,Turkey,,765K,youtube,turkey,False,2024,NA,NA,,
85,BARIŞ BRA @UCboQK2pH3xWakPOJv91RbOA,2.5M,0.6%,Turkey,,762K,youtube,turkey,False,2024,NA,NA,,
86,Mightyraccoon! @UCX77yEHFSRIjLl9X_MPbTsA,2.5M,4.7%,Turkey,,762K,youtube,turkey,False,2024,NA,NA,,
87,Kurtlar Vadisi Pusu @UCz1UfNp9VFp9R1HEFn5PY5A,2.5M,-,Turkey,,753K,youtube,turkey,False,2024,NA,NA,,
88,Minecraft Evi @UCJFPP3l4MVWmtwLWYOp3BVA,2.5M,-,Turkey,,747K,youtube,turkey,False,2024,NA,NA,,
89,Ethereum [PoS] @UCXWpX5SXvY1pH0o9iGTn1aA,2.5M,-,Turkey,,747K,youtube,turkey,False,2024,NA,NA,,
90,Serhat Durmus Music @UCeG974FjCT4aqhEpbzuk1Rw,2.5M,-,Turkey,,741K,youtube,turkey,False,2024,NA,NA,,
91,CHEF OMAR شيف عمر @chefomar,2.5M,0.9%,Turkey,,741K,youtube,turkey,False,2024,NA,NA,,
92,Troom Troom TR @UCprQp1WQZzw-ApvQdb31OtQ,2.4M,-,Turkey,,729K,youtube,turkey,False,2024,NA,NA,,
93,Tarkan @UCnxZBLfmnZwjh8vSg6Kt-Dg,2.4M,1.1%,Turkey,,723K,youtube,turkey,False,2024,NA,NA,,
94,Mendebur Lemur @UCnPUB-DTfgIO-p-xOPhV9jw,2.4M,5.1%,Turkey,,720K,youtube,turkey,False,2024,NA,NA,,
95,رانيا كيمنك Rania Gaming @UCh33aZgo6x94hCIjA_l86JA,2.4M,0.9%,Turkey,,714K,youtube,turkey,False,2024,NA,NA,,
96,Kiralık Aşk @UCVKo-TGjnJPwq_vDzz8rcMg,2.4M,-,Turkey,,711K,youtube,turkey,False,2024,NA,NA,,
97,Pırtık @UColVB6zHVQoC9WTaQr59F2g,2.4M,-,Turkey,,711K,youtube,turkey,False,2024,NA,NA,,
98,DeadPies @UCDMk9kTJRKP-HW1MqumFonw,2.4M,0.2%,Turkey,,705K,youtube,turkey,False,2024,NA,NA,,
99,Survivor Türkiye @UCwh_v8K5LHzsJU8PfsXINJQ,2.3M,-,Turkey,,702K,youtube,turkey,False,2024,NA,NA,,
100,Betül Çakmak @UCd7R-ZnmxqF75FpTQpl09EQ,2.3M,0.2%,Turkey,,693K,youtube,turkey,False,2024,NA,NA,,
1,SlivkiShow @UCU_yU4xGT9hrVFo6euH8LLw,19.9M,0.8%,Ukraine,,6M,youtube,ukraine,False,2024,NA,NA,,
2,Познаватель @UCXTMoE1XgvxN4iCt5-gZzCw,18.3M,-,Ukraine,,5.5M,youtube,ukraine,False,2024,NA,NA,,
3,Трум Трум @UCq1JpGFxcZTbbOAz010U-og,13.8M,-,Ukraine,,4.1M,youtube,ukraine,False,2024,NA,NA,,
4,Lady Diana @UCCB4-saKfwGbUFO2-rRdUqQ,12.4M,0.4%,Ukraine,,3.7M,youtube,ukraine,False,2024,NA,NA,,
5,Маша та Ведмідь @UCHZcTOQMlcCmONp5Apm6qSQ,11.3M,-,Ukraine,,3.4M,youtube,ukraine,False,2024,NA,NA,,
6,Magic Five @UCEGfICV92gmM5w2t3gYfQDw,11.2M,-,Ukraine,,3.4M,youtube,ukraine,False,2024,NA,NA,,
7,Boys and Toys @UCWI7puXzGTPuxsoW2HD3XxQ,9.4M,0.3%,Ukraine,,2.8M,youtube,ukraine,False,2024,NA,NA,,
8,TheBrainDit @UCFBcrywVNeUOqtJgGhPEvQg,8.4M,-,Ukraine,,2.5M,youtube,ukraine,False,2024,NA,NA,,
9,vanzai @vanzai,8.3M,1.6%,Ukraine,,2.5M,youtube,ukraine,False,2024,NA,NA,,
10,TimOn ChaveS @UC2il4ZKYE7gwjoVDGAbgMbQ,7M,-,Ukraine,,2.1M,youtube,ukraine,False,2024,NA,NA,,
11,Трум Трум СЕЛЕКТ @UCA8x119TMd1esbI3woeIbQg,6.9M,-,Ukraine,,2.1M,youtube,ukraine,False,2024,NA,NA,,
12,Alex Boyko @UCKj4BooYGVlBTXW21nOwcgQ,6.7M,0.1%,Ukraine,,2M,youtube,ukraine,False,2024,NA,NA,,
13,Ali Baba @UC8uTWdM6Ns528noHMHBN15g,6M,-,Ukraine,,1.8M,youtube,ukraine,False,2024,NA,NA,,
14,Holdik @UCM6hH7Xa0oanOQeh5RxeRAQ,5.8M,0.1%,Ukraine,,1.8M,youtube,ukraine,False,2024,NA,NA,,
15,Artem Plays Toys @UCdKSGuc89r7OfkdwcFAsVIw,5.8M,-,Ukraine,,1.7M,youtube,ukraine,False,2024,NA,NA,,
16,Антон Птушкин @UClI9aidW3X044NeB4QS-yxw,5.6M,9.7%,Ukraine,,1.7M,youtube,ukraine,False,2024,NA,NA,,
17,OneDay Alex @UCIDMp2rLX4G5C6eiypl9SFA,5.4M,-,Ukraine,,1.6M,youtube,ukraine,False,2024,NA,NA,,
18,Ольга Матвей @UCZEqXoz7G4sPniv_hJJbVhw,5.4M,0.1%,Ukraine,,1.6M,youtube,ukraine,False,2024,NA,NA,,
19,AuRuM TV @UCh1lXfVnw2L4w8aBHrTy4zA,5.1M,-,Ukraine,,1.5M,youtube,ukraine,False,2024,NA,NA,,
20,Телеканал СТБ @UCrb7XNZEwPheovXjgbkH5vg,5.1M,-,Ukraine,,1.5M,youtube,ukraine,False,2024,NA,NA,,
21,Серіали України. Прем’єр @UCtKnY1vJ37v-KPgejc2kkBQ,4.9M,-,Ukraine,,1.5M,youtube,ukraine,False,2024,NA,NA,,
22,Daniel Gro @UC_OlRSrhwiBX-VC7EPhGlNw,4.9M,0.3%,Ukraine,,1.5M,youtube,ukraine,False,2024,NA,NA,,
23,ВУХУУ! @UCKQTOGKzcSPuQgflweqce_Q,4.7M,-,Ukraine,,1.4M,youtube,ukraine,False,2024,NA,NA,,
24,Room Factory @UCovLyuOCfHLOPP8Jwc3aZoA,4.6M,1.5%,Ukraine,,1.4M,youtube,ukraine,False,2024,NA,NA,,
25,GANGSTER GANG @UCCeAaS4K5IOr3n6KUZvN9zA,4.6M,0.1%,Ukraine,,1.4M,youtube,ukraine,False,2024,NA,NA,,
26,YanGo @UCkpvU1ZMcg1RVxxvy8ng60w,4.6M,0.6%,Ukraine,,1.4M,youtube,ukraine,False,2024,NA,NA,,
27,ЮМОР ICTV - Официальный канал @UCFTq_8SXc-SByisJqDZp9ZQ,4.3M,-,Ukraine,,1.3M,youtube,ukraine,False,2024,NA,NA,,
28,Миллион Сюрпризов @UCgfjL1enXKflahn2-b_fAFQ,4.2M,-,Ukraine,,1.2M,youtube,ukraine,False,2024,NA,NA,,
29,Интересный Фикус @UCve3T2JUto59BcaBujrn-Lw,4.1M,1.9%,Ukraine,,1.2M,youtube,ukraine,False,2024,NA,NA,,
30,Новий Канал @UCAptZHV2-xkB4GJGgSKRsHQ,4.1M,-,Ukraine,,1.2M,youtube,ukraine,False,2024,NA,NA,,
31,Дима Евтушенко @UC-UZpjx7fUGroVLfAIAKUYg,4.1M,-,Ukraine,,1.2M,youtube,ukraine,False,2024,NA,NA,,
32,slavikmust [СлавикМаст] @UCZH4Vx5QPuHnmGC7ANv0BdA,4M,-,Ukraine,,1.2M,youtube,ukraine,False,2024,NA,NA,,
33,Amelka Karamelka @UC5lt6mntn4AoCJ4g4Mbps9g,4M,0.1%,Ukraine,,1.2M,youtube,ukraine,False,2024,NA,NA,,
34,DANIEL BOY @UCdfXOIogbMA7h7iBp--nmYg,4M,0.1%,Ukraine,,1.2M,youtube,ukraine,False,2024,NA,NA,,
35,Діма і Машинки @UC1Xz2zFyRGvt06qMJHfz27w,3.9M,-,Ukraine,,1.2M,youtube,ukraine,False,2024,NA,NA,,
36,ЗОМБИ ЧЕЗ @UCQpx_LTX4Q34Fz76YDfGwgw,3.9M,-,Ukraine,,1.2M,youtube,ukraine,False,2024,NA,NA,,
37,POWER TEST @UCBuxvK2v00T7MM081kqbzEg,3.9M,-,Ukraine,,1.2M,youtube,ukraine,False,2024,NA,NA,,
38,Студия Квартал 95 Online @UCfCVlxInB4VuaDFLGqEQqaA,3.8M,0.1%,Ukraine,,1.1M,youtube,ukraine,False,2024,NA,NA,,
39,Ridddle UA @UCNfxB3nWgDIpkItC6KSqKsw,3.7M,-,Ukraine,,1.1M,youtube,ukraine,False,2024,NA,NA,,
40,The World of Boxing! @UCAaZm4GcWqDg8358LIx3kmw,3.6M,-,Ukraine,Sports,1.1M,youtube,ukraine,False,2024,Sports,MAPPED,,Sports
41,JoyJoy Lika @UCey_5HjnJ1EYI7k-_bjVFTg,3.6M,-,Ukraine,,1.1M,youtube,ukraine,False,2024,NA,NA,,
42,Все буде добре @UCOoYNZKnYW6JP_i2NjkaTdA,3.5M,-,Ukraine,,1M,youtube,ukraine,False,2024,NA,NA,,
43,ИККЕРО @UCK8o7PWlBPbzhajib_P7FKg,3.5M,2.5%,Ukraine,,1M,youtube,ukraine,False,2024,NA,NA,,
44,Dasha Koshkina @dashakoshkinaua,3.4M,-,Ukraine,,1M,youtube,ukraine,False,2024,NA,NA,,
45,Милс PLAY @UCBIfuwYslGljdRGWSELdaUw,3.4M,-,Ukraine,,1M,youtube,ukraine,False,2024,NA,NA,,
46,Голос країни @UCi9vAi9cgLd0p6QFasW9d7g,3.4M,-,Ukraine,,1M,youtube,ukraine,False,2024,NA,NA,,
47,Александра Киевская @UCf9iZMkNmNJ8n0qw8mPbNGg,3.3M,1.4%,Ukraine,,1M,youtube,ukraine,False,2024,NA,NA,,
48,Доктор Комаровский @UCUhtv0VMCbe3RVNr6Qz0lWQ,3.3M,-,Ukraine,,996K,youtube,ukraine,False,2024,NA,NA,,
49,Удивительные Факты @UCPAa-a3IGoh78Jva5VrbxFw,3.3M,-,Ukraine,,993K,youtube,ukraine,False,2024,NA,NA,,
50,Domer Grief @UCb5oqCZ4AfmfXbgHsfei0tQ,3.3M,4.8%,Ukraine,,993K,youtube,ukraine,False,2024,NA,NA,,
51,Anastasiya Shpagina @UCI3Mrva19d3EetUOCmygPKA,3.2M,0.3%,Ukraine,,966K,youtube,ukraine,False,2024,NA,NA,,
52,Moadim @UCpaMmuG2YE88n4XX8zbliQg,3.2M,-,Ukraine,,948K,youtube,ukraine,False,2024,NA,NA,,
53,Manifest Сhannel @UCFvr5qtcq0xu_rwejp-ME8g,3.1M,0.4%,Ukraine,,930K,youtube,ukraine,False,2024,NA,NA,,
54,Готовим с Оксаной Пашко @UCoMKxdrf8_pmg3X-_iDeNgQ,3M,-,Ukraine,,903K,youtube,ukraine,False,2024,NA,NA,,
55,Simple Food Recipes @UCmeLhJSpEdc4-4FuEKRkASQ,3M,0.1%,Ukraine,,885K,youtube,ukraine,False,2024,NA,NA,,
56,CheAnD TV - Андрей Чехменок @UCoz6QG1iK_ji5-E_zoFODkg,2.9M,-,Ukraine,,879K,youtube,ukraine,False,2024,NA,NA,,
57,ND Production @UCLlIpB6BriygXXVmtqjvBdw,2.9M,0.2%,Ukraine,,867K,youtube,ukraine,False,2024,NA,NA,,
58,Илья и Картонка @UCbf4HRrVFINZwraUqZA9HyQ,2.8M,-,Ukraine,,849K,youtube,ukraine,False,2024,NA,NA,,
59,Тохан @UCJxNqkbomzYhGxqhyQaED8g,2.8M,-,Ukraine,,846K,youtube,ukraine,False,2024,NA,NA,,
60,X2DED @UCLNrn6a4Co8D6H7jRZtNPcA,2.8M,4.7%,Ukraine,,846K,youtube,ukraine,False,2024,NA,NA,,
61,Mak @UCR2jSuaFk6Xocd--5SLoVow,2.8M,-,Ukraine,,834K,youtube,ukraine,False,2024,NA,NA,,
62,Chiki-Piki - Video for Kids @UCWne5RLg65VN1zz6YUAcNnQ,2.8M,-,Ukraine,,831K,youtube,ukraine,False,2024,NA,NA,,
63,Игорь Войтенко @UC7DFMwmTVwwSO2E5vs2GgQw,2.8M,0.9%,Ukraine,,828K,youtube,ukraine,False,2024,NA,NA,,
64,Время и Стекло @UCNi9ncN8XrpIqOnXIhmDXKA,2.8M,-,Ukraine,,825K,youtube,ukraine,False,2024,NA,NA,,
65,Мисс Николь @UCaNuwim22HctBJdJjEU7hJg,2.7M,0.3%,Ukraine,,804K,youtube,ukraine,False,2024,NA,NA,,
66,Black Beats @UCHDl4zUzU0VLFG036unHY-w,2.7M,-,Ukraine,,804K,youtube,ukraine,False,2024,NA,NA,,
67,Tolly Art @UClx9e9xZ2aUJ4A5CIWBs2oQ,2.6M,-,Ukraine,,783K,youtube,ukraine,False,2024,NA,NA,,
68,Фабрика новин @UCMp5Buw-6LpbbV9r9Sl_5yg,2.6M,-,Ukraine,,777K,youtube,ukraine,False,2024,NA,NA,,
69,itpedia @UC6bTF68IAV1okfRfwXIP1Cg,2.6M,2.8%,Ukraine,,774K,youtube,ukraine,False,2024,NA,NA,,
70,Meditation Relax Music @UCb_kshGodseYhLPcDtxWv5w,2.6M,-,Ukraine,Music Politics,768K,youtube,ukraine,False,2024,Knowledge&Info,MAPPED,,Music Politics
71,Милс Кел @UCyzu2lWpAYkz97NJjpnfmOg,2.6M,-,Ukraine,,768K,youtube,ukraine,False,2024,NA,NA,,
72,Lady Diana VLOG @UCVnj1BuBYfezPczrZa7kyJQ,2.5M,3.3%,Ukraine,,756K,youtube,ukraine,False,2024,NA,NA,,
73,Vitalik Ignatyuk @UCBHwWYrgvBfJi8Je5zNGJJQ,2.5M,-,Ukraine,,744K,youtube,ukraine,False,2024,NA,NA,,
74,ПОТУСТОРОННИЕ @UCIMXNTOhVpMn7XFxaN2P4JQ,2.5M,-,Ukraine,,741K,youtube,ukraine,False,2024,NA,NA,,
75,Alex Angel @UCdt4eXdQKZV4zUG8BF_QeyA,2.5M,-,Ukraine,,735K,youtube,ukraine,False,2024,NA,NA,,
76,DiLi Play @UCS-_94qsFjXIn6Rp7AjMnVQ,2.5M,-,Ukraine,,735K,youtube,ukraine,False,2024,NA,NA,,
77,Nerkin @UCP_oaaQqr3r0jlxeHh_vE9A,2.4M,-,Ukraine,,723K,youtube,ukraine,False,2024,NA,NA,,
78,Lady Kapa @UC6DMKiXf8Ynt59b-oj5uyxQ,2.4M,-,Ukraine,,720K,youtube,ukraine,False,2024,NA,NA,,
79,iVideos @UCs9tHGGpNjOMiCnbqTGA1PQ,2.4M,-,Ukraine,,714K,youtube,ukraine,False,2024,NA,NA,,
80,Игорь Лайм @UCSOSYKMFqMLwko2PfSUTW_A,2.3M,-,Ukraine,,699K,youtube,ukraine,False,2024,NA,NA,,
81,Телеканал Прямий @UCH9H_b9oJtSHBovh94yB5HA,2.3M,-,Ukraine,,699K,youtube,ukraine,False,2024,NA,NA,,
82,FooDee @UCXDdPCUl4SKQlp0XdltIDgg,2.3M,0.3%,Ukraine,,690K,youtube,ukraine,False,2024,NA,NA,,
83,УНІАН @UCKCVeAihEfJr-pGH7B73Wyg,2.3M,-,Ukraine,,690K,youtube,ukraine,False,2024,NA,NA,,
84,Добрые советы @UCVabytSq-Mewk0vxAHNznGg,2.3M,0.1%,Ukraine,,687K,youtube,ukraine,False,2024,NA,NA,,
85,Fast Sergey @UC5c2noTCCJn_zJDwkvBs6jA,2.3M,0.1%,Ukraine,,684K,youtube,ukraine,False,2024,NA,NA,,
86,"Garden, do it yourself. @UC8R1ldt81E86OgS7AMeGluA",2.3M,0.1%,Ukraine,,675K,youtube,ukraine,False,2024,NA,NA,,
87,Екатерина Ковалева @UCTA4HigzJIbpU3iVP0-DPSg,2.2M,-,Ukraine,,669K,youtube,ukraine,False,2024,NA,NA,,
88,Алетинский @UC-ooO3ultahk_02w4g8KPOQ,2.2M,-,Ukraine,,651K,youtube,ukraine,False,2024,NA,NA,,
89,Родион @UCvdBamHV4BkJJQSW-zPfk_A,2.2M,0.7%,Ukraine,,648K,youtube,ukraine,False,2024,NA,NA,,
90,GoldenBurst @UCZC7x1xvAQYvMQezKViOiCA,2.2M,1.6%,Ukraine,,648K,youtube,ukraine,False,2024,NA,NA,,
91,mc ARTUR @UCOvgPCK0ZmKYwGGbdS49nKg,2.1M,-,Ukraine,,636K,youtube,ukraine,False,2024,NA,NA,,
92,МORIS @UC3p1C503O2eoso8sgKK9KqQ,2.1M,-,Ukraine,,621K,youtube,ukraine,False,2024,NA,NA,,
93,Mishanya Ogorodnik @UCrRY-c9SZPYOsoPc-J1hpcw,2M,-,Ukraine,,612K,youtube,ukraine,False,2024,NA,NA,,
94,SerGioNis @UC8s0NWkonRraFSRaRV2NCUA,2M,0.3%,Ukraine,,612K,youtube,ukraine,False,2024,NA,NA,,
95,KATEMADE ART @UCbhj0q0WSv5uEPd12X35_IQ,2M,-,Ukraine,,612K,youtube,ukraine,False,2024,NA,NA,,
96,Матвей Котофей @UCmRDN4BFeHMqDZoFnU6Epuw,2M,-,Ukraine,,609K,youtube,ukraine,False,2024,NA,NA,,
97,Webspoon PLUS @UCSZyNG_9DsN6sk3gNvTKURg,2M,0.3%,Ukraine,,606K,youtube,ukraine,False,2024,NA,NA,,
98,Євгеній Бондаренко³ @UCs-8HSq9pGh2muh3-OQy11g,2M,-,Ukraine,,606K,youtube,ukraine,False,2024,NA,NA,,
99,My EXPERIMENTS @UCkM9AYVMYsjakDbCm4l9e0g,2M,-,Ukraine,,603K,youtube,ukraine,False,2024,NA,NA,,
100,Black Horse @UC3zqz87NP_nJsxAaQ_2D8eA,2M,-,Ukraine,,603K,youtube,ukraine,False,2024,NA,NA,,
1,shfa @UCwHE1kM1CPJd_pI9FQ0-4dg,36.1M,0.1%,United Arab Emirates,,10.8M,youtube,united-arab-emirates,False,2024,NA,NA,,
2,shfa2 - شفا @UCQ7x25F6YXY9DvGeHFxLhRQ,35.6M,-,United Arab Emirates,,10.7M,youtube,united-arab-emirates,False,2024,NA,NA,,
3,shfa show India @shfashowindia,26.2M,-,United Arab Emirates,,7.9M,youtube,united-arab-emirates,False,2024,NA,NA,,
4,Noor Stars @noorstars,20.7M,-,United Arab Emirates,,6.2M,youtube,united-arab-emirates,False,2024,NA,NA,,
5,Supercar Blondie @UCKSVUHI9rbbkXhvAXK-2uxA,10.6M,-,United Arab Emirates,,3.2M,youtube,united-arab-emirates,False,2024,NA,NA,,
6,Bessan Ismail - بيسان اسماعيل @UCWKF7jRIPLVBcnE2p993yAg,10M,-,United Arab Emirates,,3M,youtube,united-arab-emirates,False,2024,NA,NA,,
7,Hussain Al Jassmi | حسين الجسمي @hussainaljassmi,9.5M,-,United Arab Emirates,,2.8M,youtube,united-arab-emirates,False,2024,NA,NA,,
8,عمر عبد الكافي @abdelkafytube,9.4M,-,United Arab Emirates,,2.8M,youtube,united-arab-emirates,False,2024,NA,NA,,
9,Hayla TV @UCJlR_vpux2H2Y9fdZS9-e_A,9.1M,0.7%,United Arab Emirates,,2.7M,youtube,united-arab-emirates,False,2024,NA,NA,,
10,ٍأحمد حسن و زينب - AZ Family @azfamiily,8.8M,0.1%,United Arab Emirates,,2.6M,youtube,united-arab-emirates,False,2024,NA,NA,,
11,MBC THE VOICE KIDS @UC8Q1gJfcRy5HKweJJb35gyQ,8.6M,0.1%,United Arab Emirates,,2.6M,youtube,united-arab-emirates,False,2024,NA,NA,,
12,Siamand & Shahad @siamandshahad,8.1M,-,United Arab Emirates,,2.4M,youtube,united-arab-emirates,False,2024,NA,NA,,
13,Ustad Rahat Fateh Ali Khan PME @UCP3nA0sJTqSxFv43S7sJU1g,7.1M,-,United Arab Emirates,,2.1M,youtube,united-arab-emirates,False,2024,NA,NA,,
14,Rima @UCFlp8ti7kvEMbiqAE8Zazag,6.9M,0.4%,United Arab Emirates,,2.1M,youtube,united-arab-emirates,False,2024,NA,NA,,
15,Arabian Fairy Tales @UCazFScO30FKY3YoNNDfNY5g,6.7M,0.1%,United Arab Emirates,,2M,youtube,united-arab-emirates,False,2024,NA,NA,,
16,banen stars @UC3ofxyWp35kNOY5I3cW_GIg,6.7M,-,United Arab Emirates,,2M,youtube,united-arab-emirates,False,2024,NA,NA,,
17,TharProductionPak @UCZCT3nG-B2u5fj6LsZZeXHw,6.6M,-,United Arab Emirates,,2M,youtube,united-arab-emirates,False,2024,NA,NA,,
18,فافانابولي @UCQMhS3iDy2WD7JwXu6XniYA,6.6M,0.9%,United Arab Emirates,,2M,youtube,united-arab-emirates,False,2024,NA,NA,,
19,WooHoo Arabic @UCFIVmDqbK_jnb6kq7I5hluA,6.4M,-,United Arab Emirates,,1.9M,youtube,united-arab-emirates,False,2024,NA,NA,,
20,Sherin Amara @UCJpTKAPjRh-ThyHXN6r7kxg,6.1M,2.2%,United Arab Emirates,,1.8M,youtube,united-arab-emirates,False,2024,NA,NA,,
21,Meera Stars @UCXYmVFtmldbsy9bMgy71sXQ,6.1M,-,United Arab Emirates,,1.8M,youtube,united-arab-emirates,False,2024,NA,NA,,
22,hamdy and wafaa family @UCLACApi-a7dewNn6EysoE4w,6M,2.7%,United Arab Emirates,,1.8M,youtube,united-arab-emirates,False,2024,NA,NA,,
23,Daily Recitation TV HD @UCzl54RQebnO4Ymfahi_eadQ,5.9M,-,United Arab Emirates,,1.8M,youtube,united-arab-emirates,False,2024,NA,NA,,
24,مهووس عضلات /كمال الأجسام @UCMyVy_Q6xXwKFX4UleHk-vg,5.5M,-,United Arab Emirates,,1.7M,youtube,united-arab-emirates,False,2024,NA,NA,,
25,Majd Alzakout @majd_alzakout,5.5M,15.6%,United Arab Emirates,,1.7M,youtube,united-arab-emirates,False,2024,NA,NA,,
26,Cartoon Network MENA @UCV_UnXMvco4uaqeMMBMWcxA,5.4M,-,United Arab Emirates,,1.6M,youtube,united-arab-emirates,False,2024,NA,NA,,
27,الحب لا يفهم الكلام @UChfdidbjuzN-kctBB-DXdYQ,5.3M,-,United Arab Emirates,,1.6M,youtube,united-arab-emirates,False,2024,NA,NA,,
28,Arab Idol @UCt8w6KPEDkf_Qe1FreHCU0A,5.1M,-,United Arab Emirates,,1.5M,youtube,united-arab-emirates,False,2024,NA,NA,,
29,Haider Tv @UCz7ESbWlCz1nTXM2BNW5-nA,5M,0.1%,United Arab Emirates,,1.5M,youtube,united-arab-emirates,False,2024,NA,NA,,
30,افلام كرتون كيدو @UCEof7Z2iOP48t9a0HYoek7A,4.9M,-,United Arab Emirates,,1.5M,youtube,united-arab-emirates,False,2024,NA,NA,,
31,Sewar & Massa @UCt2uuSItBLVTttABPWd90bQ,4.8M,0.2%,United Arab Emirates,,1.4M,youtube,united-arab-emirates,False,2024,NA,NA,,
32,Sara PopFit @UCNrr5uoHtY8vazTVNnkJIaA,4.8M,0.1%,United Arab Emirates,,1.4M,youtube,united-arab-emirates,False,2024,NA,NA,,
33,Nat Geo Abu Dhabi @UCLiTe0aOHShx7hXGyqZ9UIw,4.8M,-,United Arab Emirates,,1.4M,youtube,united-arab-emirates,False,2024,NA,NA,,
34,Yasmina @UC9fljGn9t_Fp5MuSsP9046g,4.5M,-,United Arab Emirates,,1.4M,youtube,united-arab-emirates,False,2024,NA,NA,,
35,OSHA SALAH @UC_H8GiIU-dDZl6fJA32qYYQ,4.5M,-,United Arab Emirates,,1.3M,youtube,united-arab-emirates,False,2024,NA,NA,,
36,Amr Maskoun | عمرو مسكون @UCRBWpRD5w7jN4Oq7MUyDYxg,4.3M,0.7%,United Arab Emirates,Celebrity,1.3M,youtube,united-arab-emirates,False,2024,Entertainment,MAPPED,,Celebrity
37,Sonia Barton @UCtxNMG7wsOmnf5EC7s-NfMw,4.3M,-,United Arab Emirates,Fashion,1.3M,youtube,united-arab-emirates,False,2024,Beauty&Fashion,MAPPED,,Fashion
38,Qalby Etmaan - قلبي اطمأن @UCTYNerRYjdiyRNR6LgRmOOQ,4.2M,0.5%,United Arab Emirates,,1.3M,youtube,united-arab-emirates,False,2024,NA,NA,,
39,KEDOO СЕРИАЛЫ @UCq2xl8Soe_NxR9EzLmahcTA,4.1M,-,United Arab Emirates,,1.2M,youtube,united-arab-emirates,False,2024,NA,NA,,
40,Rimmy @UCXf4wncoSpwPxjerO38uMhg,4.1M,-,United Arab Emirates,,1.2M,youtube,united-arab-emirates,False,2024,NA,NA,,
41,Ghaith Marwan غيث مروان @UCFGZTrhn2GbEsgQ8-12-rIA,4.1M,5.2%,United Arab Emirates,,1.2M,youtube,united-arab-emirates,False,2024,NA,NA,,
42,العهد -Söz @UCHO4rI13Yf76ycmiBYVAKGw,4M,-,United Arab Emirates,,1.2M,youtube,united-arab-emirates,False,2024,NA,NA,,
43,Aj Art Production - عاج للانتاج الفني @UCeuEvvfHa4BFK21xB6RXJXA,3.9M,-,United Arab Emirates,Marketing and Advertising Art,1.2M,youtube,united-arab-emirates,False,2024,Knowledge&Info,MAPPED,,Marketing and Advertising Art
44,Séan Garnier World freestyle football champion @UCIGIk1wN10aAPHusfE7AEPA,3.9M,-,United Arab Emirates,,1.2M,youtube,united-arab-emirates,False,2024,NA,NA,,
45,سكاي نيوز عربية @UCIJXOvggjKtCagMfxvcCzAA,3.9M,-,United Arab Emirates,,1.2M,youtube,united-arab-emirates,False,2024,NA,NA,,
46,Arabs Got Talent @UCcbFqNpZnEeV276ZmOqN2dg,3.8M,-,United Arab Emirates,,1.1M,youtube,united-arab-emirates,False,2024,NA,NA,,
47,Learn with Zakaria - تعلم مع زكريا @UCtlcIZVBdFPSAtCoNZsTusg,3.8M,-,United Arab Emirates,,1.1M,youtube,united-arab-emirates,False,2024,NA,NA,,
48,وسيم يوسف - القناة 2 - مقاطع @UCPs4h77fs-4Cdt8ldc_NtoA,3.7M,-,United Arab Emirates,,1.1M,youtube,united-arab-emirates,False,2024,NA,NA,,
49,Money Kicks @UCKUs5_UjbfEmiPKgEaWH4Rw,3.7M,1.9%,United Arab Emirates,,1.1M,youtube,united-arab-emirates,False,2024,NA,NA,,
50,Sofia Play @UCRikOxqoMl84v0R0M2C9iww,3.7M,-,United Arab Emirates,,1.1M,youtube,united-arab-emirates,False,2024,NA,NA,,
51,Indonesian Fairy Tales @UCYtCAxxG_FfCCV8cksKQ0Ig,3.6M,-,United Arab Emirates,,1.1M,youtube,united-arab-emirates,False,2024,NA,NA,,
