uniqueId,handle,name,_platform,_year,_month,category_unified,populated_category,number_videos_last_year,processed_at_unix,status,_country,_is_global,category_1,category_2,category_primary,category_status,comments_avg,country,engagement_total,engagement_auth,er,followers,id,likes_avg,potential_reach,shares_avg,source_file,topic_of_influence,topic_of_influence_en,views_avg,engagement_count,er_pct
4793,@bbtvch7,Ch7HD,youtube,2026,,Entertainment,Entertainment,30.0,,,,,,,Television program,MAPPED,0.37,Thailand,,,,19500000.0,,20.07,,,preprocessedData.csv,,,1188.57,1209.01,0.006200051282051282
4868,@chadwildclay,Chad Wild Clay,youtube,2026,,Entertainment,Entertainment,30.0,,,,,,,Entertainment,MAPPED,2509.43,United States,,,,15700000.0,,18131.87,,,preprocessedData.csv,,,1816838.13,1837479.43,11.703690636942675
4839,@iTownGamePlay,iTownGamePlay *Terror&Diversión*,youtube,2026,,Tech&Gaming,Knowledge&Info,30.0,,,,,,,Action game,MAPPED,101.63,Spain,,,,15100000.0,,1581.93,,,preprocessedData.csv,,,25240.57,26924.13,0.1783054966887417
806,@MartinGarrix,Martin Garrix,youtube,2026,,Lifestyle,Music,30.0,,,,,,,Lifestyle (sociology),MAPPED,372.6,United States,,,,15200000.0,,8781.27,,,preprocessedData.csv,,,416826.77,425980.64,2.802504210526316
4859,@Canal Nostalgia,,youtube,2026,,,Tech&Gaming,0.0,,,,,,,,,,,,,,,,,,,preprocessedData.csv,,,,,
4782,@With Kids[위드키즈],,youtube,2026,,,,0.0,,,,,,,,,,,,,,,,,,,preprocessedData.csv,,,,,
5607,@theslowmoguys,The Slow Mo Guys,youtube,2026,,Tech&Gaming,Knowledge&Info,11.0,,,,,,,Technology,MAPPED,2170.09,United States,,,,15000000.0,,41399.55,,,preprocessedData.csv,,,806330.09,849899.73,5.6659982
4798,@LEGO,LEGO,youtube,2026,,Lifestyle,Entertainment,30.0,,,,,,,Lifestyle (sociology),MAPPED,,United Kingdom,,,,21500000.0,,86.4,,,preprocessedData.csv,,,2957.77,3044.17,0.01415893023255814
4809,@mkmusicnews,MK MUSIC,youtube,2026,,Music,Music,30.0,,,,,,,Christian music,MAPPED,15.73,Brazil,,,,18700000.0,,361.2,,,preprocessedData.csv,,,10724.73,11101.66,0.05936716577540107
4828,@Daftar Populer,,youtube,2026,,,Knowledge&Info,0.0,,,,,,,,,,,,,,,,,,,preprocessedData.csv,,,,,
4834,@Mobile Legends: Bang Bang Official,,youtube,2026,,,Entertainment,0.0,,,,,,,,,,,,,,,,,,,preprocessedData.csv,,,,,
4883,@OfficialTrapCity,Trap City,youtube,2026,,Music,Music,30.0,,,,,,,Hip hop music,MAPPED,13.53,Netherlands,,,,13900000.0,,401.5,,,preprocessedData.csv,,,10787.0,11202.03,0.0805901438848921
4878,@inventonahoratv,Invento na Hora,youtube,2026,,Lifestyle,Entertainment,30.0,,,,,,,Lifestyle (sociology),MAPPED,655.63,Brazil,,,,14100000.0,,26055.63,,,preprocessedData.csv,,,271236.77,297948.03,2.113106595744681
4755,@And TV,,youtube,2026,,,,0.0,,,,,,,,,,,,,,,,,,,preprocessedData.csv,,,,,
695,@PlayStation,PlayStation,youtube,2026,,Tech&Gaming,Tech&Gaming,30.0,,,,,,,Action game,MAPPED,198.53,United States,,,,16900000.0,,2120.1,,,preprocessedData.csv,,,67788.0,70106.63,0.4148321301775148
702,@camilaloures,Camila Loures,youtube,2026,,Lifestyle,Entertainment,30.0,,,,,,,Lifestyle (sociology),MAPPED,324.73,Brazil,,,,16200000.0,,10841.1,,,preprocessedData.csv,,,206968.8,218134.62999999998,1.346510061728395
4858,@Genierock,Genierock,youtube,2026,,Music,Music,30.0,,,,,,,Pop music,MAPPED,153.87,Thailand,,,,17200000.0,,1770.6,,,preprocessedData.csv,,,55374.8,57299.270000000004,0.33313529069767445
1837,@Fede Vigevani,,youtube,2026,,,Music,0.0,,,,,,,,,,,,,,,,,,,preprocessedData.csv,,,,,
4840,@It's Mamix,,youtube,2026,,,Lifestyle,0.0,,,,,,,,,,,,,,,,,,,preprocessedData.csv,,,,,
4888,@#Refugio Mental,,youtube,2026,,,Entertainment,0.0,,,,,,,,,,,,,,,,,,,preprocessedData.csv,,,,,
4863,@Gyan Gamingㅤ,,youtube,2026,,,,0.0,,,,,,,,,,,,,,,,,,,preprocessedData.csv,,,,,
5608,@Maha Fun Tv,,youtube,2026,,,,0.0,,,,,,,,,,,,,,,,,,,preprocessedData.csv,,,,,
4836,@Johny FamilyShow,,youtube,2026,,,Music,0.0,,,,,,,,,,,,,,,,,,,preprocessedData.csv,,,,,
4835,@Arif muhammad,,youtube,2026,,,Music,0.0,,,,,,,,,,,,,,,,,,,preprocessedData.csv,,,,,
4895,@AM3NlC,AM3NlC,youtube,2026,,Lifestyle,Lifestyle,30.0,,,,,,,Lifestyle (sociology),MAPPED,223.3,Brazil,,,,14200000.0,,13869.8,,,preprocessedData.csv,,,176713.17,190806.27000000002,1.3437061267605637
5511,@GMMTVSPOTLIKE,GMMTV OFFICIAL​​,youtube,2026,,Entertainment,Entertainment,30.0,,,,,,,Film,MAPPED,177.53,Thailand,,,,20300000.0,,6436.73,,,preprocessedData.csv,,,131737.57,138351.83000000002,0.6815361083743843
858,@NikkieTutorials,NikkieTutorials,youtube,2026,,Lifestyle,Lifestyle,30.0,,,,,,,Lifestyle (sociology),MAPPED,2725.3,Netherlands,,,,15000000.0,,286317.83,,,preprocessedData.csv,,,6430777.33,6719820.46,44.798803066666665
4885,@MasterskayaNastroeny,Мастерская Настроения,youtube,2026,,Lifestyle,Entertainment,30.0,,,,,,,Lifestyle (sociology),MAPPED,59.53,Russia,,,,14100000.0,,1430.0,,,preprocessedData.csv,,,170584.0,172073.53,1.220379645390071
17993,@MRamadanOfficial,Mohamed Ramadan I محمد رمضان,youtube,2026,,Music,Music,30.0,,,,,,,Hip hop music,MAPPED,300.33,Egypt,,,,16200000.0,,7316.47,,,preprocessedData.csv,,,411391.3,419008.1,2.5864697530864196
4896,@F2Freestylers,Pro Football Academy – The Next Gen of Ballers!,youtube,2026,,Sports,Sports,30.0,,,,,,,Sport,MAPPED,10.27,United Kingdom,,,,13900000.0,,560.1,,,preprocessedData.csv,,,40479.9,41050.270000000004,0.2953256834532374
4823,@BollywoodClassics,Bollywood Classics,youtube,2026,,Music,Music,30.0,,,,,,,Music of Asia,MAPPED,2.57,,,,,22300000.0,,51.63,,,preprocessedData.csv,,,6102.4,6156.599999999999,0.02760807174887892
4730,@Smile Family Spanish,,youtube,2026,,,Entertainment,0.0,,,,,,,,,,,,,,,,,,,preprocessedData.csv,,,,,
4918,@WWWengie,Wengie,youtube,2026,,Entertainment,Lifestyle,18.0,,,,,,,Entertainment,MAPPED,59.83,United States,,,,13200000.0,,1688.78,,,preprocessedData.csv,,,57669.72,59418.33,0.45013886363636363
4814,@thairathonline,,youtube,2026,,,Knowledge&Info,0.0,,,,,,,,,,,,,,,,,,,preprocessedData.csv,,,,,
4662,@Sourav Joshi Vlogs,,youtube,2026,,,Lifestyle,0.0,,,,,,,,,,,,,,,,,,,preprocessedData.csv,,,,,
4822,@TeamFilmsBhojpuri,Team Films Bhojpuri,youtube,2026,,Music,Music,30.0,,,,,,,Music,MAPPED,6.5,India,,,,17200000.0,,149.43,,,preprocessedData.csv,,,20030.83,20186.760000000002,0.11736488372093025
4702,@SOMOY TV,,youtube,2026,,,Lifestyle,0.0,,,,,,,,,,,,,,,,,,,preprocessedData.csv,,,,,
4800,@bbchindi,BBC News Hindi,youtube,2026,,Knowledge&Info,Knowledge&Info,30.0,,,,,,,Society,MAPPED,194.77,,,,,21700000.0,,3021.1,,,preprocessedData.csv,,,166281.23,169497.1,0.7810926267281106
5414,@Anasala I أنس و أصالة,,youtube,2026,,,,0.0,,,,,,,,,,,,,,,,,,,preprocessedData.csv,,,,,
4785,@Zach Choi ASMR,,youtube,2026,,,Lifestyle,0.0,,,,,,,,,,,,,,,,,,,preprocessedData.csv,,,,,
4912,@MAIKI021,MAIKI021,youtube,2026,,Lifestyle,Entertainment,16.0,,,,,,,Lifestyle (sociology),MAPPED,251.5,Brazil,,,,13800000.0,,5280.12,,,preprocessedData.csv,,,46911.38,52443.0,0.38002173913043474
4894,@bomberball,Bie The Ska,youtube,2026,,Tech&Gaming,Tech&Gaming,30.0,,,,,,,Video game culture,MAPPED,36.83,Thailand,,,,15000000.0,,3592.87,,,preprocessedData.csv,,,396731.87,400361.57,2.6690771333333334
4886,@Doc Tops,,youtube,2026,,,Entertainment,0.0,,,,,,,,,,,,,,,,,,,preprocessedData.csv,,,,,
3718,@mispastelitosyoutub,Mis Pastelitos,youtube,2026,,Lifestyle,Lifestyle,30.0,,,,,,,Food,MAPPED,2176.63,Mexico,,,,18200000.0,,89380.07,,,preprocessedData.csv,,,3503017.3,3594574.0,19.750406593406595
4873,@CH8vdo,ช่อง8 : Thai Ch8,youtube,2026,,Entertainment,Entertainment,30.0,,,,,,,Entertainment,MAPPED,61.3,Thailand,,,,17500000.0,,259.07,,,preprocessedData.csv,,,16197.0,16517.37,0.09438497142857143
5348,@Трум Трум,,youtube,2026,,,Entertainment,0.0,,,,,,,,,,,,,,,,,,,preprocessedData.csv,,,,,
4908,@vetealaversha,Darkar Company Studios,youtube,2026,,Tech&Gaming,Entertainment,2.0,,,,,,,Action game,MAPPED,544.0,Mexico,,,,14200000.0,,21890.0,,,preprocessedData.csv,,,348304.0,370738.0,2.6108309859154932
4801,@ndtvindia,NDTV India,youtube,2026,,Knowledge&Info,Knowledge&Info,30.0,,,,,,,Politics,MAPPED,0.37,India,,,,25000000.0,,33.3,,,preprocessedData.csv,,,5643.03,5676.7,0.0227068
4900,@dangmattsmith,DangMattSmith,youtube,2026,,Lifestyle,Entertainment,30.0,,,,,,,Lifestyle (sociology),MAPPED,134.0,United States,,,,15200000.0,,1179.53,,,preprocessedData.csv,,,58305.1,59618.63,0.3922278289473684
4872,@O Canal do Joãozinho - Little Angel Português,,youtube,2026,,,Entertainment,0.0,,,,,,,,,,,,,,,,,,,preprocessedData.csv,,,,,
4854,@zeefilmimusic,Zee Music Classic,youtube,2026,,Entertainment,Music,30.0,,,,,,,Entertainment,MAPPED,6.43,India,,,,20400000.0,,294.9,,,preprocessedData.csv,,,56775.97,57077.3,0.2797906862745098
763,@Kurt Hugo Schneider,,youtube,2026,,,,0.0,,,,,,,,,,,,,,,,,,,preprocessedData.csv,,,,,
3992,@AzzyLand,AzzyLand,youtube,2026,,Entertainment,Entertainment,0.0,,,,,,,Entertainment,MAPPED,,Canada,,,,12900000.0,,,,,preprocessedData.csv,,,,,
3018,@TWICE,TWICE,youtube,2026,,Music,Music,30.0,,,,,,,Music,MAPPED,917.0,,,,,19100000.0,,69681.9,,,preprocessedData.csv,,,1595472.07,1666070.97,8.722884659685864
4931,@The World Adventures हिन्दी,,youtube,2026,,,Lifestyle,0.0,,,,,,,,,,,,,,,,,,,preprocessedData.csv,,,,,
21909,@NehaKakkarOfficial,Neha Kakkar,youtube,2026,,Music,Music,0.0,,,,,,,Music of Asia,MAPPED,,,,,,416.0,,,,,preprocessedData.csv,,,,,
451,@Zach King,,youtube,2026,,,Entertainment,0.0,,,,,,,,,,,,,,,,,,,preprocessedData.csv,,,,,
4864,@Daily Dose Of Internet,,youtube,2026,,,Lifestyle,0.0,,,,,,,,,,,,,,,,,,,preprocessedData.csv,,,,,
4783,@laharimusic,Lahari Music,youtube,2026,,Entertainment,Music,30.0,,,,,,,Film,MAPPED,26.57,India,,,,19100000.0,,836.77,,,preprocessedData.csv,,,62542.0,63405.34,0.33196513089005236
4861,@TheABSCBNNews,ABS-CBN News,youtube,2026,,Knowledge&Info,Knowledge&Info,30.0,,,,,,,Society,MAPPED,0.8,Philippines,,,,19000000.0,,5.73,,,preprocessedData.csv,,,263.33,269.85999999999996,0.001420315789473684
4856,@CNN,CNN,youtube,2026,,Knowledge&Info,Music,30.0,,,,,,,Society,MAPPED,265.83,United States,,,,19400000.0,,629.4,,,preprocessedData.csv,,,37621.9,38517.130000000005,0.19854190721649484
4909,@NOBRU,nobru,youtube,2026,,Sports,Tech&Gaming,0.0,,,,,,,Sport,MAPPED,,,,,,156.0,,,,,preprocessedData.csv,,,,,
69,@fcbarcelona,FC Barcelona,youtube,2026,,Sports,Sports,30.0,,,,,,,Sport,MAPPED,107.33,,,,,25500000.0,,7512.6,,,preprocessedData.csv,,,168191.33,175811.25999999998,0.6894559215686275
22046,@A2 Motivation {Arvind Arora},,youtube,2026,,,,0.0,,,,,,,,,,,,,,,,,,,preprocessedData.csv,,,,,
4882,@crashcourse,CrashCourse,youtube,2026,,Knowledge&Info,Tech&Gaming,30.0,,,,,,,Knowledge,MAPPED,82.73,United States,,,,17000000.0,,3877.9,,,preprocessedData.csv,,,72962.77,76923.40000000001,0.45249058823529414
3797,UFC,UFC,youtube,2026,,Sports,Sports,30.0,,,,,,,Mixed martial arts,MAPPED,311.37,United States,,,,22000000.0,,2726.03,,,preprocessedData.csv,,,158372.93,161410.33,0.7336833181818181
5355,@infobells,,youtube,2026,,,Knowledge&Info,0.0,,,,,,,,,,,,,,,,,,,preprocessedData.csv,,,,,
4819,@pognalishow,Дима Масленников,youtube,2026,,Entertainment,Tech&Gaming,30.0,,,,,,,Television program,MAPPED,9282.3,United States,,,,19500000.0,,230143.9,,,preprocessedData.csv,,,7329392.57,7568818.7700000005,38.814455230769234
4911,@TazerCraft,TazerCraft,youtube,2026,,Tech&Gaming,Entertainment,0.0,,,,,,,Action-adventure game,MAPPED,,Brazil,,,,15100000.0,,,,,preprocessedData.csv,,,,,
5370,@GallinaPintadita,Gallina Pintadita,youtube,2026,,Entertainment,Entertainment,1.0,,,,,,,Entertainment,MAPPED,0.0,,,,,15200000.0,,4802.0,,,preprocessedData.csv,,,6932674.0,6937476.0,45.64128947368421
4794,@elcanaldePlimPlim,El Payaso Plim Plim,youtube,2026,,Entertainment,Music,30.0,,,,,,,Entertainment,MAPPED,0.0,Argentina,,,,33300000.0,,,,,preprocessedData.csv,,,953259.93,953259.93,2.8626424324324327
4898,@RosannaPansino,Rosanna Pansino,youtube,2026,,Lifestyle,Lifestyle,30.0,,,,,,,Hobby,MAPPED,54.9,United States,,,,14800000.0,,2637.9,,,preprocessedData.csv,,,62122.97,64815.770000000004,0.43794439189189194
4935,@Online Job,,youtube,2026,,,,0.0,,,,,,,,,,,,,,,,,,,preprocessedData.csv,,,,,
4871,@Kuplinov ► Play,,youtube,2026,,,Tech&Gaming,0.0,,,,,,,,,,,,,,,,,,,preprocessedData.csv,,,,,
4875,@EdisonPts,EdisonPts,youtube,2026,,Tech&Gaming,Tech&Gaming,30.0,,,,,,,Role-playing video game,MAPPED,1155.47,Russia,,,,17200000.0,,24281.73,,,preprocessedData.csv,,,444967.57,470404.77,2.734911453488372
4890,@MNCTVOfficial,HOME MNCTV,youtube,2026,,,Music,0.0,,,,,,,,,,,,,,210.0,,,,,preprocessedData.csv,,,,,
4837,@Totoy kids - Español,,youtube,2026,,,Lifestyle,0.0,,,,,,,,,,,,,,,,,,,preprocessedData.csv,,,,,
4956,@The LaBrant Fam,,youtube,2026,,,Music,0.0,,,,,,,,,,,,,,,,,,,preprocessedData.csv,,,,,
21907,@Bizarrap,Bizarrap,youtube,2026,,Music,Music,3.0,,,,,,,Pop music,MAPPED,54484.67,Argentina,,,,23000000.0,,1055236.33,,,preprocessedData.csv,,,41823223.33,42932944.33,186.6649753478261
4771,@Wow Kidz Action,,youtube,2026,,,,0.0,,,,,,,,,,,,,,,,,,,preprocessedData.csv,,,,,
5541,@AtlanticVideos,Atlantic Records,youtube,2026,,Music,Music,21.0,,,,,,,Electronic music,MAPPED,138.48,United States,,,,15900000.0,,3801.62,,,preprocessedData.csv,,,278406.9,282347.0,1.7757672955974844
4844,@Blippi Español,,youtube,2026,,,Lifestyle,0.0,,,,,,,,,,,,,,,,,,,preprocessedData.csv,,,,,
5611,@CoryxKenshin,CoryxKenshin,youtube,2026,,Tech&Gaming,Tech&Gaming,30.0,,,,,,,Action game,MAPPED,26749.0,United States,,,,24200000.0,,407799.73,,,preprocessedData.csv,,,8886720.57,9321269.3,38.5176417355372
4950,@theRadBrad,theRadBrad,youtube,2026,,Tech&Gaming,Tech&Gaming,30.0,,,,,,,Action-adventure game,MAPPED,1022.6,United States,,,,13900000.0,,17382.13,,,preprocessedData.csv,,,464955.6,483360.32999999996,3.4774124460431652
4937,@mymissanand,MyMissAnand,youtube,2026,,Entertainment,Entertainment,30.0,,,,,,,Entertainment,MAPPED,344.53,India,,,,13900000.0,,5199.27,,,preprocessedData.csv,,,625386.3,630930.1000000001,4.539065467625901
21971,@Narins Beauty,,youtube,2026,,,,0.0,,,,,,,,,,,,,,,,,,,preprocessedData.csv,,,,,
4926,@TV Ana Emilia,,youtube,2026,,,Beauty&Fashion,0.0,,,,,,,,,,,,,,,,,,,preprocessedData.csv,,,,,
4942,@iloveindianmakeup,Anaysa,youtube,2026,,Entertainment,Entertainment,30.0,,,,,,,Film,MAPPED,111.53,India,,,,13600000.0,,2600.4,,,preprocessedData.csv,,,302898.87,305610.8,2.2471382352941176
4893,@Auron,Auron,youtube,2026,,Tech&Gaming,Tech&Gaming,30.0,,,,,,,Action game,MAPPED,629.23,Spain,,,,15800000.0,,31848.97,,,preprocessedData.csv,,,838365.3,870843.5,5.511667721518988
4830,@Unspeakable,Unspeakable,youtube,2026,,Entertainment,Tech&Gaming,30.0,,,,,,,Entertainment,MAPPED,1961.87,United States,,,,19700000.0,,21601.57,,,preprocessedData.csv,,,2392134.63,2415698.07,12.262426751269034
4803,@narendramodionline,NMF News,youtube,2026,,Knowledge&Info,Knowledge&Info,30.0,,,,,,,Politics,MAPPED,128.73,India,,,,22800000.0,,669.6,,,preprocessedData.csv,,,24080.43,24878.760000000002,0.10911736842105263
1887,@Zig & Sharko,,youtube,2026,,,,0.0,,,,,,,,,,,,,,,,,,,preprocessedData.csv,,,,,
5468,@The Shiny Peanut,,youtube,2026,,,,0.0,,,,,,,,,,,,,,,,,,,preprocessedData.csv,,,,,
4961,@djzoi0,Everson Zoio,youtube,2026,,Entertainment,Entertainment,1.0,,,,,,,Entertainment,MAPPED,11517.0,Brazil,,,,13300000.0,,157788.0,,,preprocessedData.csv,,,1153712.0,1323017.0,9.947496240601504
4790,@Fun For Kids TV - Hindi Rhymes,,youtube,2026,,,,0.0,,,,,,,,,,,,,,,,,,,preprocessedData.csv,,,,,
1257,@50CentMusic,50 Cent,youtube,2026,,Music,Music,10.0,,,,,,,Pop music,MAPPED,2678.5,,,,,18300000.0,,21747.6,,,preprocessedData.csv,,,607958.9,632385.0,3.4556557377049177
4792,@News18 India,,youtube,2026,,,Knowledge&Info,0.0,,,,,,,,,,,,,,,,,,,preprocessedData.csv,,,,,
4965,@MattSDance,Matt Steffanina,youtube,2026,,Lifestyle,Music,30.0,,,,,,,Lifestyle (sociology),MAPPED,86.0,United States,,,,15400000.0,,8873.97,,,preprocessedData.csv,,,879454.93,888414.9,5.768927922077922
4957,@SaturdayNightLive,Saturday Night Live,youtube,2026,,Entertainment,Entertainment,30.0,,,,,,,Television program,MAPPED,1184.3,United States,,,,17000000.0,,43167.77,,,preprocessedData.csv,,,1399049.03,1443401.1,8.490594705882353
4980,@MrSuicideSheep,MrSuicideSheep,youtube,2026,,Music,Music,30.0,,,,,,,Independent music,MAPPED,44.77,Canada,,,,12700000.0,,1305.3,,,preprocessedData.csv,,,31207.03,32557.1,0.2563551181102362
5614,@YOLO,YOLO,youtube,2026,,,,0.0,,,,,,,,,,,,,,492.0,,,,,preprocessedData.csv,,,,,
5539,@MrBeast Shorts,,youtube,2026,,,Lifestyle,0.0,,,,,,,,,,,,,,,,,,,preprocessedData.csv,,,,,
4881,@SrtaLynaV,Lyna,youtube,2026,,Tech&Gaming,Entertainment,30.0,,,,,,,Simulation video game,MAPPED,877.63,Argentina,,,,24200000.0,,17084.23,,,preprocessedData.csv,,,1365979.53,1383941.3900000001,5.7187660743801665
4884,@MazhavilManorama,Mazhavil Manorama,youtube,2026,,Entertainment,Entertainment,30.0,,,,,,,Film,MAPPED,0.4,India,,,,20600000.0,,12.3,,,preprocessedData.csv,,,1230.73,1243.43,0.006036067961165049
4944,@Desi Gamers,,youtube,2026,,,,0.0,,,,,,,,,,,,,,,,,,,preprocessedData.csv,,,,,
4824,@ChallengeAcceptedInc,Aphmau,youtube,2026,,Tech&Gaming,Entertainment,30.0,,,,,,,Action game,MAPPED,937.77,United States,,,,24700000.0,,13279.53,,,preprocessedData.csv,,,601831.3,616048.6000000001,2.4941238866396764
5543,@The Q,,youtube,2026,,,,0.0,,,,,,,,,,,,,,,,,,,preprocessedData.csv,,,,,
4899,@Aadishakti Films,,youtube,2026,,,Music,0.0,,,,,,,,,,,,,,,,,,,preprocessedData.csv,,,,,
4972,@O Que Não Dizer Oficial,,youtube,2026,,,Entertainment,0.0,,,,,,,,,,,,,,,,,,,preprocessedData.csv,,,,,
4952,@skillzaisherebooya,Conor Maynard,youtube,2026,,Music,Music,4.0,,,,,,,Music,MAPPED,417.0,United States,,,,13700000.0,,7497.75,,,preprocessedData.csv,,,241197.5,249112.25,1.8183375912408757
1448,@twentyonepilots,twenty one pilots,youtube,2026,,Music,Music,30.0,,,,,,,Music,MAPPED,2175.5,United States,,,,14200000.0,,51921.87,,,preprocessedData.csv,,,2031988.5,2086085.87,14.690745563380284
4989,@#Refúgio Mental,,youtube,2026,,,Entertainment,0.0,,,,,,,,,,,,,,,,,,,preprocessedData.csv,,,,,
4902,@ABCNews,ABC News,youtube,2026,,Knowledge&Info,Knowledge&Info,30.0,,,,,,,Society,MAPPED,395.61,United States,,,,19500000.0,,700.9,,,preprocessedData.csv,,,65789.1,66885.61,0.34300312820512824
5544,@DALLMYD,DALLMYD,youtube,2026,,Lifestyle,Other,27.0,,,,,,,Hobby,MAPPED,265.41,United States,,,,13800000.0,,6281.78,,,preprocessedData.csv,,,227178.52,233725.71,1.6936645652173912
4951,@PozzitifonShow,Поззи,youtube,2026,,Tech&Gaming,Tech&Gaming,1.0,,,,,,,Video game culture,MAPPED,5252.0,United States,,,,14600000.0,,38586.0,,,preprocessedData.csv,,,1289181.0,1333019.0,9.13026712328767
5014,@1032010814,,youtube,2026,,,Lifestyle,0.0,,,,,,,,,,,,,,,,,,,preprocessedData.csv,,,,,
4968,@typicalgamer,Typical Gamer,youtube,2026,,Tech&Gaming,Tech&Gaming,30.0,,,,,,,Role-playing video game,MAPPED,79.7,Canada,,,,15900000.0,,1968.3,,,preprocessedData.csv,,,74588.43,76636.43,0.48199012578616346
4932,@123 GO! Spanish,,youtube,2026,,,Entertainment,0.0,,,,,,,,,,,,,,,,,,,preprocessedData.csv,,,,,
4763,@Like Nastya VNM,,youtube,2026,,,,0.0,,,,,,,,,,,,,,,,,,,preprocessedData.csv,,,,,
5000,@Health Time,,youtube,2026,,,Lifestyle,0.0,,,,,,,,,,,,,,,,,,,preprocessedData.csv,,,,,
4734,@Dangal TV Channel,,youtube,2026,,,,0.0,,,,,,,,,,,,,,,,,,,preprocessedData.csv,,,,,
4915,@Wish 107.5,,youtube,2026,,,Music,0.0,,,,,,,,,,,,,,,,,,,preprocessedData.csv,,,,,
5392,@RedeTVhdBrasil,RedeTV,youtube,2026,,Knowledge&Info,Knowledge&Info,30.0,,,,,,,Society,MAPPED,8.23,Brazil,,,,13700000.0,,94.7,,,preprocessedData.csv,,,5460.4,5563.33,0.04060824817518248
4953,@NishaMadhulika,NishaMadhulika,youtube,2026,,Lifestyle,Lifestyle,30.0,,,,,,,Food,MAPPED,267.57,India,,,,15100000.0,,3136.6,,,preprocessedData.csv,,,222899.37,226303.54,1.498698940397351
4936,@ETV Jabardasth,,youtube,2026,,,,0.0,,,,,,,,,,,,,,,,,,,preprocessedData.csv,,,,,
5023,@canalparafernalha,Vetor Humor,youtube,2026,,Entertainment,Entertainment,30.0,,,,,,,Film,MAPPED,0.9,Brazil,,,,12700000.0,,103.2,,,preprocessedData.csv,,,6272.13,6376.2300000000005,0.05020653543307087
4997,@Knowledge Tv हिन्दी,,youtube,2026,,,Knowledge&Info,0.0,,,,,,,,,,,,,,,,,,,preprocessedData.csv,,,,,
4966,@JDCav24,ATHLEAN-X™,youtube,2026,,Sports,Sports,30.0,,,,,,,Physical fitness,MAPPED,322.7,United States,,,,14200000.0,,11113.53,,,preprocessedData.csv,,,387009.57,398445.8,2.805956338028169
4987,@MusicTalentNow,Top Viral Talent,youtube,2026,,Entertainment,Entertainment,30.0,,,,,,,Entertainment,MAPPED,22.0,United States,,,,13300000.0,,762.83,,,preprocessedData.csv,,,72682.87,73467.7,0.5523887218045113
4880,@Vlad and Niki ARA,,youtube,2026,,,,0.0,,,,,,,,,,,,,,,,,,,preprocessedData.csv,,,,,
5039,@React,REACT,youtube,2026,,Entertainment,Lifestyle,30.0,,,,,,,Film,MAPPED,213.9,United States,,,,20100000.0,,3549.2,,,preprocessedData.csv,,,92053.2,95816.3,0.47669800995024875
4962,@zeetvtelugu,Zee Telugu,youtube,2026,,Entertainment,Entertainment,30.0,,,,,,,Entertainment,MAPPED,0.07,India,,,,17800000.0,,2.87,,,preprocessedData.csv,,,76.13,79.07,0.0004442134831460674
4985,@BUDI01 GAMING,,youtube,2026,,,Tech&Gaming,0.0,,,,,,,,,,,,,,,,,,,preprocessedData.csv,,,,,
22047,@MstrJames,Hacksmith Industries,youtube,2026,,Tech&Gaming,Lifestyle,30.0,,,,,,,Technology,MAPPED,107.7,Canada,,,,15400000.0,,10476.2,,,preprocessedData.csv,,,208370.97,218954.87,1.42178487012987
5004,@Blossom,,youtube,2026,,,,0.0,,,,,,,,,,,,,,,,,,,preprocessedData.csv,,,,,
5002,@JesseAndMike,JesseAndMike,youtube,2026,,Entertainment,Entertainment,15.0,,,,,,,Entertainment,MAPPED,542.27,United States,,,,13200000.0,,2352.0,,,preprocessedData.csv,,,273818.67,276712.94,2.0963101515151514
5031,@LOUD,WatchLOUD,youtube,2026,,Music,Music,0.0,,,,,,,Music,MAPPED,,,,,,240000.0,,,,,preprocessedData.csv,,,,,
4876,@Hongyu ASMR 홍유,,youtube,2026,,,Lifestyle,0.0,,,,,,,,,,,,,,,,,,,preprocessedData.csv,,,,,
4850,@Taarak Mehta Ka Ooltah Chashmah,,youtube,2026,,,,0.0,,,,,,,,,,,,,,,,,,,preprocessedData.csv,,,,,
5615,@htpunjabi,Lokdhun Punjabi,youtube,2026,,Entertainment,Music,30.0,,,,,,,Entertainment,MAPPED,673.17,India,,,,14600000.0,,12170.31,,,preprocessedData.csv,,,494368.87,507212.35,3.4740571917808216
5021,@Piuzinho,Piuzinho,youtube,2026,,Tech&Gaming,Entertainment,30.0,,,,,,,Action-adventure game,MAPPED,453.27,Brazil,,,,12800000.0,,23554.77,,,preprocessedData.csv,,,196659.3,220667.34,1.7239635937500002
5046,@DisneyChannelUK,Disney Club UK,youtube,2026,,Entertainment,Entertainment,30.0,,,,,,,Entertainment,MAPPED,0.0,United Kingdom,,,,13700000.0,,137.07,,,preprocessedData.csv,,,32958.83,33095.9,0.24157591240875914
1854,@Meghan Trainor,,youtube,2026,,,Music,0.0,,,,,,,,,,,,,,,,,,,preprocessedData.csv,,,,,
4945,@Juliana Baltar,,youtube,2026,,,Entertainment,0.0,,,,,,,,,,,,,,,,,,,preprocessedData.csv,,,,,
4889,@5-Minute Crafts Recycle,,youtube,2026,,,,0.0,,,,,,,,,,,,,,,,,,,preprocessedData.csv,,,,,
4963,@أترو/Atro,,youtube,2026,,,,0.0,,,,,,,,,,,,,,,,,,,preprocessedData.csv,,,,,
