rank,name,followers,er,country,topic_of_influence,potential_reach,unified_category,handle
81,EL TIEMPO,1900000,,Colombia,,555000,,@UCe5-b0fCK3eQCpwS6MT0aNw
82,Mol ASMR.,1800000,0.4,Colombia,,552000,,@UC3zdAaknTPGOAKPfymWJn_w
83,Andrés Cepeda,1800000,0.4,Colombia,,549000,,@UCHkLu9m9qA7uu5jwMefB2dA
84,Juanpis Gonzalez.,1800000,0.1,Colombia,,546000,,@UC49w7S0pbX6HMJeiWibcvsg
85,Sábados Felices,1800000,,Colombia,,525000,,@UCUYdFqpVRNjYKGIAURLLNUQ
86,Ventino Oficial,1700000,0.8,Colombia,,522000,,@UC7FoASLGmVN9ViXVu7mfNZA
87,007hernyvideos,1700000,,Colombia,,516000,,@UCDeu3uzYVTpYXzESBD7bMaQ
88,FUNDACIÓN CASA DE ORACIÓN DE MARÍA INMACULADA,1700000,,Colombia,,513000,,@UC6JiIdLMrE69rafxgdcVGCw
89,Tele VID,1700000,,Colombia,,507000,,@UCLlfTtqGf-gn0954s5adU0A
90,Roka Stereo,1700000,,Colombia,,507000,,@UCQlDMV8xj17H_7WHDg4evng
91,ALKILADOS,1700000,0.3,Colombia,,507000,,@UCGKy6iXQorX_hbJ-9Oxb2OQ
92,BLESSD EL BENDITO 💙,1700000,10.3,Colombia,,504000,,@UCb164jMdHd94O34bASFbI3Q
93,KIKA en VLOGS ✨,1700000,0.4,Colombia,,501000,,@UCBAVtPfnqSKDnH3KYQu8CRw
94,Juanse Laverde,1600000,,Colombia,,489000,,@UCSVFbspHhe6L8DMtO5TrIGA
95,Dr. Carlos Jaramillo,1600000,,Colombia,,489000,,@UCykTiaMobl2EWW28zmjcznQ
96,laura sanchez,1600000,,Colombia,,483000,,@UCfbYeuNS77u8fXiQwZP9xjQ
97,sofi muñoz,1600000,3.4,Colombia,,483000,,@UCHnL5HNtD7V_n0PEEQOIl-g
98,Nancy Loaiza,1600000,,Colombia,,480000,,@UCYDdz6kwB7k8suuBZ9g-rnw
99,Para Mujeres,1600000,,Colombia,,477000,,@UCCSZe5KpT6mf_eEy8ZcpYcg
100,Art & Crafts,1600000,,Colombia,,474000,,@UC-PSKRWhdKau5d_inIl7sGA
1,Germán Rodezel,2100000,2.1,Costa Rica,,618000,,@UCj8-o-AOsl6elcsjVDAc1JA
2,Al AHLY TV,1900000,,Costa Rica,,561000,,@UCmeqakSoEdmxEtTnCFSbunw
3,La Habitación Oscura,1800000,0.4,Costa Rica,,537000,,@UCJLxCZnSr19-2qr8arbppWA
4,La cultura para todos,1200000,,Costa Rica,,366000,,@UCtttZpjrsMvm9YHjR3rB5fQ
5,Superlibro,1100000,,Costa Rica,,321000,,@UCu9-HLbjEbczQDBXzEqaSVQ
6,Fabii Puffle,953000,0.1,Costa Rica,,285900,,@UC2TCmZmRi2twi9Ycn34tfkQ
7,Jose Gonzalez,836000,0.2,Costa Rica,,250800,,@UCb_V4bF50eX6pekMsziQI7w
8,Cocina con Jenny,695000,,Costa Rica,,208500,,@UCOgb8SNPgGjK0CyHz6N3fSQ
9,Pao CH,578000,,Costa Rica,,173400,,@UC327Ph1qmZl5Ny0LKP6mmHw
10,Sarah Steller Beauty,498000,,Costa Rica,,149400,,@UCaw-2FYtedq50jXWMLKHidA
11,Kaleta Senpai,484000,1.2,Costa Rica,,145200,,@UCmNU9dmhrP9evWqyjuweRWA
12,Fabricio Alvarado,457000,,Costa Rica,,137100,,@UCDuXt79QnnLjCUzXwd-5CXQ
13,Betesda La alternativa natural,447000,,Costa Rica,,134100,,@UC0fcnCzeRithSR-JeRAs7bA
14,Teletica Costa Rica,421000,,Costa Rica,,126300,,@UCOC6n5gbktagxIUrQrp42yw
15,CocoChickyy,402000,0.4,Costa Rica,,120600,,@UCh9kz9gfvKC9bk5E6VgZ4uw
16,𝐒𝐡𝐢𝐧𝐧𝐨𝐛𝐮,401000,0.3,Costa Rica,,120300,,@UCMKrq2mFp-qfXAuPwtMyT4A
17,PLACE,380000,,Costa Rica,,114000,,@UCo3BbgAZgkT7T7rEag6KRdw
18,l o s t,359000,1.4,Costa Rica,,107700,,@UCkGO30BMaWyxncIspVE6rEQ
19,Noticias Repretel,358000,,Costa Rica,,107400,,@UCr6TeVofbyCvtCdxV_niQKQ
20,Olivia Kissper,321000,,Costa Rica,Art Music,96300,Music,@UCtc8gcFs2KXRzpV5iwJA8-w
21,jrcodjmix,304000,,Costa Rica,,91200,,@UCpPeFul_f-9LlZwiknz9RHg
22,Leonardo Morales ELECTRO REPARACIONES LMC,295000,0.1,Costa Rica,,88500,,@UCUimmvfAqo4dwCvXfd5Tv_g
23,Araya Vlogs,278000,1.9,Costa Rica,,83400,,@UCnZWFiZOtbKPWkRVSqhnJ8A
24,KALETA,271000,0.3,Costa Rica,,81300,,@UCRMqEJlE1YTyTn8D6eFJs_Q
25,TH Videos,260000,,Costa Rica,,78000,,@UC8dhmdTkTYsFJA76rLzkW_w
26,Veggie ASMR,251000,2.2,Costa Rica,,75300,,@UCsyTa7gUV3851U_TypwXiDQ
27,gizmog,249000,0.1,Costa Rica,,74700,,@UCvFLa4R3serolvK7AI_F2PQ
28,Vision de Impacto,242000,,Costa Rica,,72600,,@UCbVxlF7Iw9f2tHxywhHKRNw
29,El Plexpero,241000,,Costa Rica,,72300,,@UCW7nCUJ_sL7_BkkKTPxtohw
30,JimmyTutoriales,239000,,Costa Rica,,71700,,@UCYcD1L2-7-rtpwMwLbSS4RQ
31,MERIDIANO84,230000,0.3,Costa Rica,,69000,,@UCGy75lud0JZ-Y3u24ArrsWQ
32,Patchwork and Quilting Clases Mininos de Sanchez,229000,,Costa Rica,Art Medical Health,68700,Lifestyle,@UCBQZqkX3AZ35QlXBL-fX1Ig
33,lavencas,208000,,Costa Rica,,62400,,@UCVi6f0e0XfDLqnwhkXQEIhw
34,Joy Of Gaming,192000,0.2,Costa Rica,,57600,,@UCCIR3AdAbybtkNgINS9UyNA
35,Yo Soy Pollo,184000,,Costa Rica,,55200,,@UCIzWZNqR7-KvXWEQTZcGi2Q
36,Latin Christian News,177000,,Costa Rica,,53100,,@UCDcbgT6x4yLYfdGNfjv-j3g
37,Nicaragua Investiga,168000,,Costa Rica,,50400,,@UCOdrgFoGUWZnzf5X1LEINSg
38,Makiura YT,165000,,Costa Rica,,49500,,@UCCHBoslnQ4W1TS9KMeTk8cA
39,Grupo935,161000,,Costa Rica,,48300,,@UC166mooc0TLNFlIad_8Q9pw
40,Momuscraft,150000,,Costa Rica,,45000,,@UCmas0tuuuHnWz8IDC3bM2xQ
41,Fabiana Alvarado,147000,0.1,Costa Rica,,44100,,@UC-NklU-D5gFqdTj4o9UQa_Q
42,Blonde Balayage Hair TV,145000,0.1,Costa Rica,,43500,,@UCBRMLQmvxd8oebRft6-RS7A
43,Gaby Unaplay,141000,,Costa Rica,,42300,,@UCKurldz6_RXiSj5AB_nl1sA
44,Mr LAG,140000,,Costa Rica,,42000,,@UCSmx-JMcELcd2t2m07WHNsQ
45,Kreativa-T,139000,,Costa Rica,,41700,,@UCYbspwY_62yQ8OM0t2CrN_w
46,8Bit CR,136000,,Costa Rica,,40800,,@UC711clzNtwXwzMJNEt7ypJg
47,L00FUL YT,130000,,Costa Rica,,39000,,@UCzi8sQ5LWeznutTVjAuSFMw
48,Oráculo Tarot,130000,,Costa Rica,,39000,,@UCwXmkk3cPuKFoK2xINJtP-g
49,Teacher Clau,127000,,Costa Rica,,38100,,@UC3DikydeVEpmBwzQyiYcxeA
50,Official Gimario,121000,12.8,Costa Rica,,36300,,@UC85G6cPnGE14FyaDfUaj6AQ
51,Steph Min,119000,,Costa Rica,,35700,,@UCiEOMyhe_L1w2pnsV1q9iBQ
52,Classic Catholic Audiobooks,118000,,Costa Rica,,35400,,@UCfXTzdNin8U8aEQVMIXiRog
53,Panda,116000,,Costa Rica,,34800,,@UCjyLV6ZAI2Bq_OnnUJctrcA
54,Decima Badilla,114000,,Costa Rica,,34200,,@UCf5VNQsVyeSAkXImPErw93w
55,Julio Alfaro,114000,,Costa Rica,,34200,,@UCXgIX8vHurlpEAPlG6lJvDw
56,Manualidades del 2000 TV,113000,,Costa Rica,,33900,,@UCpE67b56i6ngWD_eBivkJvQ
57,Ladyblogger CR,109000,,Costa Rica,,32700,,@UCKsKRK9cIpTFMRIvPocGjdA
58,Showdehuevos,109000,,Costa Rica,,32700,,@UCSGJ-Ra-WnlHyueUrHiQetQ
59,La Cruz de la suerte Int Señor Cruz,109000,0.5,Costa Rica,,32700,,@UC7CTfF8lCaj_-h7kj4XHnAA
60,KWS,103000,,Costa Rica,,30900,,@UCsvZCX7zMxEP0h1HzBPZAuw
61,Hospital Clínica Bíblica,102000,,Costa Rica,,30600,,@UC1MHtKJXaHMlVeB7PvsDB3g
62,Sin Secretos con Doris,97300,,Costa Rica,,29200,,@UChaHjbazcroLPXJusq8Ncvg
63,Jeey Productions,96100,,Costa Rica,,28800,,@UCfHI8zR4OiRFcmTl4bWft_Q
64,Zybron,94700,,Costa Rica,,28400,,@UCeR5qR3lrVnY6n5scPZaVXw
65,Veget4 Evolve,93100,1.4,Costa Rica,,27900,,@UCu9iERzEJE6cY73XvNn96cg
66,Repara electrodomésticos con FARR,91500,,Costa Rica,,27500,,@UCYAAX1q0h1ZTmnmFBM02WeQ
67,dodgie,91400,2.8,Costa Rica,,27400,,@UCyioMDtNlXUjNwQSNnY-rAA
68,René Montiel,87300,,Costa Rica,,26200,,@UCjl_Pn8ymTZm_KIZMDjeZkA
69,Josue z5 TF,87000,0.7,Costa Rica,,26100,,@UCX9oUz-1DWJ0gWlz8bEWZJg
70,Varas Ticas,85300,0.3,Costa Rica,,25600,,@UCISk7VhbNBiFYgt56k0wpDg
71,Broc Productions,84900,,Costa Rica,,25500,,@UCaBnTKHJuBoekETKFP5QBzw
72,Creaciones KevAriAx By Darling,82400,,Costa Rica,,24700,,@UCMQUBpL-S0QCVaLuL-UO8dA
73,RicoRizzy,81400,,Costa Rica,,24400,,@UCJ1PIEcECazPKanpDrRJ3GA
74,Sat Yoga Institute,80600,1.0,Costa Rica,,24200,,@UC9K9r4Wh9OO18BZP4KP9vGQ
75,El show del pollito,77200,,Costa Rica,,23200,,@UCfSx1h_nOHhmr96gilIvI3Q
76,Aleku,76100,0.2,Costa Rica,,22800,,@UCwRN8kevJIjApevlRJBOVZw
77,Priscilla Correa,73600,0.1,Costa Rica,,22100,,@UCs3buhvc_vBWRRusOTITt5A
78,AulaDeEconomia,72900,,Costa Rica,,21900,,@UCUIvPmpKsx-YnBRxc-E9IXg
79,Comrade Peterson,67000,,Costa Rica,,20100,,@UCUDp2hgYvnSnraOZA4rYa5w
80,Steven CR,65700,,Costa Rica,,19700,,@UCRDJFdIgw8pD4XYczng39Hw
81,Diego Nano,65500,,Costa Rica,,19700,,@UCOH6dgfV9I9wesVrmjOjdQw
82,Beyond Music Company,63800,,Costa Rica,,19100,,@UC66Qi_o5n9MRWh52B3y2K7A
83,Agrotendencia TV,63500,,Costa Rica,,19100,,@UCOXEnwToecD7I-cCHiLc_kw
84,Hábitat Soluciones,63000,,Costa Rica,,18900,,@UCja_PmpKT6k3s1YsV-daZeA
85,KSGAviation / Videos de Aviación,62800,0.3,Costa Rica,,18800,,@UCloliw_b4N89QIMtIYvFSmg
86,La Caja de Pandora Sindy Ramirez,60900,,Costa Rica,,18300,,@UC1AdnB5Am5LShr4aj7yd4OQ
87,PeitonYT,60000,,Costa Rica,,18000,,@UCxe9t3mRvG2RHPWGshWCkEg
88,Rysol TV,59100,,Costa Rica,,17700,,@UCKBguPUBMEXznmVh1TsOu5Q
89,Henry Precise Cuts,59100,,Costa Rica,News Travel,17700,Info/Business,@UCj_LC_YOhwK0YtfecPPmRSQ
90,De aventuras con Jaqui,58700,1.8,Costa Rica,,17600,,@UCr4TIvloUUIJw_v1VABCaiA
91,Logean C,58400,2.5,Costa Rica,,17500,,@UC-VGtylcwmDQjBD90FVQSuw
92,Nicusha International Living,58000,,Costa Rica,,17400,,@UCXTln6N3_MQK_Mn_N_o9jWA
93,Shaggy23,57500,0.4,Costa Rica,,17300,,@UCSrCwYK7_L-u1m1Mx6fBuMg
94,James Wolfe,57400,,Costa Rica,,17200,,@UCJTbY0hlco8QaVeL7YaYwVw
95,AmeliaRueda,57400,,Costa Rica,,17200,,@UCM8rjHY4-p3Csgi8_f0II3Q
96,Jostedakure,57400,,Costa Rica,,17200,,@UCqy0Yh3gDbh2FyaKFKyl91Q
97,Chef Rafael,57200,,Costa Rica,,17200,,@UCLp5aZWUHqmgMymYVu_swLg
98,Art in Sound,57100,,Costa Rica,Art,17100,Entertainment,@UCMM3Wvn9ZSZdBlsy7AX7eqQ
99,DIXON2121,57000,,Costa Rica,,17100,,@UCtF3UVot5pdyOdcNHlK3ASA
100,Chef Sophia,56600,0.1,Costa Rica,,17000,,@UCOc0oyig540N7PNe8sM3OeA
1,SYBO TV,7200000,,Denmark,,2200000,,@UCvyN-kMH-IrXzWNeZaQ_XaQ
2,MagmaMusen,5100000,0.1,Denmark,,1500000,,@UCyGteX4xK-ZO7u9GMB8gKfA
3,Unisport,3500000,,Denmark,,1100000,,@UC5SQGzkWyQSW_fe-URgq7xw
4,Kiloo Games,3200000,,Denmark,,960000,,@UC2CAYseJlsa9Y6lGCQQOx4w
5,AlumiTube,2200000,,Denmark,,654000,,@UCcDpEbrETwvQfJxnpqY6idw
6,Slikhaar TV - Mens hair,2100000,,Denmark,,639000,,@UCC-ygwC3ZfSRhIcao8a2zyQ
7,Glitch King,1900000,2.1,Denmark,,567000,,@UCwa-clm7qNHU2cMNmgpWmFw
8,Gin Pai Thai Rang - กินไปไทยหรั่ง,1700000,0.1,Denmark,,513000,,@UCVjEs8VOp78cLw5jeFVS5bw
9,UberDanger,1400000,,Denmark,,420000,,@UC-XXmB9IHCUdteHjgmmsaeg
10,SugarCharmShop,1400000,,Denmark,,411000,,@UCtkmv7-kAMyITJkP0-CyQZQ
11,GKI,1400000,0.8,Denmark,,411000,,@UCHHwud3sNT0FNNHeN_ROEAg
12,Jacob's Piano,1300000,,Denmark,Music,402000,Music,@UClQPk2WbC23z3eogxPbbOjw
13,Bertram - Craft and Wilderness,1200000,1.1,Denmark,,357000,,@UCO_augYhnO7tF-d4JbSXFuQ
14,SsethTzeentach,1200000,11.0,Denmark,,348000,,@UCD6VugMZKRhSyzWEWA9W2fg
15,Peter Asschenfeldt and the Colonels,1100000,2.4,Denmark,,336000,,@UCfczzkZu_xO3MWk8SrzT7vg
16,Sebastian Lague,1100000,,Denmark,,315000,,@UCmtyQOKKmrMVaKuRXz02jbQ
17,Melbourne Beats,980000,,Denmark,,294000,,@UC5Z010wx1Yy_sQA6wNji93w
18,Izzo,922000,0.1,Denmark,,276600,,@UCKq4vmIdOnvkYIfHL9Q8DeA
19,"I love fashion, makeup,everything related to beauty",888000,0.8,Denmark,Beauty Fashion,266400,Beauty/Fashion,@UC2_fLRT3ZIx38y1H70J5jwg
20,Sir Spooks,831000,,Denmark,,249300,,@UCGgdhMFHiKym-z4G7IB4BYw
21,MikuCoolMix,804000,,Denmark,,241200,,@UC7bp1Sz5Gz4f9WlTbMeQ8Ag
22,Jacobs Vocal Academy,744000,,Denmark,Music,223200,Music,@UCc4sOlYxxoXNba2CYCRQJGw
23,Learn How To Dance,738000,,Denmark,,221400,,@UCDt54aJcw0L85ro2A4Iy9Dg
24,DR Koncerthuset,664000,,Denmark,,199200,,@UCGtAoge4_OloSgbXMyoh5vw
25,Michael Learns To Rock,646000,0.9,Denmark,,193800,,@UCaPqIStB2XlmdaX919vpfmQ
26,Heilung,645000,14.7,Denmark,Music,193500,Music,@UC3Jvz7FpBsY73_wEjFV67wQ
27,larsandersen23,622000,,Denmark,,186600,,@UCJZ94qp4dtCw0Q5UQqAkg7w
28,WackyJacky101,615000,0.3,Denmark,,184500,,@UCfK7qpS954pk14YvDCsWCuw
29,BigAReact,605000,,Denmark,,181500,,@UCIY91OB0zCGOvS3JdnCSL2w
30,No Copyright Background Music,576000,,Denmark,,172800,,@UCnNWG_mv0-_u-65_uDV9tGw
31,Jihita,538000,0.5,Denmark,,161400,,@UC31wJTqEta_ncBrZXxqRUJg
32,Danheim,528000,0.6,Denmark,,158400,,@UCLTQVYwu-M-MnfOJDKlFnOQ
33,DJ Martin Jensen,519000,,Denmark,,155700,,@UC69o5dbAJfpuUGGAfgFJzTw
34,Maximillian,498000,5.6,Denmark,Music,149400,Music,@UC0CgEdC-nJuh4FR6QJdo_1A
35,LoveMyRebornBaby,497000,,Denmark,,149100,,@UCZ7jrpFx6CSGRxdWh1UlljQ
36,Morten Hilmer,483000,0.5,Denmark,,144900,,@UCYzMdQa5aD6dnKHLdBxDMkw
37,Mohamad Alameer 990,468000,,Denmark,,140400,,@UCu-56KMToCNhlmXyOlkxZgw
38,OBF,463000,,Denmark,,138900,,@UCK1XzxcKXB_v_dcw_tflC1A
39,Execute,451000,0.7,Denmark,,135300,,@UCqv7wxeMv4-ijOa7XQRQBlw
40,ask4gain,442000,,Denmark,,132600,,@UCgXyhUU_QsAGDEqWtYvifnA
41,Morten Münster,437000,1.1,Denmark,,131100,,@UC7t9L74u7n6OiTgnHzP0B4g
42,Alexander Husum,423000,1.6,Denmark,,126900,,@alexanderhusum
43,Can Deger,421000,,Denmark,,126300,,@UCL1Rp1QrhuRhl-sjP5KYwhw
44,Bhangra by Christine,420000,0.1,Denmark,,126000,,@UCAc6oTdRVAb7Ne0RiV6r9JA
45,Kunal Yadav Vlogs,418000,,Denmark,,125400,,@UCdHFaTu3iHOUH-508ycN4jQ
46,Dani Krossing,402000,,Denmark,,120600,,@UCzyuZJ8zZ-Lhfnz41DG5qLw
47,Spaghetti Road,394000,15.0,Denmark,,118200,,@UCYhSfbmXeRFkwNZnyMmplRg
48,Designical,393000,6.4,Denmark,,117900,,@designical
49,Rita's Kitchen,379000,,Denmark,,113700,,@UClwqvbnLHGOG5m_o8wJ1p4g
50,Boomerang Danmark,359000,,Denmark,,107700,,@UCfs-Iltm0KmhH-M6FtVLjIw
51,BLAST Premier,359000,0.1,Denmark,,107700,,@UC9k--dE_UE0Faxzgb_DDkYQ
52,Bokoen1,353000,,Denmark,,105900,,@UCnQC_XGCCI__qrxwgZS27-A
53,Vova Romanchenko,353000,2.9,Denmark,,105900,,@UCdZaK7gYbvJG-0p5CBuzoIA
54,NicimakiClips,343000,,Denmark,,102900,,@UCX-hhB3OkJLPYc6UDsfDcEw
55,HLTVorg,341000,,Denmark,,102300,,@UCXbsUubmNPK8XJFbkmlMcMg
56,Gripex,339000,0.2,Denmark,,101700,,@UC01zP3AZBRBDRh-lbPFV5jA
57,Lasse Burholt,339000,0.5,Denmark,,101700,,@UCtff99XRBjWwxPb-DHegiOw
58,MUSA LOVE L1FE,338000,,Denmark,Music,101400,Music,@UCAWRrh3CccESmhMY-cTWRUg
59,Christian Nielsen,334000,,Denmark,,100200,,@UCjQG1tv6johDz6qEuaHk6QQ
60,Shuttle Life,316000,,Denmark,,94800,,@UCXYpDcoYJk8CTGLUscj2Tgg
61,Vinh DK,312000,,Denmark,,93600,,@UCfB3d8GswawNE-bxrlbDgEw
62,Agent Gumle,309000,2.2,Denmark,,92700,,@UCm0ncKDBehJcvh7ew11qx7Q
63,Outlandish,306000,,Denmark,,91800,,@UCR9memQSMH4QHHbH84Ohxtw
64,Kender du det,306000,0.9,Denmark,,91800,,@UCa4ej3WQA7U_FKQkSq1jmuQ
65,Nadiaxel,297000,0.3,Denmark,,89100,,@UCsH1eey6t_y4pCcJBxH_EvQ
66,StanleyMOV,296000,4.6,Denmark,,88800,,@stanleymov
67,Car Music Mix,292000,,Denmark,,87600,,@UC9iUrb42Bd-LBJDfEh0CBdg
68,Danish Construction Channel,290000,,Denmark,,87000,,@UCUrv--MVFiABYsO_oeiHmXA
69,CHRISTOPHER,288000,0.2,Denmark,,86400,,@UCWAZJoAnXf9B3xTPbZgGy0g
70,Rasmus Brohave,282000,0.9,Denmark,,84600,,@UCnxMAxk48nYK4J-QeMrpU-A
71,Queenvarieties Channel,281000,,Denmark,,84300,,@UCT-k_ZTcB8UeefbApM_LdOg
72,JensJulius Tejlgaard,279000,,Denmark,,83700,,@UCDZRhDottMytwxcYsoHVLzQ
73,Niki Topgaard,278000,,Denmark,,83400,,@UCVNSyYuNQUwJiD0TVst9Szg
74,Hartvigen,277000,17.9,Denmark,,83100,,@UCnq5UPLhlAEttKl8sszFmvw
75,EverydayHairInspiration,272000,,Denmark,,81600,,@UC8Xwv8eKxazF3okAM86EPlg
76,Maislie,261000,,Denmark,,78300,,@UCHeY2LMgrfRx2xAzFjZUpow
77,Yde,261000,,Denmark,,78300,,@UCOuBW7wkRaMMjMt6huBtMLg
78,Narvini Dery,258000,,Denmark,,77400,,@UCA9CdYz7YzHr5ZFrCwpL6BA
79,Elise Buch,255000,1.4,Denmark,,76500,,@UCo-psEsf5UK4dfEf6EzZebg
80,gus1thego,251000,0.2,Denmark,,75300,,@UCox0J-pkaXUkAbU3JdZhadg
81,Louisiana Channel,239000,,Denmark,,71700,,@UCY2mhw-XNZSxrUynsI5K8Zw
82,Aveline,238000,,Denmark,,71400,,@UCYa6keqnuSS9uGRGXI-aj_A
83,Gex,235000,0.7,Denmark,,70500,,@UCEGOB2zUkWLDE2Kpgs_ziNw
84,Use Less,233000,,Denmark,Fashion,69900,Beauty/Fashion,@UCafauFSnOFOfZG0ZMLQvpcw
85,Jeppe Ølgaard,231000,2.8,Denmark,,69300,,@UC8K-wRuEdOg5_ZdlUfLHb6A
86,Dafran,231000,0.3,Denmark,,69300,,@UCNY8Qxf18puXaPas3eHUqDg
87,Abdul Al-Hawani,230000,,Denmark,,69000,,@UCu_swLQcOxMt2HzBKZ2dysA
88,Singgeek,230000,0.4,Denmark,,69000,,@UCs7XWnCjUFKtfAi_DlL7m6w
89,Eiqu Miller,229000,,Denmark,,68700,,@UCcX_k0bNse_tmi7MICmsh7A
90,Naja Münster,228000,,Denmark,,68400,,@UC99pGo0-YQpjrP_mGD5xcRw
91,guitarmastery,222000,,Denmark,,66600,,@UCtPjrZCPEmYQBjn7juSCl2A
92,Ma Fo,219000,,Denmark,,65700,,@UCXO3dTkwiv6hDI5_MTZ8OuA
93,Josefine Simone,218000,,Denmark,,65400,,@UCkfV2p3AAg6k86YQCa53ERA
94,Astralis CS:GO,213000,0.1,Denmark,,63900,,@UCcAT4ylQFMRuntX0B-ZRwtA
95,MessiThunbo,212000,,Denmark,,63600,,@UCNGIGLUrP0okd8FtRgxijpg
96,Johnni Gade,210000,1.7,Denmark,,63000,,@UCjelESJ7kYNeLOufSNlMrJw
97,Bᴀsɪᴄ,209000,,Denmark,,62700,,@UC0hMHL5wOQZbqshkMIdptWA
98,Rebecca Charlotte Dahl,208000,1.5,Denmark,,62400,,@UCqW2mKpR_B5SrrEkUJvcBKg
99,OneSevenMusic,208000,,Denmark,Music,62400,Music,@UCqslpVmjQHieXjqr3oOfteg
100,Thug Radio,206000,0.1,Denmark,,61800,,@UCbyKV7K3VIszzFBXqzF7Bew
1,CARTOON STUDIO,8700000,,Dominican Republic,,2600000,,@UC4YEUHW35Dxj4yBcF2XiROg
2,TheNino,7100000,,Dominican Republic,,2100000,,@UCdsABfQjd2C9ykf2I74tFOA
3,Alexis Tejada,4600000,,Dominican Republic,,1400000,,@UC-2PGzzS1Ggq_cvZan_hqpA
4,MrFlaco,4500000,,Dominican Republic,,1300000,,@UC_VZUgyU5ka66lcEfwpxm0g
5,Salud y Algo Más,4100000,,Dominican Republic,,1200000,,@UCBQ8jPPNmRrHHQqGGJh_tyQ
6,Jonathan De Jesus,4000000,,Dominican Republic,,1200000,,@UCABMCWOZ_wJ54-oWlJH9oQA
7,HRC Hogar Natural,3900000,,Dominican Republic,Fitness,1200000,Lifestyle,@UCewg_ZIBqjITCqU-8ygsG9g
8,Beby,3000000,0.2,Dominican Republic,,891000,,@UCxHxjuu-lYULyVlrh_ZR1uQ
9,YORD,2600000,0.4,Dominican Republic,,777000,,@UCZU0BrGoxnuDHYDFAG6f-Kw
10,Remedios y Algo Más,2400000,,Dominican Republic,,705000,,@UCV5hCCaAP9AKVJKl3t6WxFQ
11,DomiDios,2100000,0.4,Dominican Republic,,624000,,@UCw09OZ-uTBMUgkUo_C9o0-w
12,Bulin 47 Oficial,2000000,3.1,Dominican Republic,,606000,,@UC831klfrIJ29f4f9tyqmT0w
13,Dj Scuff,2000000,0.8,Dominican Republic,,594000,,@UCcepdparhCfkNMZGzhKyZYA
14,Yiyo Sarante,1800000,5.9,Dominican Republic,,540000,,@UC3RhQS-TYlc91Cpmyz_2cWA
15,criadero de betta y goldfish Javier RD,1800000,,Dominican Republic,,537000,,@UCuak-ljvKqWzwwbXXHXvVsA
16,Salud & Belleza,1800000,,Dominican Republic,,534000,,@UCVswTCLO80nzMsy8tFkX1HQ
17,Juan Luis Guerra,1700000,3.1,Dominican Republic,,501000,,@UC5j34OS3TkHQyk4aPFiV5Sg
18,Nfasis,1600000,1.5,Dominican Republic,,480000,,@UCXoF-12V2xNuX6tdf7dptFQ
19,El Mayor Clasico,1500000,,Dominican Republic,,462000,,@UCej_85un1d_8u4XnK-QSSsg
20,Zacarias Ferreira Oficial,1500000,0.7,Dominican Republic,,462000,,@UCy__IpezPeJUQ7YZifSUqsw
21,La Percha Menta,1500000,1.6,Dominican Republic,,435000,,@UCZjaB1tBfYnVUVquUJMAw3w
22,THE PARTNER I AM,1400000,,Dominican Republic,,432000,,@UCi4tmlGJ7sXjnL2j0Xlk1lg
23,Ceky Viciny,1400000,0.7,Dominican Republic,,432000,,@UCZAw_0viVCTSOV0wS27wfUw
24,NENAREMEDIOS,1400000,0.1,Dominican Republic,,420000,,@UCoGChLwcFOvCAVTJNlc9AZA
25,Musicologo The Libro,1400000,1.4,Dominican Republic,,405000,,@UCsbP5x1sLVxQtkOPpLC2OCA
26,Angel Fire,1300000,,Dominican Republic,Video Gaming,399000,Tech/Gaming,@UCP5DS1Fm38GXkP7YbyAQ3nw
27,Lo Mejor en Reflexiones,1300000,,Dominican Republic,,393000,,@UCXtEuaPrT1TJiyqTRh2ZN-Q
28,DaniGamer,1300000,0.3,Dominican Republic,,393000,,@danigamer3
29,Nino Freestyle,1300000,,Dominican Republic,Music,384000,Music,@UCl-74ZCTxo6OVmUfmGeggPw
30,La Casa De Reflexiones TV,1300000,,Dominican Republic,,381000,,@UCHt6TrZG9uBABqQnWWPDPmw
31,La Materialista,1200000,,Dominican Republic,,363000,,@UCfbl8XJ-81OeJ-ZeO4CHyng
32,Vive Por Mas Tiempo,1200000,,Dominican Republic,,360000,,@UCWB8ZbVClqooHgRhKcPd_5A
33,Yessi tu amiga,1200000,0.2,Dominican Republic,,357000,,@UCdLsoXP5tJ3hQCLnYIeHV7A
34,YOMEL EL MELOSO,1200000,4.5,Dominican Republic,,351000,,@UC6m-aBrb1BKiFLLAoQDL0cA
35,Mundo Remedio,1100000,,Dominican Republic,,336000,,@UC8gdizS4x2Zrj-tVRrihcbQ
36,Zuly Cambero,1100000,,Dominican Republic,,333000,,@UCiHgapPyyWuip7Hk6OdxXTQ
37,Lirico En La Casa,1100000,0.5,Dominican Republic,,327000,,@UCx7Is9EgbMl7LwdJL4HNAUw
38,Remedios Con Sugeiry,1100000,0.1,Dominican Republic,,315000,,@UCEkajSuyCM3S2LoA4GD-Riw
39,Luinny Corporan,1000000,0.4,Dominican Republic,,306000,,@UCNI5Sdydy-t5ddkmZ-3HUIA
40,EL FECHO RD,1000000,3.3,Dominican Republic,,300000,,@UC3OPzIOj0hw8ROZ5c-C0FmQ
41,La casa de las Recetas,976000,,Dominican Republic,,292800,,@UCY19mwtZfcaKbOvvh55WMYw
