rank,name,followers,er,country,topic_of_influence,potential_reach,unified_category,handle
99,✩ 𝙂 𝙍 𝙀 𝙀 𝙉 ✩,1100000,0.38,South Africa,Beauty and Self Care News,339200,Beauty/Fashion,@green_ausadaporn
100,Seemah Mangolwane,1100000,8.47,South Africa,Fashion and Accessories,335300,Beauty/Fashion,@s.eemah_x
1,LISA,102200000,7.02,South Korea,Singer,30700000,Music,@lalalalisa_m
2,BTS official,74400000,2.32,South Korea,Entertainment and Music Music Band Singer,22300000,Music,@bts.bighitofficial
3,SUGA of BTS 민윤기,48700000,9.67,South Korea,Entertainment and Music Music Musician Band,14600000,Music,@agustd
4,Jin of BTS,48000000,15.54,South Korea,Art Music Artist,14400000,Music,@jin
5,이민호 leeminho,35100000,4.6,South Korea,Actors,10500000,Entertainment,@actorleeminho
6,이지금 IU,31400000,10.75,South Korea,Entertainment and Music Celebrity Modeling,9400000,Music,@dlwlrma
7,TWICE,28800000,1.42,South Korea,Art Music Band Modeling,8600000,Music,@twicetagram
8,Stray Kids,27800000,3.67,South Korea,Entertainment and Music Band Music Music of Asia,8300000,Music,@realstraykids
9,권지용(權志龍),22400000,3.1,South Korea,Entertainment and Music Adventure Entertainment,6700000,Music,@xxxibgdrgn
10,SOMI,19700000,3.14,South Korea,Modeling Styling Singer Artist,5900000,Music,@somsomi0309
11,Bretman Rock,18900000,3.78,South Korea,Celebrity Video Blogger Celebrities Movie Character,5700000,Entertainment,@bretmanrock
12,Hyuna Kim,18000000,0.06,South Korea,Music of Asia Singer,5400000,Music,@hyunah_aa
13,황인엽,17700000,11.92,South Korea,Acting and Drama,5300000,Entertainment,@hi_high_hiy
14,TOP 최승현🌙,17600000,0.72,South Korea,Entertainment and Music,5300000,Music,@choi_seung_hyun_tttop
15,NCT Official Instagram,17300000,0.09,South Korea,Entertainment and Music Music Band Musician Band,5200000,Music,@nct
16,Song hyekyo,17300000,6.31,South Korea,Entertainment and Music Actors,5200000,Music,@kyo1122
17,이동욱 (Official_Instagram),17200000,4.4,South Korea,Acting and Drama Celebrity Actors Actor,5200000,Entertainment,@leedongwook_official
18,NCT 127 Official Instagram,16600000,0.1,South Korea,Entertainment and Music Music Modeling Bands Musicians,5000000,Music,@nct127
19,TOMORROW X TOGETHER OFFICIAL,15800000,0.09,South Korea,,4700000,,@txt_bighit
20,박신혜/Shin Hye Park,15600000,3.62,South Korea,Actors Singer Artist,4700000,Music,@ssinz7
21,SM Entertainment Group,14700000,0.51,South Korea,Entertainment and Music Celebrity Music Singer,4400000,Music,@smtown
22,김수현 Kim Soo Hyun 金秀賢,14400000,5.8,South Korea,Entertainment and Music Gym Modeling Artist,4300000,Music,@soohyun_k216
23,Mark Tuan,14000000,3.88,South Korea,Entertainment and Music Music Actors,4200000,Music,@marktuan
24,MUN KA YOUNG,13100000,0.1,South Korea,Actors,3900000,Entertainment,@m_kayoung
25,Son HeungMin(손흥민)🇰🇷,12700000,6.16,South Korea,Sports,3800000,Sports,@hm_son7
26,Red Velvet Official,12100000,2.32,South Korea,Entertainment and Music Music of Asia Styling,3600000,Music,@redvelvet.smtown
27,송중기 songjoongki official,12000000,0.12,South Korea,,3600000,,@hi_songjoongki
28,김유정 KIM YOU JUNG 🇰🇷,12000000,0.17,South Korea,Fashion Modeling,3600000,Beauty/Fashion,@you_r_love
29,박형식 / PARKHYUNGSIK,11900000,13.09,South Korea,Arts and Crafts Business,3600000,Info/Business,@phs1116
30,(G)I-DLE (여자)아이들,11800000,2.08,South Korea,Entertainment and Music Music Modeling,3600000,Music,@official_g_i_dle
31,장원영 WONYOUNG,11800000,0.16,South Korea,,3500000,,@for_everyoung10
32,aespa 에스파,11700000,0.51,South Korea,Entertainment and Music,3500000,Music,@aespa_official
33,TAEYONG,11400000,10.78,South Korea,Entertainment and Music Celebrity Food and Drink,3400000,Music,@taeoxo_nct
34,SUHO,11100000,0.24,South Korea,Travel Music Boutique,3300000,Music,@kimjuncotton
35,EXO Official,10800000,2.77,South Korea,Entertainment and Music Singer Band,3200000,Music,@weareone.exo
36,위하준 Wi Ha Jun,10500000,6.89,South Korea,Fashion Gym Modeling,3100000,Beauty/Fashion,@wi__wi__wi
37,채영 CHAEYOUNG,9900000,14.23,South Korea,Music,3000000,Music,@chaeyo.0
38,김선호,9800000,0.19,South Korea,Celebrity Gym Modeling,3000000,Beauty/Fashion,@seonho__kim
39,SHINee KEY,9800000,1.9,South Korea,Entertainment and Music Singer,2900000,Music,@bumkeyk
40,HUH YUNJIN,9700000,0.16,South Korea,,2900000,,@jenaissante
41,미나 (MINA),9300000,12.61,South Korea,,2800000,,@mina_sr_my
42,WayV,9300000,0.13,South Korea,Entertainment and Music Modeling,2800000,Music,@wayvofficial
43,ATEEZ(에이티즈),9300000,0.16,South Korea,Entertainment and Music Modeling Musician,2800000,Music,@ateez_official_
44,CHOIWOOSHIK,9200000,0.13,South Korea,Celebrity Actor,2800000,Entertainment,@dntlrdl
45,JUNGKOOK (전정국) Updates,9100000,8.62,South Korea,Entertainment and Music,2700000,Music,@jungkook_bighitentertainment
46,TAEHYUNG (김태형) Updates,9100000,8.79,South Korea,Art Entertainment and Music,2700000,Music,@taehyung.bighitentertainment
47,최시원 • Siwon Choi,9000000,2.55,South Korea,Entertainment and Music Founder Marketing,2700000,Music,@siwonchoi
48,PONY 포니,9000000,0.11,South Korea,Beauty and Self Care Fashion and Accessories Lifestyle,2700000,Beauty/Fashion,@ponysmakeup
49,다현 (DAHYUN),8900000,10.77,South Korea,,2700000,,@dahhyunnee
50,혜리,8700000,0.12,South Korea,Beauty and Self Care Celebrity Singer,2600000,Music,@hyeri_0609
51,LE SSERAFIM,8700000,6.48,South Korea,Music,2600000,Music,@le_sserafim
52,김민규,8600000,10.48,South Korea,Celebrity,2600000,Entertainment,@mingue.k
53,Joshua Hong,8600000,0.35,South Korea,Entertainment and Music Music Singer,2600000,Music,@joshu_acoustic
54,정연 (JEONGYEON),8500000,0.18,South Korea,Music,2500000,Music,@jy_piece
55,SEOHYUN,8200000,0.14,South Korea,Celebrity Music Music of Asia Singer,2500000,Music,@seojuhyun_s
56,LOVE MYSELF,8100000,5.6,South Korea,Education Celebrity,2400000,Info/Business,@bts_love_myself
57,승관 SEUNGKWAN,7900000,0.27,South Korea,Entertainment and Music Singer,2400000,Music,@pledis_boos
58,SUGA (민윤기) Updates,7900000,16.0,South Korea,Entertainment and Music,2400000,Music,@suga_bighitentertainment
59,마마무 (MAMAMOO),7800000,0.66,South Korea,Entertainment and Music,2300000,Music,@mamamoo_official
60,The8 디에잇,7700000,19.02,South Korea,Singer,2300000,Music,@xuminghao_o
61,Sooyoung Choi,7700000,0.14,South Korea,Fashion Lifestyle Beauty,2300000,Beauty/Fashion,@sooyoungchoi
62,YangYang 양양,7700000,0.16,South Korea,Arts and Crafts Animation and Cosplay Entertainment and Music,2300000,Music,@yangyang_x2
63,JIN (김석진) Updates,7400000,14.6,South Korea,Art Entertainment and Music,2200000,Music,@jin_bighitentertainment
64,J-HOPE (제이홉) Updates,7200000,9.68,South Korea,Entertainment and Music,2200000,Music,@jhope_bighitentertainment
65,TREASURE (트레저),6900000,6.21,South Korea,,2100000,,@yg_treasure_official
66,OFFICIAL MONSTA X,6900000,1.55,South Korea,Entertainment and Music Singer Music Songwriting,2100000,Music,@official_monsta_x
67,Vernon 버논,6800000,10.12,South Korea,Art Entertainment Music,2000000,Music,@vernonline
68,LEE JENO,6800000,29.36,South Korea,Entertainment and Music,2000000,Music,@leejen_o_423
69,설리가진리 (Sulli),6800000,16.39,South Korea,Actors,2000000,Entertainment,@jelly_jilli
70,배우 이준기 李準基,6700000,3.15,South Korea,Acting and Drama Celebrity Modeling,2000000,Beauty/Fashion,@actor_jg
71,Hyoyeon Kim,6700000,1.29,South Korea,Entertainment and Music Music,2000000,Music,@hyoyeon_x_x
72,권유리 ʏᴜʀɪ ᴋᴡᴏɴ I’m GK,6600000,1.74,South Korea,Entertainment and Music Music Lifestyle,2000000,Music,@yulyulk
73,이준호,6500000,21.79,South Korea,Music Actors,2000000,Music,@le2jh
74,Lomon 991111,6500000,14.98,South Korea,Celebrity Actors,1900000,Entertainment,@lomon991111
75,,6400000,3.59,South Korea,Celebrity Gym Modeling,1900000,Beauty/Fashion,@ggonekim
76,아스트로,6400000,4.39,South Korea,Entertainment and Music Modeling,1900000,Music,@officialastro
77,BTS V 방탄소년단 뷔🐯,6100000,1.58,South Korea,Entertainment and Music Music Fan Pages,1800000,Music,@bts_v
78,WOOZI,5900000,9.82,South Korea,Entertainment and Music Music,1800000,Music,@woozi_universefactory
79,방탄소년단 BTS 김남준 RM,5800000,5.5,South Korea,Singer Rap,1700000,Music,@btsnamjoon
80,Amber Liu 刘逸云,5600000,1.0,South Korea,Art Singer Music Rap,1700000,Music,@amberliu
81,김희철,5600000,4.62,South Korea,Entertainment and Music Singer,1700000,Music,@kimheenim
82,써니 (Sunny),5500000,3.24,South Korea,Movies,1600000,Entertainment,@515sunnyday
83,샤이니(SHINee) Official,5400000,0.39,South Korea,Entertainment and Music News Band Music,1600000,Music,@shinee
84,이특 leeteuk,5300000,2.11,South Korea,Entertainment and Music Singer,1600000,Music,@xxteukxx
85,JHOPE,5100000,6.83,South Korea,Singer,1500000,Music,@bts_jhope
86,청하 CHUNG HA,5100000,1.58,South Korea,Entertainment and Music Singer,1500000,Music,@chungha_official
87,Jisoo,5000000,11.66,South Korea,Celebrity Actors Modeling,1500000,Beauty/Fashion,@actor_jisoo
88,여진구 Yeo Jin Goo,4900000,2.37,South Korea,Entertainment and Music Actors,1500000,Music,@yeojin9oo
89,윤찬영 Chan-young Yoon,4900000,10.8,South Korea,Celebrity,1500000,Entertainment,@yooncy1
90,Daniel Kang=강다니엘,4800000,4.27,South Korea,Entertainment and Music,1400000,Music,@daniel.k.here
91,Hari Won(하리원),4700000,0.23,South Korea,Entertainment and Music Arts and Crafts Music,1400000,Music,@wonhari
92,에릭남 Eric Nam,4600000,1.33,South Korea,Entertainment and Music Music Actors,1400000,Music,@ericnam
93,안희연,4600000,1.11,South Korea,Music Singer Music of Asia,1400000,Music,@ahnanihh
94,효린 ʜʏᴏʟʏɴ of bridʒ 🎤🇰🇷,4600000,0.48,South Korea,Music Modeling,1400000,Music,@xhyolynx
95,박지훈 Park Jihoon,4500000,16.32,South Korea,,1300000,,@0529.jihoon.ig
96,Jay Park / 박재범 ($hway bum),4400000,2.9,South Korea,Music,1300000,Music,@jparkitrighthere
97,강민혁 KANG MIN HYUK,4300000,0.26,South Korea,Entertainment and Music Skateboarding Modeling,1300000,Music,@mr_kanggun
98,IVE 아이브,4200000,5.14,South Korea,,1300000,,@ivestarship
99,더보이즈(THE BOYZ),4100000,3.16,South Korea,Entertainment and Music Parenting,1200000,Music,@official_theboyz
100,서인국 Seo In Guk,4100000,11.59,South Korea,Entertainment and Music,1200000,Music,@seo_cccc
1,Sergio Ramos,62800000,1.14,Spain,Sports Soccer,18800000,Sports,@sergioramos
2,Georgina Rodríguez,58100000,0.03,Spain,Books Lifestyle Modeling,17400000,Beauty/Fashion,@georginagio
3,Gareth Bale,52600000,1.42,Spain,Soccer,15800000,Sports,@garethbale11
4,Andres Iniesta,43500000,0.35,Spain,Sports Soccer,13000000,Sports,@andresiniesta8
5,Isco Alarcon Suarez,29800000,0.95,Spain,Soccer,8900000,Sports,@iscoalarcon
6,Gerard Piqué,22500000,5.38,Spain,Entertainment and Music Soccer,6700000,Sports,@3gerardpique
7,Álvaro Morata,22100000,0.74,Spain,Sports family Journalists Soccer,6600000,Sports,@alvaromorata
8,Úrsula Corberó 🧸,21400000,3.15,Spain,Entertainment and Music Celebrity Modeling Actors,6400000,Music,@ursulolita
9,Iker Casillas,20600000,0.05,Spain,Sports Soccer,6200000,Sports,@ikercasillas
10,Lucas Vázquez,20200000,1.19,Spain,Sports Soccer,6100000,Sports,@lucasvazquez91
11,Rafa Nadal,20100000,0.52,Spain,Sports Tennis,6000000,Sports,@rafaelnadal
12,Enrique Iglesias,18500000,0.8,Spain,Entertainment and Music,5600000,Music,@enriqueiglesias
13,Marc ter Stegen,15900000,3.09,Spain,Sports Soccer,4800000,Sports,@mterstegen1
14,Marco Asensio,15800000,3.1,Spain,Soccer,4700000,Sports,@marcoasensio10
15,David De Gea,15700000,4.19,Spain,Sports Soccer,4700000,Sports,@d_degeaofficial
16,Cesc Fàbregas,15100000,0.23,Spain,Sports Soccer,4500000,Sports,@cescf4bregas
17,Thibaut Courtois,14400000,1.92,Spain,Sports Soccer,4300000,Sports,@thibautcourtois
18,Pedri González,13200000,0.09,Spain,Sports,4000000,Sports,@pedri
19,Jordi Alba,12900000,1.4,Spain,Soccer Sports,3900000,Sports,@jordialbaoficial
20,Nacho Fernandez Iglesias,12700000,1.33,Spain,Soccer Sports,3800000,Sports,@nachofdez90
21,Pilar Rubio,11000000,0.49,Spain,Fashion and Accessories family Entertainment and Music Actors,3300000,Music,@pilarrubio
22,Álvaro Morte,11000000,0.89,Spain,Entertainment and Music Actors,3300000,Music,@alvaromorte
23,Manu Rios,10900000,6.36,Spain,Entertainment and Music Music Singer Dance,3300000,Music,@manurios
24,Carles Puyol,10800000,2.6,Spain,Sports Soccer,3200000,Sports,@carles5puyol
25,Alba Flores,10600000,1.14,Spain,Entertainment and Music Actors,3200000,Music,@albafloresoficial
26,Xabi Alonso,10400000,0.84,Spain,Soccer Sports,3100000,Sports,@xabialonso
27,Ibai,10300000,13.5,Spain,Education Soccer Actors,3100000,Sports,@ibaillanos
28,Ansu Fati,10200000,3.95,Spain,Sports,3100000,Sports,@ansufati
29,FC Barcelona B,9600000,0.88,Spain,Sports Food and Drink,2900000,Sports,@fcbarcelonab
30,Daniel Carvajal,9200000,2.48,Spain,Soccer Actors,2800000,Sports,@dani.carvajal.2
31,David Villa,8800000,0.2,Spain,Sports Soccer,2600000,Sports,@davidvilla
32,Sergi Roberto,8100000,2.63,Spain,Sports Soccer,2400000,Sports,@sergiroberto
33,FC Barcelona La Masia,8100000,0.22,Spain,Sports Personal Finance Soccer,2400000,Sports,@fcbmasia
34,𝕯𝖆𝖓𝖎𝖊𝖑𝖆 𝕭𝖚𝖊𝖓𝖗𝖔𝖘𝖙𝖗𝖔 𝖇𝖇 🤍,8000000,1.95,Spain,Fashion and Accessories Food & Drink DIY & Crafts Design,2400000,Beauty/Fashion,@queenbuenrostro
35,Diego Costa,7700000,0.64,Spain,Soccer,2300000,Sports,@diego.costa
36,TheGrefg =),7700000,2.16,Spain,Video Gaming,2300000,Tech/Gaming,@grefg_official
37,Juan Mata,7300000,2.97,Spain,Sports,2200000,Sports,@juanmatagarcia
38,Cindy Kimberly,7200000,3.19,Spain,Beauty and Self Care Fashion and Accessories Modeling Lifestyle,2200000,Beauty/Fashion,@wolfiecindy
39,Neiva Mara,7200000,1.81,Spain,Fitness and Health Lifestyle Modeling,2200000,Beauty/Fashion,@neivamara
40,Alejandro Sanz,7200000,1.72,Spain,Sports Actors Journalists,2200000,Sports,@alejandrosanz
41,Jordi Koalitic 🐨📸,7200000,34.34,Spain,Arts and Crafts Photography Outdoor Activity Architecture,2100000,Music,@jordi.koalitic
42,Mario Casas,7100000,1.6,Spain,Art Actors Lifestyle Training,2100000,Lifestyle,@mario_houses
43,Star Yuuki,7100000,3.53,Spain,Entertainment and Music Funny,2100000,Music,@staryuukiii
44,Marc Márquez,7100000,3.11,Spain,Sports Motorcycle Racing,2100000,Sports,@marcmarquez93
45,Marc Bartra,6800000,1.1,Spain,Sports Soccer,2000000,Sports,@marcbartra
46,Penélope Cruz,6500000,1.01,Spain,Journalists,2000000,Info/Business,@penelopecruzoficial
47,Miguel Bernardeau,6400000,2.91,Spain,Actors,1900000,Entertainment,@miguel_bernardeau
48,Naim Alejandro Darrechi 🥷💙,6400000,1.36,Spain,Entertainment and Music Actors,1900000,Music,@naimdarrechi
49,♈️ Samuel De Luque ♈️,6300000,15.57,Spain,Entertainment and Music Lifestyle Actors,1900000,Music,@vegetta777
50,Sergio Busquets,6300000,9.55,Spain,Sports,1900000,Sports,@5sergiob
51,Pedro Rodriguez Ledesma,6000000,1.8,Spain,Sports Soccer,1800000,Sports,@_pedro17_
52,Pablo Alborán,5800000,1.8,Spain,Music,1700000,Music,@pabloalboran
53,Sergi Constance,5800000,1.04,Spain,Fitness and Health Training Coaching Health & Fitness,1700000,Lifestyle,@sergiconstance
54,Roberto Carlos 罗伯特卡洛斯,5500000,0.6,Spain,Entertainment and Music Sports Soccer,1600000,Sports,@oficialrc3
55,FC Barcelona Femeni,5500000,0.99,Spain,Sports Soccer,1600000,Sports,@fcbfemeni
56,Itziar Ituño (OFIZIAL),5300000,3.0,Spain,Entertainment and Music,1600000,Music,@itziarituno
57,Najwa Nimri,5200000,1.81,Spain,Acting and Drama Entertainment and Music Actors,1600000,Music,@najwanimri
58,Mina El Hammani,5200000,0.89,Spain,Acting and Drama Entertainment and Music Lifestyle Actors,1600000,Music,@minaelhammani
59,💟Victoria Lomba Official💟,5000000,0.1,Spain,Fashion and Accessories Fitness and Health Beauty and Self Care Modeling,1500000,Beauty/Fashion,@victorialomba
60,Maria Alejandra Bustamante,4800000,0.01,Spain,Education Marketing and Advertising Actors Virtualization,1400000,Info/Business,@piensoenpositivo
61,Ander Herrera,4800000,0.52,Spain,Sports Soccer,1400000,Sports,@anderherrera
62,Arci Muñoz 🌻 ラモナ 🌸 라모나,4800000,0.17,Spain,Arts and Crafts Actors Artist,1400000,Entertainment,@ramonathornes
63,Rels B .݁✧⋆,4800000,0.27,Spain,Music DJ,1400000,Music,@skinnyflakk
64,Blanca Suárez,4700000,0.77,Spain,Celebrity Acting and Drama Beauty and Self Care,1400000,Beauty/Fashion,@blanca_suarez
65,Señor perez,4700000,0.71,Spain,Actors Music,1400000,Music,@papasecreto
66,Daniella Semaan Fàbregas,4700000,0.18,Spain,family Parenting Soccer Moms,1400000,Sports,@daniellasemaan
67,NOVIOS BIPOLARES,4600000,0.22,Spain,Romance and Wedding Actors,1400000,Lifestyle,@noviosbipolares
68,Las aventuras de Nacho,4500000,7.38,Spain,Arts and Crafts Funny Animals & Pets Cooking,1400000,Lifestyle,@nachter
69,Clara Galle🌀,4400000,0.25,Spain,Entertainment and Music Marketing and Advertising,1300000,Music,@claaragalle
70,Joaquin Sanchez,4300000,1.64,Spain,Arts and Crafts Marketing and Advertising Soccer Actors,1300000,Sports,@joaquinarte
71,Miguel Angel Silvestre,4300000,2.77,Spain,Celebrity Actors,1300000,Entertainment,@miguelangelsilvestre
72,Jon Kortajarena,4200000,0.61,Spain,Modeling,1300000,Beauty/Fashion,@jonkortajarena
73,Héctor Bellerín,4100000,7.87,Spain,Sports Tennis,1200000,Sports,@hectorbellerin
74,Fede Valverde,4100000,4.2,Spain,Soccer Actors,1200000,Sports,@fedeevalverde
75,Selección Española de Fútbol,4000000,0.46,Spain,Sports Soccer,1200000,Sports,@sefutbol
76,Ferran Torres,3900000,2.42,Spain,Sports Soccer,1200000,Sports,@ferrantorres
77,Antonio Banderas,3900000,0.21,Spain,Acting and Drama Entertainment and Music Celebrity Actors,1200000,Music,@antoniobanderas
78,DjMaRiiO,3800000,0.3,Spain,Games Automotive Soccer Actors,1100000,Sports,@djmariio
79,Zaida Ward,3800000,0.11,Spain,Art Food & Drink Health & Fitness Hair & Beauty,1100000,Beauty/Fashion,@zaida_ward
80,César Azpilicueta,3700000,1.65,Spain,Sports Soccer,1100000,Sports,@cesarazpi
81,Inigo Dôminic Pascual 💎,3500000,0.5,Spain,Entertainment and Music Music Singer Songwriting,1100000,Music,@inigopascual
82,Amor de un café ✨,3500000,0.54,Spain,,1000000,,@amordeuncafe
83,Ana Cozar,3400000,0.5,Spain,Fitness and Health Product Education Product Showcase Business and Finance,1000000,Beauty/Fashion,@espana927
84,Aida Domenech,3400000,1.4,Spain,Fashion and Accessories,1000000,Beauty/Fashion,@dulceida
85,Abraham Mateo,3300000,1.17,Spain,Entertainment and Music Singer,999600,Music,@abrahammateo
86,KEO,3300000,4.08,Spain,Entertainment and Music Music Modeling Singer,999100,Music,@thekiddkeo
87,Ó S C A R C A S A S,3300000,5.84,Spain,Acting and Drama Celebrity Actors,997300,Entertainment,@oscar_casas_
88,"Luis ""Potro"" Caballero Dussauge",3300000,0.28,Spain,Music Marketing and Advertising Actors Cars & Motorcycles,988400,Music,@luispotrocaballero
89,MARIA POMBO,3200000,2.9,Spain,Fashion and Accessories Marketing and Advertising Actors Hair & Beauty,970800,Beauty/Fashion,@mariapombo
90,André Lamoglia,3200000,0.35,Spain,Celebrity Celebrities Humor Animals & Pets,966500,Lifestyle,@andrelamoglia
91,Sevilla FC,3100000,0.44,Spain,Sports Personal Finance Soccer,941300,Sports,@sevillafc
92,Arna Karls,3100000,6.62,Spain,Entertainment and Music Travel Education Celebrity,921800,Music,@arnakarls
93,Jordi Wild,3100000,8.54,Spain,Entertainment and Music Video Blogger Lifestyle Actors,919400,Music,@jordiwild8
94,Wismichu,3100000,2.56,Spain,Actors,919200,Entertainment,@wismichu
95,Adama Traore Diarra,3100000,7.01,Spain,Sports Soccer Coaching Training,917800,Sports,@adamatrd37
96,La Vecina Rubia,3000000,2.27,Spain,Arts and Crafts Entertainment and Music Video Gaming Modeling,909500,Music,@lavecinarubia
97,Raúl González,2900000,3.87,Spain,Soccer Journalists,857700,Sports,@raulgonzalez
98,M A G N O S C A V O 🥭,2800000,4.28,Spain,Fashion and Accessories,852800,Beauty/Fashion,@magno_scavo
99,ANGELA AZUL ♡,2700000,1.95,Spain,Entertainment and Music Actors,824500,Music,@angelatorres
100,Marcos Alonso,2700000,3.94,Spain,,817900,,@marcosalonso28
1,Zlatan Ibrahimović,64300000,0.46,Sweden,Fashion and Accessories Auto and Vehicles Soccer,19300000,Sports,@iamzlatanibrahimovic
2,••Narin’s Beauty••,11800000,0.18,Sweden,Beauty and Self Care Music,3500000,Music,@narins_beauty
3,Zara Larsson,8500000,0.12,Sweden,Entertainment and Music Music Singer Actors,2600000,Music,@zaralarsson
4,ANNA NYSTRÖM,8300000,0.39,Sweden,Fitness and Health Fashion and Accessories Modeling,2500000,Beauty/Fashion,@annanystrom
5,Maher Zain,7100000,0.15,Sweden,Entertainment and Music,2100000,Music,@maherzainofficial
6,Avicii,7000000,11.86,Sweden,Music DJ Producers,2100000,Music,@avicii
7,Khamzat Chimaev,6000000,1.67,Sweden,Sports,1800000,Sports,@khamzat_chimaev
8,Ninh Dương Lan Ngọc,5400000,0.48,Sweden,Beauty and Self Care Product Showcase Celebrity Actors,1600000,Beauty/Fashion,@ninh.duong.lan.ngoc
9,Lena Situations,4500000,5.85,Sweden,Entertainment and Music Arts and Crafts Lifestyle Celebrities,1300000,Music,@lenamahfouf
10,Cedra Ammara,3900000,7.14,Sweden,Beauty and Self Care Business,1200000,Beauty/Fashion,@cedras_beauty
11,ʙʀɪɴɢ ᴍᴇ ᴛʜᴇ ʜᴏʀɪᴢᴏɴ,3600000,0.3,Sweden,Entertainment and Music Music,1100000,Music,@bringmethehorizon
12,Kerimcan Durmaz,3600000,1.6,Sweden,Entertainment and Music,1100000,Music,@kerimcandurmaz
13,Dolph Lundgren,3100000,0.9,Sweden,Actors Music,933300,Music,@dolphlundgren
14,Mirza Bico,3000000,0.55,Sweden,Entertainment and Music Funny Parenting Humor,889800,Music,@ellentvshow
15,Tove Lo,2600000,1.24,Sweden,Entertainment and Music Songwriting,769800,Music,@tovelo
16,Edvin Ryding,2400000,20.97,Sweden,Acting and Drama,732100,Entertainment,@edvinrydings
17,Natasha Crown,2400000,1.76,Sweden,Beauty and Self Care Fitness and Health Food and Drink,705800,Beauty/Fashion,@natasha_crown_official1
18,HANNA ÖBERG 🇸🇪,2300000,1.04,Sweden,Fitness and Health Training Coaching Health & Fitness,680800,Lifestyle,@hannaoeberg
19,Omar Rudberg,2200000,13.07,Sweden,Modeling Fashion Music,673800,Music,@officialomar
20,Victor Lindelöf,2200000,7.41,Sweden,Sports Soccer,671000,Sports,@victorlindelof
21,Rachel Brathen,2000000,1.75,Sweden,Fitness and Health Food and Drink Yoga Health & Fitness,594400,Lifestyle,@yoga_girl
22,𝕄𝕚𝕤𝕤 𝕐𝕠𝕫𝕚𝕝𝕝𝕒,2000000,1.04,Sweden,,585600,,@missyozilla
23,Clara Felicia Lindblom,1900000,0.83,Sweden,Fitness and Health Product Showcase Lifestyle Health & Fitness,555500,Beauty/Fashion,@clara_lindblom
24,Kenza Zouiten Subosic,1800000,1.65,Sweden,Fashion and Accessories Moms Lifestyle,551200,Beauty/Fashion,@kenzas
25,Kelly Gale,1600000,0.87,Sweden,Acting and Drama,494700,Entertainment,@kellygale
26,Jonna Jinton,1600000,2.43,Sweden,Arts and Crafts Nature Home and Garden Nature & Outdoors,472700,Lifestyle,@jonnajinton
27,The Band Ghost,1600000,6.11,Sweden,Entertainment and Music Parenting Music Band,467300,Music,@thebandghost
28,Gustaf Skarsgård,1500000,3.5,Sweden,Entertainment and Music,452000,Music,@gustafskarsgard
29,Omid Omidi,1400000,0.2,Sweden,Entertainment and Music Music,427000,Music,@omidimusic
30,FaZe Teeqo,1400000,6.88,Sweden,Music Producers,424400,Music,@teeqo
31,Ines Helene,1400000,0.86,Sweden,Education Outdoor Activity Business and Finance Health & Fitness,419000,Info/Business,@ini.helen
32,Joel Kinnaman,1300000,9.16,Sweden,Entertainment and Music Celebrity Music Singer,390400,Music,@joelkinnaman
33,ℨ𝔥𝔞𝔯𝔞 𝔑𝔦𝔩𝔰𝔰𝔬𝔫,1300000,1.21,Sweden,Fashion and Accessories Lifestyle Modeling Health & Fitness,390200,Beauty/Fashion,@zhara
34,Kseniya Sundin,1300000,0.04,Sweden,Sports,389800,Sports,@kseniyasundin
35,Janni Delér,1200000,1.07,Sweden,family Fashion and Accessories Lifestyle,371800,Beauty/Fashion,@jannid
36,FASHION ╳ STYLE ╳ INSPIRATION,1200000,0.05,Sweden,Fashion and Accessories News Lifestyle,363700,Beauty/Fashion,@ootdgals
37,Manuela Kjeilen,1200000,0.34,Sweden,Food Product Education Product Showcase Parenting,360200,Beauty/Fashion,@passionforbaking
38,EMMA HALLBERG,1200000,5.05,Sweden,Fashion and Accessories Beauty and Self Care Business,358800,Beauty/Fashion,@eemmahallberg
39,Wafaa Eddahri,1200000,0.19,Sweden,Fashion and Accessories,345800,Beauty/Fashion,@eddahri_wafaa
40,Oliver Nordin,1100000,19.31,Sweden,Fitness and Health Sports,343700,Sports,@olivernordin1
41,Stephanie Mendez Espinoza,1100000,1.73,Sweden,Fashion Actors,340800,Beauty/Fashion,@steffi.mendezz
42,Miles Johnston,1100000,2.44,Sweden,Arts and Crafts Actors Illustrator Painting,340600,Entertainment,@miles_art
43,Sebastian Ingrosso,1100000,4.61,Sweden,Entertainment and Music,337400,Music,@sebastianingrosso
44,Christoffer Collin,1100000,1.35,Sweden,"Photography Nature & Outdoors Film, Music & Books Design",329200,Music,@wisslaren
45,Nika Forghani | نیکا فرقانی,1100000,22.11,Sweden,Celebrity Entertainment and Music Actors Modeling,328800,Music,@nikaforghaniofficial
46,𝓐𝓻𝓲𝓪 🤍 / أريانة,1100000,1.59,Sweden,Fashion and Accessories Travel Music,323800,Music,@ariana_aria
47,Joakim Lundell 🎥🎞️,1000000,4.78,Sweden,Entertainment and Music Music Musicians,312500,Music,@joakimlundell
48,Filippa Fransson,1000000,4.57,Sweden,Fitness and Health Coaching Gym,311200,Lifestyle,@filippafranssoon
49,Victoria Silvstedt Official,1000000,1.75,Sweden,Beauty and Self Care Fashion and Accessories Entertainment and Music Modeling,301000,Music,@victoriasilvstedt
50,Sveriges Roligaste Barn,989100,2.25,Sweden,Funny family Celebrity,296700,Lifestyle,@sverigesroligastebarn
