rank,handle_tiktok,name_tiktok,followers,views_avg,likes_avg,comments_avg,shares_avg,_platform,_month,_year
844,briandadeyanara,BRIANDA 💖,35M,1.7M,276.1K,649,311,tiktok,november,2022
845,paigetaylor.s,Paige Taylor,5M,1.6M,262.7K,851,220,tiktok,november,2022
846,hermanhadibasuki,Herman Hadi Basuki,2.9M,1.4M,66.8K,1.7K,3.1K,tiktok,november,2022
847,mackenzieziegler,Mackenzie Ziegler,22.3M,2.6M,210.6K,570,248,tiktok,november,2022
848,edakok59,EDA KÖK,4.5M,1.9M,104.6K,512,1.7K,tiktok,november,2022
849,ugolord,⚖️ The TikTok Attorney ⚖️,6.3M,1.4M,128.8K,2.3K,275,tiktok,november,2022
850,sibenitoo,SiBenitoo,6M,1.8M,137.4K,1.2K,607,tiktok,november,2022
851,ugolord,⚖️ The TikTok Attorney ⚖️,6.3M,1.4M,128.8K,2.3K,275,tiktok,november,2022
852,sibenitoo,SiBenitoo,6M,1.8M,137.4K,1.2K,607,tiktok,november,2022
853,raredoodle,rare doodle,2M,659.8K,142.2K,1.4K,3.3K,tiktok,november,2022
854,itsmenicksmithy2,Nick Smithyman 😎,13.6M,1.7M,179.2K,713,782,tiktok,november,2022
855,tonylopez,Tony Lopez,23.2M,1.5M,157.1K,1.5K,331,tiktok,november,2022
856,creatingwonders,Jesse J. Pedigo,12M,636.4K,84.1K,1.1K,7.1K,tiktok,november,2022
857,qpark,Q Park,34.2M,2.1M,124.9K,865,795,tiktok,november,2022
858,davidgetial,deivis,15.1M,1.7M,185.3K,1.2K,178,tiktok,november,2022
859,alexailacad_,Alexa Ilacad,2.1M,1.1M,155.4K,1.3K,1.2K,tiktok,november,2022
860,bessan_esmail,بيسان اسماعيل - Bessan Ismail,11.7M,1.8M,108K,1.4K,806,tiktok,november,2022
861,laactea,Stenio girardelli,1.4M,1M,177.7K,1.1K,1.4K,tiktok,november,2022
862,andyslife247,Andy’s Life,2M,1.9M,134.3K,1.1K,675,tiktok,november,2022
863,ceyda.kasabali,ceyda.kasabali,1.2M,2.1M,176.4K,424,738,tiktok,november,2022
864,taylorfrankiepaul,Taylor Paul,3.7M,3.6M,213K,403,159,tiktok,november,2022
865,tirullipa,Tirullipa,30M,1.9M,94.2K,1K,1.4K,tiktok,november,2022
866,ailaughatmyownjokes,"it&#39;s a me, Silvia :)",2.2M,849.2K,186.5K,842,1.9K,tiktok,november,2022
867,nisculas,nic,5.4M,1.9M,188.1K,907,288,tiktok,november,2022
868,xxlechuga,Daniel Lechuga,6.6M,1.2M,212K,1.3K,413,tiktok,november,2022
869,kikiandkilo,Kiki and Kilo,1.8M,762.3K,96.7K,724,5.1K,tiktok,november,2022
870,jerofreixas,jerofreixas,1.8M,1.1M,138.8K,809,2K,tiktok,november,2022
871,sherinicolee,sheri,14.3M,2.7M,281.2K,434,126,tiktok,november,2022
872,emirabdulgani,Emir Abdul Gani,22.7M,2.3M,230.2K,486,317,tiktok,november,2022
873,haimtheband,haimtheband,336.4K,1.3M,205.1K,820,774,tiktok,november,2022
874,goulamofficiel,Goulam,336.2K,717.6K,73.1K,2.4K,5.7K,tiktok,november,2022
875,juixxe,Jesús,3.2M,1.7M,227K,759,330,tiktok,november,2022
876,yass_ootd,Yass_ootd,779.9K,1.3M,221.2K,840,629,tiktok,november,2022
877,actressbecc,Becca Bastos,1.8M,1.1M,116.1K,560,2.7K,tiktok,november,2022
878,ashyizzle,Ashley,4.4M,1.8M,263.7K,542,347,tiktok,november,2022
879,jumpersjump,Jumpers Jump Podcast,8.1M,1.8M,208.5K,616,508,tiktok,november,2022
880,thaisslinares,Thais Nunes,1.4M,666.6K,160.6K,1.4K,2.6K,tiktok,november,2022
881,realrobyn,realrobyn,998.2K,766.6K,178.8K,1.7K,1.4K,tiktok,november,2022
882,sashaanddiana,Sasha and Diana,2M,1.7M,275.6K,780,117,tiktok,november,2022
883,lpshkaa,lpshkaa,2.5M,1.7M,155.9K,825,760,tiktok,november,2022
884,lee.cuong,Lee Cường,1.1M,2.5M,127.6K,856,459,tiktok,november,2022
885,ericdamier,ericdamier,1.3M,6.1M,72.8K,202,741,tiktok,november,2022
886,nandaarsyinta,Nanda Arsyinta,2.2M,1.8M,208.7K,717,428,tiktok,november,2022
887,piyanutella,kentang idaman🥴,5M,1.6M,215.6K,1.1K,143,tiktok,november,2022
888,nellarose,Nella Rose,515.4K,877.4K,215.9K,1.1K,1.1K,tiktok,november,2022
889,lasateuch,satine walle,951.2K,991.4K,218.1K,1.4K,527,tiktok,november,2022
890,muanglk,แม่เมือง 💛,4.1M,2.1M,228.5K,521,342,tiktok,november,2022
891,osmancengel,osmancengel,454.4K,2.5M,93.2K,443,1.3K,tiktok,november,2022
892,thekidke_,KEMANI,5.1M,770.5K,164.2K,803,2.5K,tiktok,november,2022
893,devincaherly,Devin Caherly,9M,2.1M,218.4K,727,191,tiktok,november,2022
894,thebentist,The Bentist / Orthodontist 🦷,12.8M,1.3M,242K,1.1K,214,tiktok,november,2022
895,ibarrechejavier,Javier Ibarreche,8.2M,1.3M,165.5K,1K,866,tiktok,november,2022
896,liiza.baez,Liza Baez,7.7M,1.1M,215.6K,1.2K,551,tiktok,november,2022
897,jacobwitzling,Jacob Witzling,1.1M,1.9M,114.4K,1.2K,690,tiktok,november,2022
898,gehadhassann,Gehad hassan👸🏻,7.9M,1.3M,149.2K,831,1.3K,tiktok,november,2022
899,aymanehamedi,Weld Mimoune,1.2M,2.1M,68.7K,587,2.3K,tiktok,november,2022
900,cx_.q,مصطفى البصراوي 62,3.7M,1.7M,121.4K,1.1K,826,tiktok,november,2022
901,thekidke_,KEMANI,5.1M,770.5K,164.2K,803,2.5K,tiktok,november,2022
902,devincaherly,Devin Caherly,9M,2.1M,218.4K,727,191,tiktok,november,2022
903,thebentist,The Bentist / Orthodontist 🦷,12.8M,1.3M,242K,1.1K,214,tiktok,november,2022
904,ibarrechejavier,Javier Ibarreche,8.2M,1.3M,165.5K,1K,866,tiktok,november,2022
905,liiza.baez,Liza Baez,7.7M,1.1M,215.6K,1.2K,551,tiktok,november,2022
906,jacobwitzling,Jacob Witzling,1.1M,1.9M,114.4K,1.2K,690,tiktok,november,2022
907,gehadhassann,Gehad hassan👸🏻,7.9M,1.3M,149.2K,831,1.3K,tiktok,november,2022
908,aymanehamedi,Weld Mimoune,1.2M,2.1M,68.7K,587,2.3K,tiktok,november,2022
909,cx_.q,مصطفى البصراوي 62,3.7M,1.7M,121.4K,1.1K,826,tiktok,november,2022
910,honeybobabear,honeybobabear,8.8M,2M,305.9K,551,109,tiktok,november,2022
911,lancealexander,Lance Alexander,1.3M,1.1M,180.1K,1.6K,455,tiktok,november,2022
912,jasminechiswell,Jasmine Chiswell,16.2M,2.3M,264.4K,551,106,tiktok,november,2022
913,ladydianka,LADY BUNNY🐰,9.2M,1.2M,144.7K,1.3K,899,tiktok,november,2022
914,shehabeldin100,Shehabeldin,7.1M,1.3M,147.4K,898,1.2K,tiktok,november,2022
915,ediqueixinho,Edivando Junior,4.3M,1.7M,185.2K,754,488,tiktok,november,2022
916,djaysonkaravane,Diego,1.2M,1.3M,133.5K,675,1.7K,tiktok,november,2022
917,antonyviews,Antonyviews✌🏼,10.7M,1.3M,220.5K,549,834,tiktok,november,2022
918,nekoglai,Николай,9.5M,1.2M,100.9K,2.6K,705,tiktok,november,2022
919,miakhalifa,Mia K.,36M,2.3M,145.3K,892,315,tiktok,november,2022
920,gabsmasr,✨gabs Masr✨,3.7M,2.2M,119.8K,1.1K,435,tiktok,november,2022
921,jayrscottyy,Jay,2.9M,968.2K,107.4K,741,3K,tiktok,november,2022
922,girlwithedogs,Girl With The Dogs,5.8M,707.4K,159.4K,1.1K,2.4K,tiktok,november,2022
923,cesarpantoja.n,Cesar Pantoja,14.5M,1.8M,247.7K,616,257,tiktok,november,2022
924,...anddy_,ANDDY 🐺🌙,1.3M,810.7K,99.3K,3.8K,1.1K,tiktok,november,2022
925,aldomirandar,Aldo Miranda,8.7M,1.5M,112.9K,341,2K,tiktok,november,2022
926,elysemyers,Elyse Myers,5.7M,1.1M,141.5K,1.6K,841,tiktok,november,2022
927,barstoolsports,Barstool Sports,20.7M,1.5M,162K,436,1.2K,tiktok,november,2022
928,yaraandomarr,Yara and Omar 💫,1.3M,3M,88.3K,767,708,tiktok,november,2022
929,oddanimalspecimens,Odd Animal Specimens,1.6M,2M,167.5K,720,424,tiktok,november,2022
930,dagelantv,Dagelan TV,147.9K,791.7K,64.1K,1.4K,6.1K,tiktok,november,2022
931,madeleinecwhite,Maddie White,3M,2.2M,316K,388,162,tiktok,november,2022
932,lehvideira,Lethicia Videira,8.3M,534.7K,55K,5.7K,7.3K,tiktok,november,2022
933,yosoyapple,YoSoyApple,835K,2M,128.5K,509,972,tiktok,november,2022
934,elledarlington,elle darlington,1.1M,1.2M,162K,885,1K,tiktok,november,2022
935,janinalchair,Janinalchair,20.4M,2.3M,278K,405,189,tiktok,november,2022
936,pluutao,Plutão,4.1M,1.2M,139.5K,2.1K,147,tiktok,november,2022
937,nazormaya,Maya Nazor,6M,2.6M,249.3K,473,111,tiktok,november,2022
938,jordy2d,jordy2d,3.3M,1.6M,196.7K,314,884,tiktok,november,2022
939,chedurena,Che Durena,7.5M,1.2M,102.4K,822,2.2K,tiktok,november,2022
940,missionaryjack,Jack Harlow,5.4M,915.9K,161.7K,1K,1.5K,tiktok,november,2022
941,emilymariko,Emily Mariko,12.2M,2.5M,199.9K,497,249,tiktok,november,2022
942,policiaperu,Policía Perú,456.7K,949.2K,99.3K,991,3K,tiktok,november,2022
943,mamene_lorenzo,LORENZO,1.5M,1.3M,169.4K,575,1.1K,tiktok,november,2022
944,kaliuchis,Kali Uchis,2.3M,843.8K,240.4K,1.3K,531,tiktok,november,2022
945,gustta_shoow,gustta shoow,3.6M,1.3M,169.1K,1.2K,443,tiktok,november,2022
946,songdoohee_444,ซอง ดูฮี (ช่องหลัก),4.4M,1.4M,182.1K,920,525,tiktok,november,2022
947,oafonsopadilha,Afonso Padilha,3.1M,1.1M,142.7K,562,1.8K,tiktok,november,2022
948,ybsbrodie,Brodie Moss,4.7M,2.3M,181.4K,706,176,tiktok,november,2022
949,rickylemon99,Ricky Limon,12.7M,1.8M,259.6K,415,371,tiktok,november,2022
950,z4_pucho,PUCHO,796.1K,984.5K,144.8K,1.2K,1.3K,tiktok,november,2022
951,notconor18new,NotConor18New,514K,628.3K,86.5K,3.4K,3.2K,tiktok,november,2022
952,cost_n_mayor,Cost n’ Mayor,5.2M,1.3M,201.2K,718,644,tiktok,november,2022
953,melmaia,Mel Maia 🍯,12.6M,1.7M,196.9K,635,429,tiktok,november,2022
954,snoopdogg,Snoop Dogg,24.5M,1.1M,148.4K,1.2K,955,tiktok,november,2022
955,viviindrawatyy,BTR Vivian,976.8K,1.7M,154.9K,968,352,tiktok,november,2022
956,georainbolt,georainbolt,1.4M,1.2M,124.9K,1.4K,966,tiktok,november,2022
957,astarbarbers,A Star Barbers,2.6M,1.7M,172.5K,726,475,tiktok,november,2022
958,jamal.jamael,Karim Jamal,2.8M,1.4M,135.5K,753,1.2K,tiktok,november,2022
959,_cjma,Chrystiane Jowy,9.2M,1.1M,201.7K,767,817,tiktok,november,2022
960,foilarmsandhog,Foil Arms & Hog,627.4K,1.3M,152.9K,523,1.2K,tiktok,november,2022
961,tctekk,tcTekk,966.1K,1.7M,118K,1.2K,532,tiktok,november,2022
962,inpersa16,Indah permatasari,2.2M,1.9M,134K,994,356,tiktok,november,2022
963,tuckerbudzyn,tuckerbudzyn,10.6M,959.7K,168.8K,293,1.9K,tiktok,november,2022
964,mamontellato,Marcela Montellato,5.3M,840.7K,198.2K,1K,1.1K,tiktok,november,2022
965,ismaellemais,Ismael Lemais,1M,1.1M,92.3K,948,2.5K,tiktok,november,2022
966,zeinabharake,Zeinab Harake,14.7M,1.8M,233.8K,474,353,tiktok,november,2022
967,lapizinncrack,Lapizin,308.7K,2.3M,183.3K,563,262,tiktok,november,2022
968,feliciatannnn,Felicia🐨,3.8M,1.6M,159.8K,1.2K,154,tiktok,november,2022
969,waguinhov,Waguinhov,6.1M,1.6M,153.6K,434,979,tiktok,november,2022
970,xibibrothers,Xibi Brothers,8.6M,1.7M,201.7K,354,655,tiktok,november,2022
971,anawoycick,Ana Woycick,12.8M,1.3M,121K,1.7K,619,tiktok,november,2022
972,moosenyc2,moose,643.4K,1.1M,143.2K,621,1.6K,tiktok,november,2022
973,davidvoinson,David Voinson,1M,726.2K,150.7K,679,2.5K,tiktok,november,2022
974,sabbyandsophia,Marie Twins🐵👭🏼,11.2M,1.3M,155.5K,1.4K,337,tiktok,november,2022
975,phamvinh99,Phạm Vinh,2.9M,1.9M,114.8K,1K,564,tiktok,november,2022
976,iniganta,Ganta 🐮,1.2M,909.3K,117K,2.1K,1.1K,tiktok,november,2022
977,carlosbelcastt,Belcast,2.3M,1.3M,170.5K,620,982,tiktok,november,2022
978,glutastory,Gluta Story,1.3M,1.2M,177K,665,1K,tiktok,november,2022
979,macdi_off,Macdi 〽️,769.9K,1.5M,125.4K,1.3K,507,tiktok,november,2022
980,simxmargo,Seamoan {870k},897.2K,1M,185.7K,1.1K,658,tiktok,november,2022
981,la.maraaa,LA MARA,7.7M,1.2M,214K,1.2K,122,tiktok,november,2022
982,padillamarilis,padillamarilis,552.5K,1.7M,87.8K,1.2K,1.1K,tiktok,november,2022
983,sebasc0423,Sebas Correa,7.5M,1M,183.6K,1.1K,727,tiktok,november,2022
984,katiessigmond,katie sigmond,6.9M,1.8M,207.5K,716,188,tiktok,november,2022
985,rafaellabd,Rafaella Dahlem,20.4K,455.7K,100.3K,840,6.5K,tiktok,november,2022
986,braxtonnncomerrr,Braxton Comer,3.3M,1.4M,228.9K,931,112,tiktok,november,2022
987,rg4_ticus,TICUS,702.1K,921K,114.5K,3K,172,tiktok,november,2022
988,pivet.workout,PIVET,4.9M,2.1M,150.5K,860,222,tiktok,november,2022
989,u.ueung,อุงเอิง 💖,1.2M,1.8M,156.5K,926,258,tiktok,november,2022
990,thongsoaicavip,Thông Soái Ca,1.7M,2.1M,93.5K,1.3K,382,tiktok,november,2022
991,bilal.hd91,Bilal Haddad | بلال الحدّاد,3M,1.1M,124.6K,1.7K,760,tiktok,november,2022
992,jannatmirza,J M 🥀,20.7M,1.3M,134.2K,1.5K,371,tiktok,november,2022
993,ssmaaaryy,Razi Monroe,9M,1.3M,165.5K,982,556,tiktok,november,2022
994,steveioe,Steveioe,11.1M,1.3M,150.5K,732,959,tiktok,november,2022
995,omahi.tiktok,OMAHI,15.2M,2M,301K,331,232,tiktok,november,2022
996,nathanmccarron0,Nathan’s Art,1.6M,1.1M,117.6K,1.4K,1.1K,tiktok,november,2022
997,lacha21.1,Lazaro Gonzalez,669.4K,750.3K,118.3K,655,3K,tiktok,november,2022
998,hyoga.x,Hyoga,552K,1M,121.9K,1.9K,727,tiktok,november,2022
999,rrqr7tatsumaki,Rivaldi Fataah,1.1M,2M,112.5K,1K,414,tiktok,november,2022
1000,_catben_,Catherine Benson,10.9M,1.6M,212.5K,665,318,tiktok,november,2022
