rank,handle_tiktok,name_tiktok,followers,views_avg,likes_avg,comments_avg,shares_avg,_platform,_month,_year
829,funny_v.i.p,funny_v.i.p,9.5M,1.6M,196.5K,476,2.1K,tiktok,september,2022
830,barbaracoura,Bárbara Coura,9.5M,1.4M,295.7K,1K,922,tiktok,september,2022
831,nada_m7amed,دودا🦹🏻🤍,6.4M,1.8M,190.8K,812,1.5K,tiktok,september,2022
832,yesimresmi1,~YEŞİM,17.1M,3.5M,122.5K,1.1K,765,tiktok,september,2022
833,hjevelyn,Evelyn Ha,2.8M,1.1M,245.9K,2.4K,661,tiktok,september,2022
834,wubzzy69,William,1.5M,911.9K,194.8K,1.7K,2.7K,tiktok,september,2022
835,onlyjayus,actuallyitsbella,18.2M,1.6M,237.4K,1.6K,503,tiktok,september,2022
836,nyx.lynnx,Nyx,202.6K,1.6M,155.5K,1.8K,1.4K,tiktok,september,2022
837,dhddecor,Design House Decor,76.5K,1.1M,141.1K,574,4.4K,tiktok,september,2022
838,shoelover99,ophelia 🦋,8.9M,1M,169.2K,4.2K,481,tiktok,september,2022
839,alzoubinadia,Nadia Al-zou'bi,5.5M,1.5M,75.9K,738,6.2K,tiktok,september,2022
840,emilwarren1,Emil Warren,851.5K,1.2M,211.3K,2.6K,617,tiktok,september,2022
841,clmnsbrock,CLMNS BROCK,1.6M,1.4M,152.8K,532,3.3K,tiktok,september,2022
842,alxjames,Alx James,2.2M,896.7K,152.8K,899,4.8K,tiktok,september,2022
843,tanamongeaulol,Tana Mongeau,7.4M,2.1M,234.5K,1.2K,412,tiktok,september,2022
844,cassholland,Cass Holland,1.9M,1.9M,287.7K,856,571,tiktok,september,2022
845,arfaytb,ARFAYTB,372.7K,894.1K,108.7K,456,7.6K,tiktok,september,2022
846,britneyspears,Britney Spears,7.1M,1.3M,107.8K,3.5K,2.3K,tiktok,september,2022
847,h2balla,Hunter & Frank,3.2M,2M,234.2K,1.4K,274,tiktok,september,2022
848,elalfaeljeferd,ELALFAELJEFERD,1.3M,1.9M,198.6K,639,1.4K,tiktok,september,2022
849,adamsheey,Adam Shi,5.3M,1.2M,235.9K,845,1.9K,tiktok,september,2022
850,maxthemeatguy,Max The Meat Guy,4.9M,2.1M,273.1K,622,720,tiktok,september,2022
851,iamauroramusic,AURORA,4M,1.6M,216.2K,1.6K,659,tiktok,september,2022
852,haritsuuu,ハリツ🌿極,1.9M,1.8M,92.7K,2.3K,2.5K,tiktok,september,2022
853,vidhia_r,🐇Vidhi_R🐇,7.2M,1.1M,151.5K,2.9K,1.7K,tiktok,september,2022
854,t_400,جوقي💚,3.8M,1.5M,219.3K,1.3K,982,tiktok,september,2022
855,gabrielabee,GABI BEE,10M,1.2M,239.1K,2.2K,432,tiktok,september,2022
856,fyp,jack neel,8.6M,1.3M,245.4K,1.9K,535,tiktok,september,2022
857,dangthuhaf,Đặng Thu Hà,980.5K,2.5M,300.4K,672,341,tiktok,september,2022
858,miguelito_peru,Miguel Alessandro,1.7M,1.8M,113.9K,1K,2.8K,tiktok,september,2022
859,mesitaaa,Mesita,329.9K,1.6M,326.8K,611,886,tiktok,september,2022
860,munir.107,Munir | 107 Deportes,752.5K,1.2M,88.4K,371,6.7K,tiktok,september,2022
861,plethoraklaus,grace☕︎︎,68.2K,730.3K,179.2K,3.9K,1.9K,tiktok,september,2022
862,alexandramadison_,Alex and Jon,1.3M,971.2K,135K,552,5.2K,tiktok,september,2022
863,playboyjuju,Playboyjuju,358.3K,1.7M,120.1K,2.4K,1.3K,tiktok,september,2022
864,beamngshorts,Beamng Shorts,2.8M,2.9M,158.9K,1K,630,tiktok,september,2022
865,susymourizz,Susy Mouriz🌷,8.4M,1.8M,212.2K,1.5K,470,tiktok,september,2022
866,themerkins,THE MERKINS,631.9K,600.1K,150.9K,1.4K,6.8K,tiktok,september,2022
867,carloandsarah,carloandsarah,4M,2.1M,219.6K,695,924,tiktok,september,2022
868,paupelaez_,ʜᴀɴᴇᴍɪʏᴀ,6.6M,1.2M,257.6K,2.1K,336,tiktok,september,2022
869,okichloeo,chloeo,3.7M,1.4M,188.2K,1.9K,962,tiktok,september,2022
870,mrs.wahlberg,Jenny McCarthy,1.9M,1.2M,147.8K,3.2K,986,tiktok,september,2022
871,apinyabunying,Apinya Bunying,215.6K,1.5M,204.1K,1.2K,1.3K,tiktok,september,2022
872,imanthonyvargas,Anthony Vargas,6.6M,1.8M,292.1K,1.2K,247,tiktok,september,2022
873,creatingwonders,Jesse J. Pedigo,11.6M,752.9K,96.3K,1.4K,8.8K,tiktok,september,2022
874,nalgalia.g,nati👽,13.9M,1.6M,182.6K,449,2.2K,tiktok,september,2022
875,zeinazeee,Zeina Zee,3.8M,2.2M,185.6K,820,990,tiktok,september,2022
876,notmarkharris,Mark,56.7K,754.3K,192.5K,1.7K,3.3K,tiktok,september,2022
877,boywithuke,boywithuke,5.8M,1.6M,242.3K,1.6K,306,tiktok,september,2022
878,lilyxgarcia,Lily Garcia,12.3M,1.7M,248.5K,972,760,tiktok,september,2022
879,rose.friederike,ROSE,3.9M,3.1M,123.9K,974,930,tiktok,september,2022
880,kaylamalecc,kayla,8.3M,1.7M,277.3K,1.4K,128,tiktok,september,2022
881,theonlycb3,Charles Brockman III,6M,1M,235.1K,2.1K,1K,tiktok,september,2022
882,carloscastroes,Carlos Castro,12.5M,1.6M,166.5K,285,2.5K,tiktok,september,2022
883,hf37777,نجم الثرياء⭐H,455.3K,1.1M,17.6K,5.8K,31.9K,tiktok,september,2022
884,jfkexplainsjokes,JFK 💀,34.1K,888.8K,181.6K,3.4K,1.1K,tiktok,september,2022
885,johnmicheal1996,Ricky & The Boss,4.3M,930.6K,109.5K,784,6.3K,tiktok,september,2022
886,celinaspookyboo,Celina Myers,26M,1.6M,246.7K,1.2K,625,tiktok,september,2022
887,yg_treasure_tiktok,yg_treasure_official,4.4M,830.5K,216.9K,2.2K,1.8K,tiktok,september,2022
888,0808sakura,🌸桜🌸,1.6M,1.2M,144.7K,2.7K,1.5K,tiktok,september,2022
889,danethegreatt,Dane Lindfors,2.5M,1.3M,109.6K,896,4.3K,tiktok,september,2022
890,thedonato,thedonato,8.1M,1.3M,152.8K,3.5K,92,tiktok,september,2022
891,afrae.es,Afraa,6.6M,2.7M,185.7K,594,860,tiktok,september,2022
892,rifirdus,RIFIRDUS,2.1M,2.1M,158.9K,845,1.3K,tiktok,september,2022
893,lilmabuu,Lil Mabu,958.1K,2M,206.9K,1.2K,504,tiktok,september,2022
894,nadaahmed__1,ام خدود  فراولة😌🍓,907.4K,2.2M,150.1K,907,1.2K,tiktok,september,2022
895,maxtaylorlifts,Max Taylor,8.9M,1.3M,231.2K,1.2K,1.2K,tiktok,september,2022
896,daddyyankee,daddyyankee,12.1M,1.2M,197.8K,1.8K,1.2K,tiktok,september,2022
897,imchef7,Heinz Wuth - Ciencia y Cocina,1.3M,1.3M,189.3K,530,2.5K,tiktok,september,2022
898,acdc,AC/DC,394.2K,1.1M,182.2K,879,2.6K,tiktok,september,2022
899,subarumotorsportsusa,Subaru Motorsports USA,199.9K,1M,161.9K,840,3.4K,tiktok,september,2022
900,in_the_nic_of_time,Nic Suarez,6.3M,2.4M,263.5K,752,362,tiktok,september,2022
901,its.michhh,Michel Chavez,31.7M,1.9M,260.4K,1.2K,218,tiktok,september,2022
902,alwanr__,AlwanRK,6.9M,2.5M,237K,630,558,tiktok,september,2022
903,hieubuiba,Bùi Bá Hiếu,2.3M,2.8M,260.6K,796,185,tiktok,september,2022
904,atom221220,💦ATOM🐦,2.8M,1.3M,241.8K,1.4K,821,tiktok,september,2022
905,cedriklorenzen,Cedrik Lorenzen,2.9M,1.1M,115.3K,2.3K,3.2K,tiktok,september,2022
906,aureliehermansyahatta,Aurelie Hermansyah,8.7M,2.1M,187.4K,989,779,tiktok,september,2022
907,abopermak,abopermak,73K,2.3M,69.7K,2.6K,1.7K,tiktok,september,2022
908,therealdrmiami,Dr. Miami,1.8M,1.3M,270.6K,681,1.3K,tiktok,september,2022
909,47bato,Batu FuRkan,20.6K,1.3M,172.5K,1.1K,2.1K,tiktok,september,2022
910,priimoraa,Prii Moraa,16.1M,2M,345.5K,293,726,tiktok,september,2022
911,dylanhoogerwerf,dylan hoogerwerf,2.2M,2.3M,271.4K,779,318,tiktok,september,2022
912,reesewitherspoon,Reese Witherspoon,8.5M,1.5M,147.9K,2.3K,878,tiktok,september,2022
913,olisboa,LISBOA,3.3M,1.6M,262.9K,601,1.1K,tiktok,september,2022
914,altarvision,Rowan,167K,1.1M,268.1K,1.1K,1.2K,tiktok,september,2022
915,jakehunterofficial,Jake hunter,3.6M,2M,127.8K,2.4K,353,tiktok,september,2022
916,huddy,Huddy,32.2M,2M,147.9K,1.8K,529,tiktok,september,2022
917,ikerlafuente,Iker Lafuente 🫧,153.5K,1M,162.5K,2.9K,1.1K,tiktok,september,2022
918,niallmacmillan,Niall MacMillan,5M,1.5M,123.2K,973,2.7K,tiktok,september,2022
919,nhabebap,🌽 NHÃ BÉ BẮP 🌽,2.3M,2.5M,267.8K,689,319,tiktok,september,2022
920,lightskinmexican0,lightskinmexican0,127.3K,746.1K,119.8K,824,6.7K,tiktok,september,2022
921,elecherlee,Elecher Lee,135.9K,1.5M,138.3K,2.7K,632,tiktok,september,2022
922,summerhays.bros,The Summerhays Bros,793.1K,1.3M,188.3K,539,2.2K,tiktok,september,2022
923,amxnahali,Aminah,63.2K,1M,178.2K,2.3K,1.4K,tiktok,september,2022
924,dudeperfect,Dude Perfect,16.7M,2.3M,327.4K,469,416,tiktok,september,2022
925,j0a0zinh0,joãozinho,6.4M,1.1M,203.9K,1.1K,1.9K,tiktok,september,2022
926,tonystatovci,TONY STATOVCI,2.4M,991.7K,224.5K,889,2.1K,tiktok,september,2022
927,sanjosejules,Julie Anne San Jose,2M,2.3M,274.5K,566,486,tiktok,september,2022
928,zanfilms,Zan Films,1.9M,2.7M,98.7K,1.2K,1.3K,tiktok,september,2022
929,melch.cooks,melch.cooks,121.6K,1.6M,156.4K,2K,729,tiktok,september,2022
930,sweizayne,Iana McCalebb,1.7M,907.7K,164.4K,1.9K,2.5K,tiktok,september,2022
931,taetoowavy,taetoowavy,8M,873K,171.3K,1.9K,2.4K,tiktok,september,2022
932,a.l.capone,💉طبيب القلب💔,75.9K,863K,34.5K,629,21.3K,tiktok,september,2022
933,chris,Chris Olsen,8.1M,1.8M,368K,559,424,tiktok,september,2022
934,lance210,Lance Stewart,22.3M,2.3M,218.4K,535,784,tiktok,september,2022
935,mozamir,Amir,2.1M,1.4M,175.9K,1.8K,869,tiktok,september,2022
936,abdullah_eltourky,Eltourky 👑,7.3M,1.8M,200.5K,824,968,tiktok,september,2022
937,fionntime,FionnTime,2.6M,910.2K,210.3K,1.4K,2K,tiktok,september,2022
938,ngoc.matcha,Ngọc Matcha 💚,4.1M,1.1M,150K,3.3K,617,tiktok,september,2022
939,posterised,Posterised,5.5M,1.5M,199.7K,715,1.4K,tiktok,september,2022
940,texassbitty,Texassbitty,142K,1.1M,126.1K,918,3.7K,tiktok,september,2022
941,ethankleinh3,Ethan Klein,1.9M,970.5K,136.6K,3K,1.9K,tiktok,september,2022
942,emrata,Emrata,1.6M,2M,186.8K,965,752,tiktok,september,2022
943,mahmooud_shaar,ابو عرب 🛑🎬,1.5M,3M,100.2K,941,1.2K,tiktok,september,2022
944,anyaischuk,Anya Ischuk,11.8M,1.9M,219.3K,877,692,tiktok,september,2022
945,.02h.88m,CALL ME LUCAS,1.2M,917.8K,172.6K,1.6K,2.4K,tiktok,september,2022
946,thiennhan5272,Thiện Nhân,4.1M,2.9M,216.8K,712,295,tiktok,september,2022
947,elchaparrito951,el chuacheneguer,6.1M,1.3M,49.5K,525,9.3K,tiktok,september,2022
948,angryreactions,Oneya D’Amelio,26.6M,1.5M,257.1K,1.3K,376,tiktok,september,2022
949,thereallifeguys,The Real Life Guys,474K,2.3M,216.1K,639,626,tiktok,september,2022
950,aspenackley,Sabrina & Andrew,2.2M,1.3M,192.1K,598,1.9K,tiktok,september,2022
951,gutierrezcastro,Gutierrez Castro,14.2M,1.1M,147.9K,894,3K,tiktok,september,2022
952,joelbergs,JoelBergs,11.4M,1.9M,317.5K,511,528,tiktok,september,2022
953,ragnarlebretonofficiel,Ragnar Le Breton officiel,383.4K,1.5M,135.4K,400,2.7K,tiktok,september,2022
954,cowboyjess,cowboyjess,320K,1.6M,315.9K,719,509,tiktok,september,2022
955,busheadoph,Busheado,14.3M,3.2M,209.9K,709,215,tiktok,september,2022
956,ryansunandar,Ujang SGN💰,4.8M,873.2K,85.7K,5.4K,2.9K,tiktok,september,2022
957,nathaliavalente,Nathalia,13.6M,2.3M,242.9K,731,375,tiktok,september,2022
958,mohaimen.alaa,مهيمن علاء,4.1M,1.2M,171.2K,1.9K,1.2K,tiktok,september,2022
959,itsmenicksmithy2,Nick Smithyman 😎,12.6M,1.7M,208.6K,982,806,tiktok,september,2022
960,noeldeyzel_bodybuilder,Noel Deyzel🇿🇦,5.3M,1.4M,228.2K,1K,885,tiktok,september,2022
961,_liltam,tamz,497.3K,2.2M,281.6K,370,623,tiktok,september,2022
962,mak.beh,BEH,861K,2.6M,233.2K,676,336,tiktok,september,2022
963,rajaabelmir,Belmir Rajaa,1.1M,1.4M,133.8K,1.1K,2.3K,tiktok,september,2022
964,ditanganu,DitaKerang🌊,7.7M,2.4M,211.4K,846,363,tiktok,september,2022
965,kinosgina,KINOSGINA,1.7M,1.6M,87.5K,2.8K,1.8K,tiktok,september,2022
966,texasbushman,Texas BUSHMAN,2.1M,1.2M,197K,611,2K,tiktok,september,2022
967,notorious_foodie,Notorious Foodie,1.5M,1.7M,177.7K,528,1.5K,tiktok,september,2022
968,10july__,𝑺𝒂𝒅𝒔𝒂𝒔𝒔𝒔 ❤️‍🔥,1.1M,1M,123.1K,672,4.3K,tiktok,september,2022
969,lamminhduc2404,🦋AĐ🦋,130.2K,2.3M,88.6K,2.3K,686,tiktok,september,2022
970,papavince.davao,PapaVinceDavao,599.9K,899.6K,116.1K,2.8K,3K,tiktok,september,2022
971,namyulenka,Namy,6.9M,1.5M,229.9K,1.2K,654,tiktok,september,2022
972,bankrolldyl,BankrollDyl💸,5M,1.1M,226.9K,1.2K,1.2K,tiktok,september,2022
973,interesting.thingsz,News For You 🌍,4.1M,2.4M,186K,991,357,tiktok,september,2022
974,psg,psg,30.1M,1.7M,177.6K,1.4K,576,tiktok,september,2022
975,elo_os,Eloisa Os,2.4M,1.6M,276.9K,716,637,tiktok,september,2022
976,zenitfc,FC Zenit,4M,1.9M,221.5K,1K,378,tiktok,september,2022
977,lauralove5514,LauraLove,7.6M,1.5M,230.2K,1.1K,705,tiktok,september,2022
978,rbplaying,RB playing,4.9M,1.4M,100.2K,675,3.6K,tiktok,september,2022
979,manutd,Manchester United,17.1M,1.6M,188.7K,1.5K,519,tiktok,september,2022
980,amika0429.14,あみか🦄✨@フォーエイト,1.2M,1.3M,96.8K,3.2K,1.5K,tiktok,september,2022
981,chikn.nuggit,Chikn Nuggit,4.7M,948.5K,146.9K,3.2K,1.1K,tiktok,september,2022
982,aidanmrz,Aidan Mirza,1.1M,2.5M,157.8K,991,512,tiktok,september,2022
983,shehabeldin100,Shehabeldin,6.9M,1.4M,141K,1.6K,1.4K,tiktok,september,2022
984,mrchiquitolina,Nicolino,269.2K,805.2K,163.6K,487,4K,tiktok,september,2022
985,nacha_acashore,Michelson,1.2M,2.2M,231.3K,434,743,tiktok,september,2022
986,melanypalacioss,Melany🥀,5.2M,1.6M,352.5K,909,137,tiktok,september,2022
987,fortcraft354,Fortcraft354,189.2K,1.4M,156.8K,2.6K,70,tiktok,september,2022
988,davidspade,DavidSpade,4.5M,1.1M,158.6K,1.5K,1.8K,tiktok,september,2022
989,monika.kociolek,Monika Kociołek,2.8M,1.1M,170.4K,2.5K,614,tiktok,september,2022
990,yayisrenteria,Yayis Renteria,339.9K,1.9M,133.6K,382,1.9K,tiktok,september,2022
991,fabirommel,Fabi Rommel,409.7K,1M,105.8K,573,4.9K,tiktok,september,2022
992,juanito_pochi,JUANITO🔥🚶,827.2K,2.1M,191.3K,671,781,tiktok,september,2022
993,brandonspam_,Brandon Conner,8.5M,1.5M,236.5K,1.4K,220,tiktok,september,2022
994,macy.blackwell,macy.blackwell,1.2M,1.1M,104.4K,382,4.7K,tiktok,september,2022
995,calebrownn,Cale Brown,5.5M,834.6K,148.2K,1.9K,2.8K,tiktok,september,2022
996,brendadialoy,Brenda Dialoy,371.9K,1.2M,187.5K,626,2K,tiktok,september,2022
997,jujufitcats,Juju Fitcats,4.3M,2.2M,280.8K,380,558,tiktok,september,2022
998,xoteam,XO Team,37.8M,2.5M,180.2K,859,450,tiktok,september,2022
999,kimsnwuo,️️,100.9K,957.4K,226.8K,908,1.7K,tiktok,september,2022
1000,jass_mcg,jass_mcg,52.2K,503.8K,116K,8.1K,1.8K,tiktok,september,2022
